name,value
SUMMON_REWARD_LEFT,Garantido após {0} convocação
WHITE,Branco
GREEN,Verde
BLUE,Azul
PURPLE,Roxa
ORANGE,laranja
RED,Vermelho
SUMMON_FREE_COUNT,Chances grátis ({0} / {1})
SUMMON_BUTTON_LABEL,Evocar {0} Vezes
NOT_ENOUGH,Insuficiente
BATTLE_REPORT_ENEMY_APPEAR,"Inimígo avistado! Nv. {Nível}, {nome}, HP: {hp}"
BATTLE_REPORT_VICTORY,Vitória!
BATTLE_REPORT_DEFEAT,Derrota!
BATTLE_REPORT_AWARD,Obtenha {name} * {count}
BATTLE_REPORT_SEARCH_ENEMY,Explorando
BATTLE_REPORT_ROUND_BEGIN,Rodada {count} início
ARENA_TARGET_USER_ERROR,Erro nos dados do jogador alvo
ARENA_REPORT_SUBTITLE_1,Desafiado por {0} e {1}. {2}
ARENA_REPORT_SUBTITLE_2,Desafiou {0} e {1}. {2}
ARENA_RANK,Ranking
CONFIRM_SIGN_UP_HONOR_ARENA,Tem certeza de que deseja participar da qualificação com a formação atual? Você não pode redefinir sua formação na fase de qualificação
NOT_CHANGE,Inalterado
ARENA_SHOP_GOODS_DATA_ERROR,Erro nos dados do item
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,Limite de compra excedido. Você só pode comprar no máximo 50 itens por vez
SUCCESS_BUY,Comprado
REACH_MAX_BAG_ARMOR_CAPACITY,"Sua mala está cheia, você não obteu nenhum equipamento novo."
STILL_FIGHT,Continua a lutar
LEFT_TIME,Remanescente
COST_TIME,Tempo usado
HERO_STATE_FREE,Ocioso
HERO_STATE_BATTLE,Implantar
HERO_STATE_ADVENTURE,Aventura
ADVENTURE_QUEUE_FULL,Você atingiu o no. máximo de anjos disponíveis. Não é possível embarcar em uma aventura agora.
DAILY_ADVENTURE_TIMES_EMPTY,Você usou todas as chances de aventura hoje
ADVENTURE_SPEED_CONFIRM,Gaste {cost} diamantes para completar esta aventura instantaneamente?
ADVENTURE_CANCEL_CONFIRM,Não se esqueça de abortar a aventura? Você não receberá as recompensas se abortar a aventura
ARENA_CHALLENGE_REFRESH_SUCC,Lista atualizada
WU_JIANG,Guerreiro
MOU_SHI,Mago
GONG_JIANG,Arqueiro
WU_JIANG_DESC,Guerreiro
MOU_SHI_DESC,Mago
GONG_JIANG_DESC,Arqueiro
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,Você já usou todas as tentativas de desafio hoje
ARMOR_CAN_DEVOUR_EMPTY,Nenhum equipamento pode ser consumido
SKILL_CONTINER_UNSELECT,Você não selecionou um slot de habilidade
HERO_UNSELECT,"Por favor, selecione uma deusa"
SPECIAL_ADVENTURE_CHANGE,"Ganhou a loteria! Parabéns por adquirir um {star} -Star Encounter {name} no campo de batalha. Aventure-se agora, pois desaparecerá em {time}"
USER_INTRODUCTION_DEFAULT,Esse cara é preguiçoso ...
USER_GUILD_NAME_DEFAULT,Sem guilda
SIGN_IN_TITLE,Entrar todos os dias
SIGN_IN_BUBBLE_TIPS,Faça login todos os dias para receber recompensas. Atualizar às 00:00 todos os dias
SIGN_IN_MAKE_UP_ALERT,Gaste {cost} diamantes para corrigir seu login perdido e reivindicar as recompensas
SIGN_IN_TODAY_IS_ENDING,"É quase amanhã, tente novamente mais tarde"
GODDESS_BLESS_TITLE,Bênçãos dos Anjos
GODDESS_BLESS_SUBTITLE,Anjo Bless
GODDESS_BLESS_DESC_TITLE_2025,Bênção do Anjo da Criação
GODDESS_BLESS_DESC_TITLE_2023,Bênção do Anjo da Colheita
GODDESS_BLESS_DESC_TITLE_2019,Bênção do Anjo da Vingança
GODDESS_BLESS_DESC_TITLE_2014,Bênção do Anjo da Vitória
GODDESS_BLESS_DESC_TITLE_2012,Bênção do Anjo daTerra
GODDESS_BLESS_DESC_TITLE_2011,Bênção do Anjo do Céu
GODDESS_BLESS_DESC_TITLE_2016,Bênção do Anjo da Valquíria
GODDESS_BLESS_DESC_TYPE_0,Moeda ganha
GODDESS_BLESS_DESC_TYPE_1,Ganho em EXP
GODDESS_BLESS_DESC_TYPE_2,Smelt Pt.
GODDESS_BLESS_DESC_TYPE_3,Taxa de queda de equipamentos
GODDESS_BLESS_DESC_TYPE_4,Recompensas de combate rápido
GODDESS_BLESS_DESC_TYPE_5,Limite de rolagem de combate rápido
ACTIVITY_NEWBIE_TITLE,Evento Iniciante
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,Teste de 7 dias
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,Julgamento de 7 dias
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,Login de 7 dias
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Dias Entrar
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Pacote para iniciantes
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Evento para iniciantes
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Remanescente
ACTIVITY_NEWBIE_TIME_REMAIN,{dia} D {hora} H {min} M
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,Indisponível
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Presente diário
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Dungeon Complete
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Subir de nível
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,Combate Rápido
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,Desafio
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,Melhoria do equipamento
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Chefe Mundial
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,Equipamento fundido
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,Equipamento de artesanato
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,Angel Acordado
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,Evocar Anjo
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Arranha-céu
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,Angel de treinamneto
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,Aumentar CR
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,Anjo de Grau Superior
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,À venda
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,Atividade insuficiente
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Por favor confirme a compra
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,Limite de troca atingido
ACTIVITY_GOODS_NOT_ENOUGH,Materiais insuficientes para trocar
TASK_BUTTON_RECEIVE,Afirmação
TASK_BUTTON_RECEIVED,Reivindicado
TASK_BUTTON_GO,Ir
TASK_BUTTON_NOT_OPENING,Indisponível
TASK_BUTTON_IN_PROGRESS,Em progresso
TASK_PROGRESS_TEXT,Concluir ： ({cur} / {total})
TASK_SALES_ORIGINAL_PRICE_KEY,Preço original
WORLD_BOSS_KILLED_MAIL_TITLE,Recompensa da Matança do Chefe Mundial
WORLD_BOSS_RANK_MAIL_TITLE,Recompensa no Ranking Mundial dos Chefes
WORLD_BOSS_KILLED_MAIL_CONTENT,Parabéns por dar o golpe final para {1} em {0}! \ n Você ganhou as seguintes recompensas:
WORLD_BOSS_RANK_MAIL_CONTENT,Parabéns por alcançar o número {2} no {0} {1} World Boss Challenge! \ n Você ganhou as seguintes recompensas:
TIME_MORNING,Manhã
TIME_NOONING,Meio-dia
TIME_EVENING,Tarde
CHAT_IN_CD,"Ação tomada com muita frequência. Por favor, tente novamente mais tarde."
CHAT_MESSAGE_ILLEGAL,Mensagem ilegal
CHAT_MESSAGE_EMPTY,Não é possível enviar mensagem vazia
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,Adv. Combate automático selecionado
WORLD_BOSS_OPEN_TIME,A luta mundial contra chefes começará às {0}
WORLD_BOSS_DEAD,"O chefe atual foi derrotado, volte na próxima!"
WORLD_BOSS__OUT_ACTIVITY_TIME,O evento terminou
WORLD_BOSS__DIED,"O chefe atual foi derrotado, volte na próxima!"
WORLD_BOSS__KILLED,"Parabéns 【{0}】 fez o ataque final, o World BOSS foi morto com sucesso 【{1}】!"
WORLD_BOSS__USER_RESURRECT,A equipe está sendo revivida
PVP_ENTRANCE_WORLD_BOSS,Chefe Mundial
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,Configurações de combate automático
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Aventura
PVP_ENTRANCE_HONOR_ARENA,Arena Gllória
LEVEL_OPEN__WORLD_BOSS,Chefe Mundial desbloqueia no nível {0}
LEVEL_OPEN__AREAN,A arena é desbloqueada no nível {0}
LEVEL_OPEN__PVE,O Modo Aventura é desbloqueado no Nv. {0}
LEVEL_OPEN__HONOR_ARENA,Nv. {0} desbloqueia a Glory Arena
LEVEL_OPEN_FORMAT,Desbloqueie no nível {0}
ONLINE,Conectados
OFFLINE,Sair
INPUT_EMPTY,"Por favor, insira"
INPUT_ERROR,entrada inválida
GUILD_NOT_EXIST,A guilda foi dissolvida
GUILD_MEMBER_LEAVE,Você não está em uma guilda.
GUILD_MEMBER_NOPOWER,Você não tem permissão
GUILD_CONTRIBUTION_SHORTAGE,Contribuição insuficiente da guilda
GUILD_MEMBER_IN,Você já está em uma guilda
GUILD_24HOUR,Você não pode entrar em uma guilda dentro de 24 horas após sair ou ser expulso de um
GUILD_24HOUR_NOT_CREATE,Você não pode criar uma nova guilda dentro de 24 horas após sair ou ser expulso de uma
GUILD_SEND_MAIL_6HOUR_LIMIT,O intervalo mínimo entre cada correio da guilda é de 6 horas
GUILD_MAIL_TITLE,Correio da Guilda
GUILD_MAIL_SEND_SUCCESS,Correio da guilda enviado
GUILD_MEMBER_LIMIT,Limite de membro da guilda atingido
GUILD_FIGHT_VALUE_LIMIT,Esta guilda requer CR acima de {0} para participar!
GUILD_VICE_LEADER_COUNT_LIMIT,Número máximo de mestres assistidos da guilda atingidos
GUILD_NAME_EXIST,O nome da guilda é usado
GUILD_SIGNED_TODAY,Conectado hoje
GUILD_MEMBER_BE_REMOVED,Este membro não está no Clã
GUILD_TITLE_MAIN,Minha guilda
GUILD_TITLE_SHOP,Loja da Guilda
GUILD_TITLE_SETTING,Guild Management
GUILD_TITLE_MEMBER,Membro da guilda
GUILD_TITLE_RANK,Classificação da guilda
GUILD_TITLE_JOIN,Juntar Guild
GUILD_TITLE_CREATE,Criar guilda
GUILD_MEMBER_MORE,Existem outros membros em sua guilda
GUILD_IN_FIGHT,Sua aliança está participando do Clash of Guild
GUILD_EXP,EXP da guilda
GUILD_NAME_CANNOT_EMPTY,Digite o nome da guilda
GUILD_SIGNIN_TITLE,Assinar em
OFFLINE_DAYS_BEFORE,{0} dias atrás
OFFLINE_HOURS_BEFORE,{0} horas atrás
OFFLINE_MINUTES_BEFORE,{0} minutos atrás
FUNCTION_NOT_OPEN,Este recurso não está disponível no momento
CONTRIBUTION,Contribuição da guilda
REWARD_TITLE,Recompensa
GUILD_MEMBER_UNIT,p
GUILD_RANK,No. {0}
GUILD_ANNOUNCEMENT_DEFAULT,Nenhum aviso ainda.
INSERT_DB_FAILD,Erro de rede
CORE_GET_INFO_FAILD,Erro de rede
CORE_USER_HERO_HAVE,Você já tem esse anjo
NEED_CREATE_USER,Erro de rede
DUNGEON_CD,Dungeon está em CD
HERO_NOT_IN_BATTLE,O anjo não está implantado
MAIN_HERO_POSITION_FIRST,Você não pode descansar sendo o líder da equipe
DB_ERROR,Erro de rede
HERO_UNHAVE,Você não tem esse anjo
CONFIG_ERROR,Erro de rede
GEM_NOT_ENOUGH,Gemas insuficientes
ARMOR_UNHAVE,O equipamento não existe
GEM_ADD_WRONG_PART,Soquete de gema errado
SLOT_HAVE_GEM,Uma jóia já está no soquete
GEM_UNHAVE,A gema não existe
GEM_IS_FREE,A gema não está encaixada
ARMOR_SPECIAL_ATTR_UNHAVE,O equipamento não é um artefato
ARMOR_SPECIAL_ATTR_HAVE,O equipamento já é um Artefato
ARMOR_PART_DIFFRENT,Slot de equipamento incompatível
ARMOR_CAPACITY_MAX,Limite de equipamento atingido
ARMOR_SPECIAL_CAN_NOT_SELL,Você não pode vender artefatos
GOODS_CAN_NOT_USE,Não foi possível usar o item
GOODS_NOT_ENOUGH,{0} Insuficiente
TASK_BEFORE_NOT_COMPLETE,Você não completou sua última missão
TASK_CONDITION_NOT_ENOUGH,O requisito da missão não foi atendido
TASK_GET_REWARD,A recompensa da missão foi reivindicada
TASK_ACTIVE_VALUE_NOT_ENOUGH,Atividade insuficiente
SUMMON_COUNT_ERROR,Erro de número de convocação
MONEY_NOT_ENOUGH,Recursos insuficientes
FAST_FIGHT_BUY_COUNT_MAX,Compras insuficientes de combate rápido
BUY_BOSS_FIGHT_COUNT_MAX,Compras insuficientes de brigas de chefes
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,Tentativas insuficientes de desafio na arena
ARENA_CHALLENGE_TARGET_INFO_INVAILD,Informações do jogador alvo da arena inválidas
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,O jogador desafiado não está na lista
ARENA_SHOP_GOODS_NOT_EXIST,O item não existe na loja da Arena
HERO_STATE_NOT_FREE,O anjo está ocupado
ALREADY_EXIST_USER,Erro de rede
SKILL_HAVE_SAME_ID,A mesma habilidade foi definida
HERO_DEBRIS_NOT_ENOUGH,Estilhaços de Anjo insuficientes
SUMMON_SCORE_NOT_ENOUGH,Ponto insuficiente
VIP_LEVEL_NOT_ENOUGH,Desbloqueado no VIP {lv}
HERO_AWAKE_MAX,Max Despertar alcançado
REJECT_BECAUSE_OF_NEWBIE_GUIDE,Não pode descansar anjos quando o guia está em andamento
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,Desbloquear depois de obter {0} na Arena da Glória da sessão atual
HONOR_ARENA_POINT_COUNT_DOWN,Contagem decrescente inicial
HONOR_ARENA_SIGN_UP_COUNT_DOWN,Participar contagem regressiva do tempo
HONOR_ARENA_SIGN_UP_CONDITION,Apenas os 100 melhores jogadores de arena no servidor têm acesso à Arena de Glória
HONOR_ARENA_SIGN_UP_SUCCESS,Participe do sucesso
HONOR_ARENA_RANK,Minha classificação: {0}
HONOR_ARENA_POINT,Meu ponto: {0}
HONOR_ARENA_SEASON,Temporada {0}
HONOR_ARENA_GROUP,Grupo {0}
HONOR_ARENA_ZONE,Divisão {0}
HONOR_ARENA_RANK_TIPS,Desafie um oponente a entrar no ranking
HONOR_ARENA_REFREASH_ENEMY_CHECK,Tem certeza de que deseja gastar {0} diamantes para atualizar a lista de adversários?
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,Deseja custar {0} diamantes para comprar mais um desafio? Já compre {1} / {2} vezes nesta temporada.
HONOR_ARENA_NO_REPORT,Batalha não encontrada
HONOR_ARENA_SEASON_WINNER,O {0}º campeão
HONOR_ARENA_TOP_TITLE_FIGHT2,Batalha pelo Top 4 da Divisão
HONOR_ARENA_TOP_TITLE_FIGHT3,Batalha pelo Top 2 da Divisão
HONOR_ARENA_TOP_TITLE_FIGHT4,Vencedor da Batalha pela Divisão
HONOR_ARENA_TOP_TITLE_FIGHT5,Quartos-de-final
HONOR_ARENA_TOP_TITLE_FIGHT6,Semifinal
HONOR_ARENA_TOP_TITLE_FIGHT7,Final
HONOR_ARENA_NEW_SEASON,Nova temporada
HONOR_ARENA_GUESS_SUCCESS,Avance para o topo {0}
HONOR_ARENA_GUESS_FAIL,Falha ao desafiar o principal {0}
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,Aviso de programação do Glory Arena
HONOR_ARENA_STEP_CHANGING,Troca de palco Glory Arena
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,Parabéns! Você avança para o topo {0}! Você pode ir à Glory Arena para ver seu oponente na próxima rodada.
HONOR_ARENA_SAME_HERO_GROUP,Mesma formação
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,Infelizmente ， Você perdeu a partida em Glory Arena ， parou no topo {0}.
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Glory Arena termina.
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,Glory Arena termina. Parabeniza a {0} por vencer o campeonato!
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,Não há desafios livres restantes. Deseja comprar mais?
HONOR_ARENA_YOUR_PROMOTION_START,O estágio {0} terminou. Ir para assistir à reprodução da partida?
HONOR_ARENA_WORSHIP_TIPS__MAX,A quantidade de adoração desta temporada acabou
HONOR_ARENA_WORSHIP_TIPS__ZONE,Apoia apenas a adoração de novos campeões da mesma divisão de competição
HONOR_ARENA_WORSHIP_COUNT,Quantidade de ficar adorada: {0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,"A adoração foi bem-sucedida, as recompensas serão emitidas por e-mail dentro de 24 horas"
HONOR_ARENA_WORSHIP_MAIL_TITLE,Recompensa de adoração na Arena da Glória
HONOR_POINT_RANK_AWARD_MAIL_TITLE,Recompensas no ranking da Arena Glória
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,"A qualificação para a Arena Glória terminou, você se classificou em {0}! As recompensas pessoais por você ter concluído o desafio serão enviadas por email. Verifique seu email~"
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,Recompensas no ranking da Arena Glória
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,A qualificação para Arena Glória termina ， você classificou {0} ， Recompensas pessoais por completar o desafio serão enviadas por correio.
HONOR_AREANA_GUESS_MAIL_TITLE,Recompensas do quiz da Arena Glória
HONOR_AREANA_GUESS_MAIL_CONTENT,"Você conseguiu com sucesso o resultado da Arena Glória, aqui estão as recompensas."
HONOR_ARENA_IN_PROGRESS,Correspondências em andamento; aguarde ...
HONOR_ARENA_FINISH,Arena Glória termina o jogo
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,1º
HONOR_ARENA_CONFIRM_GUESS,"Depois de escolher, ele não pode ser alterado. Tem certeza de que deseja adivinhar que ele vence?"
POINT,Pontos
FREE,Grátis
HONOR_ARENA_POINT_AWARD,Recompensas de qualificação
HONOR_ARENA_PROMOTION_AWARD,Divisão Série rebobina
GUILD_BOSS_RANK_MAIL_TITLE,Recompensas do Chefe da Guilda
GUILD_BOSS_RANK_MAIL_CONTENT,"Nesta luta contra chefes de guilda, você distribuiu {0}% de DMG ao chefe e está classificado como número {1}. Você recebeu a seguinte recompensa: {2} Contribuição"
GUILD_BOSS_KILLED_MAIL_TITLE,Recompensa de Morte do Chefe da Guilda
GUILD_BOSS_KILLED_MAIL_CONTENT,"Nesta luta contra o chefe da guilda, você teve muita sorte e deu o golpe fatal ao chefe. Você recebeu a seguinte recompensa: {0} moedas"
GUILD_BOSS_RANK_MAIL_CONTENT2,"Nesta luta contra chefes de guilda, seu DMG distribuído com o chefe é classificado em número {0}. Você recebeu a seguinte recompensa extra: {1} Enhance Essence"
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Falha ao iniciar a Luta contra o Chefe
GUILD_BOSS_MAIL_CANT_OPEN_1,"O último chefe ainda não se retirou, o início automático da Luta contra o chefe da guilda falhou!"
GUILD_BOSS_MAIL_CANT_OPEN_2,"Boss Fight está em CD, Guilda Batalha de Chefe O início automático falhou!"
GUILD_BOSS_MAIL_CANT_OPEN_3,"Honra insuficiente da guilda, Luta contra o chefe da guilda O início automático falhou!"
GUILD_BOSS_MAIL_CANT_OPEN_4,"Limite máximo de iniciação atingido, falha na inicialização automática da luta com chefe da guilda!"
GUILD_BOSS_USER_ENCOURAGE_ADD,Incentivar bônus {0}%
GUILD_BOSS_KILLED,Arrasar
GUILD_BOSS_NOT_KILL,Não morto
GUILD_BOSS_GUILD_EXP_REWARD,A guilda recebe EXP ({0})
GUILD_BOSS_NAME,Banshee caído
GUILD_BOSS_TODAY_OPEN_COUNT,Tempos restantes hoje {0} / {1}
GUILD_BOSS_OPEN_NEED_INFO,"Iniciado apenas pelo Guild Master ou Assistant Guild Master, reivindique vitória para obter {0} Guild EXP"
GUILD_BOSS_KILLED_TIPS,"Pelos esforços combinados de todos os jogadores, a Besta foi morta!\nConstruaEXP+{0}\nAs recompensas individuais serão enviadas por email."
GUILD_BOSS_KILLED_TIPS_TITLE,Slain
GUILD_BOSS_NOT_KILL_TIPS,"Infelizmente, a Besta não foi morta durante a invasão! \nConstrua EXP+{0}\nAs recompensas individuais serão enviadas por email."
GUILD_BOSS_OPEN_COUNT_LIMIT,Tentativas insuficientes de desafio diário
GUILD_BOSS_OPENGING,Boss Fight foi iniciado
GUILD_BOSS_COOLDOWNING,Boss Fight está em CD
GUILD_BOSS_HONOR_NOT_ENOUGH,Honra insuficiente
GUILD_BOSS_OPEN_WEEK_FREE_INFO,Você pode abri-lo gratuitamente duas vezes por semana. Este é grátis. Abra? ({0} Chances grátis restantes)
GUILD_BOSS_OPEN_NEED_HONOR,Iniciar Invasão de Fera custará ({0}) Honra da Guilda neste momento. Você tem certeza?
GUILD_BOSS_BUTTON_OPEN,Iniciar
GUILD_BOSS_USER_ENCOURAGE_LIMIT,Incentivar o limite atingido. Você só pode incentivar 10 vezes em cada Invasão de Besta
