name,value
ARMOR_ATTR_PART2,<size=30><color=#FFFF00>Atributos Adicionales:</color></size>
ARMOR_ATTR_PART2_ITEM,<size=25><color=#FF882C>{text}</color></size>
ARMOR_ATTR_PART3,<size=30><color=#FF0000>Atributo Artefacto:</color></size>
ARMOR_ATTR_PART3_ITEM,<size=25><color=#FF0000>{text}</color></size>
TIME_SECOND,s
TIME_MINUTE,m
TIME_HOUR,h
STRENGTHEN_LEVEL_MAX,
CONFIRM_INHERIT_AND_REPLACE_ARMOR,
ARMOR_FULL,Equipamientos Llenos
HERO_FULL_IN_BATTLE,
HERO_IN_ADVENTURE,
XILIAN_ATRRIBUTE_ONLY_ONE,Los equipamientos con calidad inferior al azul no pueden ser refinados
GEM_TICKET_NOT_ENOUGH,Rollos de Gema Insuficientes
GEM_SLOT_OPEN_REQUEST,
BAG_ADD_CAPACITY,Gastas 100 Diamantes en cada compra de mochila para expandir tu mochila en 10 espacios
SELL_GOODS,
GEM_PART,
WIN_RATE_NOT_ENOUGH,La tasa de victorias es demasiado baja
ALREADY_IN_TARGET_DUNGEON,Ya en la instancia objetiva
ZHU_WU,Mano-principal
TOU_KUI,Casco
FU_SHOU,Mano-segundaria
XIONG_JIA,Armadura
JIE_ZI,Anillo
HU_TUI,Polainas
HU_SHOU,Guardamanos
YAO_DAI,
XIANG_LIAN,Collar
XIE_ZI,Zapatos
SUMMON_REWARD_LEFT,
WHITE,Blanco
GREEN,Verde
BLUE,Azul
PURPLE,
ORANGE,Naranja
RED,Rojo
SUMMON_FREE_COUNT,Oportunidades Gratis ({0}/{1})
SUMMON_BUTTON_LABEL,Invocar {0} Veces
NOT_ENOUGH,Insuficiente
BATTLE_REPORT_ENEMY_APPEAR,
BATTLE_REPORT_VICTORY,
BATTLE_REPORT_DEFEAT,
BATTLE_REPORT_AWARD,Obtener {name}*{count}
BATTLE_REPORT_SEARCH_ENEMY,Explorando
BATTLE_REPORT_ROUND_BEGIN,La {count} ronda empieza
ARENA_TARGET_USER_ERROR,Error de datos del jugador objetivo
ARENA_REPORT_SUBTITLE_1,"Desafiado por {0}, y {1}. {2}"
ARENA_REPORT_SUBTITLE_2,"Desafiado {0}, y {1}. {2}"
ARENA_RANK,
CONFIRM_SIGN_UP_HONOR_ARENA,
NOT_CHANGE,Sin cambios
ARENA_SHOP_GOODS_DATA_ERROR,
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,
SUCCESS_BUY,Comprado
REACH_MAX_BAG_ARMOR_CAPACITY,
STILL_FIGHT,Seguir Luchando
LEFT_TIME,Restante
COST_TIME,Tiempo Utilizado
HERO_STATE_FREE,Libre
HERO_STATE_BATTLE,Desplegar
HERO_STATE_ADVENTURE,En Aventuras
ADVENTURE_QUEUE_FULL,
DAILY_ADVENTURE_TIMES_EMPTY,Has agotado todas las oportunidades de aventura hoy
ADVENTURE_SPEED_CONFIRM,
ADVENTURE_CANCEL_CONFIRM,
ARENA_CHALLENGE_REFRESH_SUCC,Lista Actualizada
WU_JIANG,Guerrero
MOU_SHI,Mago
GONG_JIANG,Arquero
WU_JIANG_DESC,Guerrero
MOU_SHI_DESC,Mago
GONG_JIANG_DESC,Arquero
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,
ARMOR_CAN_DEVOUR_EMPTY,
SKILL_CONTINER_UNSELECT,No seleccionaste un espacio de habilidad
HERO_UNSELECT,Por favor selecciona un personaje
SPECIAL_ADVENTURE_CHANGE,
USER_INTRODUCTION_DEFAULT,Este tipo es vago...
USER_GUILD_NAME_DEFAULT,Sin Gremio
SIGN_IN_TITLE,
SIGN_IN_BUBBLE_TIPS,
SIGN_IN_MAKE_UP_ALERT,
SIGN_IN_TODAY_IS_ENDING,
GODDESS_BLESS_TITLE,
GODDESS_BLESS_SUBTITLE,
GODDESS_BLESS_DESC_TITLE_2025,
GODDESS_BLESS_DESC_TITLE_2023,
GODDESS_BLESS_DESC_TITLE_2019,
GODDESS_BLESS_DESC_TITLE_2014,
GODDESS_BLESS_DESC_TITLE_2012,
GODDESS_BLESS_DESC_TITLE_2011,
GODDESS_BLESS_DESC_TITLE_2016,
GODDESS_BLESS_DESC_TYPE_0,Moneda obtenida
GODDESS_BLESS_DESC_TYPE_1,EXP obtenida
GODDESS_BLESS_DESC_TYPE_2,
GODDESS_BLESS_DESC_TYPE_3,
GODDESS_BLESS_DESC_TYPE_4,
GODDESS_BLESS_DESC_TYPE_5,
ACTIVITY_NEWBIE_TITLE,Evento de Principiante
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Paquete de Principiante
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Evento de Principiante
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Restante
ACTIVITY_NEWBIE_TIME_REMAIN,{day}D {hour}H {min}M
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,Indisponible
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Regalo Diario
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Instancia Completada
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Nivel Actualizado
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,Mejora de Equipamiento
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Boss Mundial
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,Fundir Equipamiento
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,Equipamiento Artesanal
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Rascacielo
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,Incrementar PB
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,Rebaja
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,Actividad Insuficiente
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Por favor confirma la compra
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,
ACTIVITY_GOODS_NOT_ENOUGH,Materiales insuficientes
TASK_BUTTON_RECEIVE,Reclamar
TASK_BUTTON_RECEIVED,Reclamado
TASK_BUTTON_GO,Ir
TASK_BUTTON_NOT_OPENING,Indisponible
TASK_BUTTON_IN_PROGRESS,En progreso
TASK_PROGRESS_TEXT,
TASK_SALES_ORIGINAL_PRICE_KEY,Precio Original
WORLD_BOSS_KILLED_MAIL_TITLE,Recompensa por matar al Boss Mundial
WORLD_BOSS_RANK_MAIL_TITLE,
WORLD_BOSS_KILLED_MAIL_CONTENT,
WORLD_BOSS_RANK_MAIL_CONTENT,
TIME_MORNING,
TIME_NOONING,
TIME_EVENING,Noche
CHAT_IN_CD,
CHAT_MESSAGE_ILLEGAL,Mensaje Ilegal
CHAT_MESSAGE_EMPTY,
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,
WORLD_BOSS_OPEN_TIME,
WORLD_BOSS_DEAD,
WORLD_BOSS__OUT_ACTIVITY_TIME,El evento ha terminado
WORLD_BOSS__DIED,
WORLD_BOSS__KILLED,
WORLD_BOSS__USER_RESURRECT,
PVP_ENTRANCE_WORLD_BOSS,Boss Mundial
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,Configuraciones de Auto-Combate
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Aventura
PVP_ENTRANCE_HONOR_ARENA,Arena de Gloria
LEVEL_OPEN__WORLD_BOSS,El Boss Mundial se desbloquea en el Niv.{0}
LEVEL_OPEN__AREAN,La Arena se desbloquea en el Niv.{0}
LEVEL_OPEN__PVE,La Aventura se desbloquea en el Niv.{0}
LEVEL_OPEN__HONOR_ARENA,La Arena de Gloria se desbloquea en el Niv.{0}
LEVEL_OPEN_FORMAT,Se desbloquea en el Niv.{0}
ONLINE,Conectado
OFFLINE,Desconectado
INPUT_EMPTY,"Por favor, introduce"
INPUT_ERROR,Error al introducir
GUILD_NOT_EXIST,El gremio ha sido disuelto
GUILD_MEMBER_LEAVE,
GUILD_MEMBER_NOPOWER,No tienes el permiso
GUILD_CONTRIBUTION_SHORTAGE,
GUILD_MEMBER_IN,
GUILD_24HOUR,
GUILD_24HOUR_NOT_CREATE,
GUILD_SEND_MAIL_6HOUR_LIMIT,
GUILD_MAIL_TITLE,Correo del Gremio
GUILD_MAIL_SEND_SUCCESS,Correo del Gremio Enviado
GUILD_MEMBER_LIMIT,
GUILD_FIGHT_VALUE_LIMIT,
GUILD_VICE_LEADER_COUNT_LIMIT,
GUILD_NAME_EXIST,El nombre del gremio ya existe
GUILD_SIGNED_TODAY,Firmado hoy
GUILD_MEMBER_BE_REMOVED,
GUILD_TITLE_MAIN,Mi gremio
GUILD_TITLE_SHOP,Tienda del Gremio
GUILD_TITLE_SETTING,
GUILD_TITLE_MEMBER,Miembro del Gremio
GUILD_TITLE_RANK,
GUILD_TITLE_JOIN,Unirse al Gremio
GUILD_TITLE_CREATE,Crear Gremio
GUILD_MEMBER_MORE,Hay otros miembros en tu gremio
GUILD_IN_FIGHT,
GUILD_EXP,EXP del Gremio
GUILD_NAME_CANNOT_EMPTY,"Por favor, introduce el nombre del gremio"
GUILD_SIGNIN_TITLE,Firmar
OFFLINE_DAYS_BEFORE,
OFFLINE_HOURS_BEFORE,Hace {0} horas
OFFLINE_MINUTES_BEFORE,Hace {0} minutos
FUNCTION_NOT_OPEN,
CONTRIBUTION,
REWARD_TITLE,Recompensa
GUILD_MEMBER_UNIT,Persona
GUILD_RANK,
GUILD_ANNOUNCEMENT_DEFAULT,
INSERT_DB_FAILD,Error de Red
CORE_GET_INFO_FAILD,Error de Red
CORE_USER_HERO_HAVE,
NEED_CREATE_USER,Error de Red
DUNGEON_CD,
HERO_NOT_IN_BATTLE,
MAIN_HERO_POSITION_FIRST,
DB_ERROR,Error de Red
HERO_UNHAVE,
CONFIG_ERROR,Error de Red
GEM_NOT_ENOUGH,Gemas Insuficientes
ARMOR_UNHAVE,El equipamiento no existe
GEM_ADD_WRONG_PART,Ranura de gema incorrecto
SLOT_HAVE_GEM,Ya hay una gema en la ranura
GEM_UNHAVE,La gema no existe
GEM_IS_FREE,
ARMOR_SPECIAL_ATTR_UNHAVE,El equipamiento no es un artefacto
ARMOR_SPECIAL_ATTR_HAVE,El equipamiento ya es un artefacto
ARMOR_PART_DIFFRENT,Ranura de equipamiento incompatible
ARMOR_CAPACITY_MAX,
ARMOR_SPECIAL_CAN_NOT_SELL,No puedes vender artefactos
GOODS_CAN_NOT_USE,
GOODS_NOT_ENOUGH,{0} Insuficiente
TASK_BEFORE_NOT_COMPLETE,
TASK_CONDITION_NOT_ENOUGH,
TASK_GET_REWARD,
TASK_ACTIVE_VALUE_NOT_ENOUGH,Actividad insuficiente
SUMMON_COUNT_ERROR,
MONEY_NOT_ENOUGH,Recursos Insuficientes
FAST_FIGHT_BUY_COUNT_MAX,
BUY_BOSS_FIGHT_COUNT_MAX,
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,
ARENA_CHALLENGE_TARGET_INFO_INVAILD,
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,
ARENA_SHOP_GOODS_NOT_EXIST,
HERO_STATE_NOT_FREE,
ALREADY_EXIST_USER,Error de Red
SKILL_HAVE_SAME_ID,Se ha establecido la misma habilidad
HERO_DEBRIS_NOT_ENOUGH,
SUMMON_SCORE_NOT_ENOUGH,Puntos Insuficientes
VIP_LEVEL_NOT_ENOUGH,Desbloqueado en VIP{lv}
HERO_AWAKE_MAX,
REJECT_BECAUSE_OF_NEWBIE_GUIDE,
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,Se desbloquea cuando los jugadores llegan a {0} en la Arena de Gloria
HONOR_ARENA_POINT_COUNT_DOWN,
HONOR_ARENA_SIGN_UP_COUNT_DOWN,
HONOR_ARENA_SIGN_UP_CONDITION,Solo los 100 mejores jugadores de arena en el servidor tienen acceso a Arena de Gloria
HONOR_ARENA_SIGN_UP_SUCCESS,
HONOR_ARENA_RANK,
HONOR_ARENA_POINT,
HONOR_ARENA_SEASON,Temporada {0}
HONOR_ARENA_GROUP,Grupo {0}
HONOR_ARENA_ZONE,
HONOR_ARENA_RANK_TIPS,
HONOR_ARENA_REFREASH_ENEMY_CHECK,
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,
HONOR_ARENA_NO_REPORT,Batalla no encontrada
HONOR_ARENA_SEASON_WINNER,
HONOR_ARENA_TOP_TITLE_FIGHT2,
HONOR_ARENA_TOP_TITLE_FIGHT3,
HONOR_ARENA_TOP_TITLE_FIGHT4,
HONOR_ARENA_TOP_TITLE_FIGHT5,Cuartos de final
HONOR_ARENA_TOP_TITLE_FIGHT6,Semifinal
HONOR_ARENA_TOP_TITLE_FIGHT7,Final
HONOR_ARENA_NEW_SEASON,Nueva Temporada
HONOR_ARENA_GUESS_SUCCESS,Entrado en top {0}
HONOR_ARENA_GUESS_FAIL,Derrotado en desafiar top {0}
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,Aviso del horario de Arena de Gloria
HONOR_ARENA_STEP_CHANGING,Cambiando del escenario en Arena de Gloria
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_SAME_HERO_GROUP,
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,"Desafortunadamente, perdiste el partido en Arena de Gloria, te quedaste en top {0}."
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Arena de Gloria ha terminado
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,
HONOR_ARENA_YOUR_PROMOTION_START,
HONOR_ARENA_WORSHIP_TIPS__MAX,Se agota la cantidad de cultos en esta temporada
HONOR_ARENA_WORSHIP_TIPS__ZONE,
HONOR_ARENA_WORSHIP_COUNT,
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,
HONOR_ARENA_WORSHIP_MAIL_TITLE,Recompensa de la Arena de Gloria
HONOR_POINT_RANK_AWARD_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,
HONOR_AREANA_GUESS_MAIL_TITLE,Recompensas del concurso de Arena de Gloria
HONOR_AREANA_GUESS_MAIL_CONTENT,
HONOR_ARENA_IN_PROGRESS,"Partidos en progreso, por favor espera ..."
HONOR_ARENA_FINISH,El partido de Arena de Gloria ha terminado
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,Top 1
HONOR_ARENA_CONFIRM_GUESS,
POINT,Puntos
FREE,Gratis
HONOR_ARENA_POINT_AWARD,
HONOR_ARENA_PROMOTION_AWARD,
GUILD_BOSS_RANK_MAIL_TITLE,Recompensa del Boss del Gremio
GUILD_BOSS_RANK_MAIL_CONTENT,
GUILD_BOSS_KILLED_MAIL_TITLE,Recompensa por matar al Boss del gremio
GUILD_BOSS_KILLED_MAIL_CONTENT,
GUILD_BOSS_RANK_MAIL_CONTENT2,
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Fallo al iniciar la Lucha contra el Boss
GUILD_BOSS_MAIL_CANT_OPEN_1,
GUILD_BOSS_MAIL_CANT_OPEN_2,
GUILD_BOSS_MAIL_CANT_OPEN_3,
GUILD_BOSS_MAIL_CANT_OPEN_4,
GUILD_BOSS_USER_ENCOURAGE_ADD,
GUILD_BOSS_KILLED,Asesinar
GUILD_BOSS_NOT_KILL,No Asesinado
GUILD_BOSS_GUILD_EXP_REWARD,El gremio obtiene ({0}) EXP
GUILD_BOSS_NAME,Banshee Caida
GUILD_BOSS_TODAY_OPEN_COUNT,Oportunidades restantes hoy {0}/{1}
GUILD_BOSS_OPEN_NEED_INFO,
GUILD_BOSS_KILLED_TIPS,
GUILD_BOSS_KILLED_TIPS_TITLE,Asesinado
GUILD_BOSS_NOT_KILL_TIPS,
GUILD_BOSS_OPEN_COUNT_LIMIT,
GUILD_BOSS_OPENGING,la Lucha contra el Boss ya ha comenzado
GUILD_BOSS_COOLDOWNING,
GUILD_BOSS_HONOR_NOT_ENOUGH,Honor Insuficiente
GUILD_BOSS_OPEN_WEEK_FREE_INFO,
GUILD_BOSS_OPEN_NEED_HONOR,
GUILD_BOSS_BUTTON_OPEN,Iniciar
GUILD_BOSS_USER_ENCOURAGE_LIMIT,
GUILD_BOSS_USER_ENCOURAGE_COST,
GUILD_BOSS_NOT_EXIST,El Boss no existe
GUILD_BOSS_JOINED,
GUILD_BOSS_USER_NOT_EXIST,Datos de usuario no encontrados
GUILD_BOSS_USER_POSITION_LIMIT,
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,
SYSTEM_MSG,Mensaje del Sistema
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,
SUMMON_BUTTON_LABEL_FREE_ONCE,Gratis
CHARGE_MONTH_FIRST_LABEL,Primera
CHARGE_VIP_LV_TIPS,
VIP_BUBBLE_TEXT,
VIP_PRIVILEGE_TITLE,Privilegio de VIP{viplv}
VIP_PRIVILEGE_CONTENT_1,
VIP_PRIVILEGE_CONTENT,
VIP_PRIVILEGE_UNIT,
VIP_GIFT_TITLE,
VIP_GIFT_TIPS,
VIP_GIFT_TITLE_REWARD,
ARENA_RANK_REWARD,
ARENA_RANK_REWARD_MAIL_TITLE,
ARENA_RANK_REWARD_MAIL_CONTENT,
CHALLENGE,Desafiar
VIEW,Ver
IGNORE_BOSS_FIGHT_CONDITION,Completa el episodio 3 o VIP2 para saltarte la batalla.
ARENA_CHALLENGE_COUNT,Intentos: {0}
LOST_LANDS_MINE_NAME_1,
LOST_LANDS_MINE_NAME_2,
LOST_LANDS_MINE_NAME_3,
LOST_LANDS_MINE_NAME_4,
LOST_LANDS_MINE_NAME_5,Mina de Hierro Fina
LOST_LANDS_MINE_NAME_6,Mina de Oro
LOST_LANDS_MINE_NAME_7,Mina de Gema
LOST_LANDS_MINE_NAME_8,Ruina
LOST_LANDS_MINE_NAME_9,Gran Mina de Hierro Fina
LOST_LANDS_MINE_NAME_10,Gran Mina de Oro
LOST_LANDS_MINE_NAME_11,Gran Mina de Gema
LOST_LANDS_MINE_NAME_12,Gran Ruina
LOST_LANDS_DEFENSE_INVITATION_MSG,
GUIDE_NEWBIE_BACK_STORY,
GUIDE_NEWBIE_UNKNOWN_BOSS_NAME,Boss Desconocido
GUIDE_NEWBIE_USER_NAME,Jugador
SHOP_BUY_MAX,
VERSION_UPDATE_FINISH,
VERSION_CHECK_WEB_DATA_ERROR,
VERSION_NEED_DOWNLOAD_APP,
VERSION_NOT_FOUND_PATCH,
VERSION_NEED_DOWNLOAD_PATCH,
VERSION_UNZIP_ERROR,
ALERT,Aviso
GOODS_FUNCTION_NOT_IMPLEMENT,
PASSPORT_INVALID_TOKEN,Token no valido
PASSPORT_TOKEN_VERIFY_FAIL,
PASSPORT_TOKEN_EXPIRE,Token no valido
PASSPORT_TIME_OUT,
PASSPORT_USER_BIND,Esta cuenta de redes sociales ha sido vinculada.
PASSPORT_USER_NOT_BIND,Esta cuenta de redes sociales no se ha vinculado a ninguna cuenta de juego.
PASSPORT_HAS_LOGIN,
PASSPORT_BIND,Vinculado
PASSPORT_NOT_BIND,No vinculado
MAIL_NOREADED,Correos no leidos
SKILL_ASSISTANT_OPEN_LEVEL,Despertar {0}
MAIL_NO_READEDANDGAINED,No se pueden eliminar correos
MAIL_NO_REWARD,No se pueden reclamar recompensas
MAIL_HAVE_REWARD,Recompensas Disponibles
NO_ANNOUNCEMENT,Sin noticia por ahora
EMPTY_GUILD_NAME,No participado
WORLD_BOSS_ACTIVITY_OPEN,
HERO_AWAKE_COIN_NOT_ENOUGH,"Monedas insuficientes, incapaces de despertar"
SHEN_HE_NOT_ENOUGH,
ARMOR_SELL_REQUEST,
HERO_AWAKE_FEELING_MAX,
ARMOR_FUSION_UNSELECT,
ARMOR_FUSION_ARMOR_BETTER,
ARMOR_FUSION_LEVEL_BETTER,
ARMOR_SELL_QUALITY_ALL,
ARMOR,Equipamiento
ADVENTURE_REFRESH_CONFIRM,
ARMOR_XILIAN_SECONDARY_ATTR_LESS,Solo puedes refinar con al menos dos atributos secundarios
MONEY_NOT_ENOUTH__GO_SHOP,"{0} insuficientes, ve a comprar en la tienda"
ARENA_CHALLENGE_COUNT_LIMIT_GOBUY,
VIP_GOBUY,"Por favor, actualiza tu nivel VIP"
IGNORE_MAIN_NEWBIE_GUIDE,
COIN_BUY_TIMES_LIMIT,Compras de Monedas Insuficientes
WORLD_BOSS_AUTO_FIHGT_INFO_1,
WORLD_BOSS_AUTO_FIHGT_INFO_2,
WORLD_BOSS_BUY_RAND_ATTACK_GOODS,Gastar: {0} Diamantes
WORLD_BOSS_FREE_ATTACK_COUNT,Gratis: {0}
ARMOR_NOT_FREE,
HERO_TRAIN_MAX,
NONE,Ninguno
IS_LOCK,Bloqueado
ARMOR_SPECIAL_NAME,{0}-Artefacto de Estrella
STRENGTHEN_LEVEL,Mejorar Niv.
ARMOR_FILTER_EMPTY,
ARMOR_INHERIT_NEED_SPECIAL,
ARMOR_COMBINE_NEED_SPECIAL,
SHORT_HOUR,h
SHORT_HOUR_MINUTE,{0}h {1}m
AVG_TIME_BATTLE,{0}s/ronda
AVG_COUNT_BATTLE,{0} rondas/h
VERSION_UPDATING_TIP,
VERSION_UNZIP_TIP,
GUILD_BOSS_TIME_HOUR_INVALID,El tiempo debe estar entre 0-23
GUILD_BOSS_TIME_MINUTE_INVALID,El tiempo debe estar entre 0-59
HERO_AWAKE_STAR_NOT_ENOUGH,"Niv de Estrella insuficiente, Incapaz de despertar"
TAP_SCREEN_TO_CONTINUE,Toca en cualquier lugar para continuar
MYSTICAL_SHOP_REFRESH,
MYSTICAL_SHOP_REFRESH_FREE,
MYSTICAL_SHOP_BUY_CONFIRM,
GUILD_INPUT_GUILD_NAME,"Por favor, introduce el nombre del gremio"
SHOP_SCENE_BUBBLE_MYSTICAL,
SHOP_SCENE_BUBBLE_COIN,
SHOP_SCENE_BUBBLE_GEM,Puedes comprar gemas con rollos de gemas. Inserta gemas en el equipamiento para aumentar los atributos
SHOP_SCENE_BUBBLE_RUBY,
SHOP_SCENE_BUBBLE_SUMMON,
PRODUCT_CANNOT_BE_PURCHASED_NOW,
WORLD_BOSS_ACTIVITY_TIME_END,
WORLD_BOSS__USER_NOT_DIE,
BATTLE_LIST_EMPTY,Error de Datos de Batalla
FAST_FIGHT_BAG_FULL,
NET_DISCONNECT_TIPS,
GAME_RESTART,Reiniciar
NET_ERROR,
ARMOR_HAVE_SAME_GEM,Ya insertado el mismo tipo de gema
EXTRA_PACK_UPDATEING,"Actualizando recursos adicionales. Por favor, espera un momento."
EXTRA_DOWNLOAD_TIPS,
EXTRA_VERSION_NOT_FOUND_PATCH,
FRIEND_REQUEST_HAS_SEND,Se ha enviado una solicitud de amistad
FRIEND_MY,Amigos
FRIEND_RECOMMEND,
FRIEND_REQUEST,Solicitud
BLACKLIST,Lista Negra
FRIEND_COUNT_MAX,Solo puedes tener hasta 100 amigos.
FRIEND_OTHER_COUNT_MAX,
FRIEND_CURRENT_COUNT,Amigos actuales {0}
FRIEND_REFUSE_TIPS,
FRIEND_NOT_TIPS,
TODAY_COUNT_LIMIT,Oportunidades Restantes:
