npc_id,name,avatar_path,spine_name,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,fight_value
1023,Eye of Samsara,NPC16.png,NPC16,14,2,103,110002001|114602001,0,5042125,417276,455676,13955,16394,16394,38080,49029,110,42075,45900,0,0,0,0,0,0,0,400,0,0,0,5075100
1024,Oblivion Incarnation,NPC7.png,NPC7,14,2,104,114602001|110002001,0,5198875,432634,471034,14303,16908,16908,39040,50427,110,43725,47700,0,0,0,0,0,0,0,400,0,0,0,5275600
1025,Jorogumo,NPC17.png,NPC17,14,2,105,114602001|114002001,0,5355625,559992,607992,14652,17421,17421,40000,51825,110,45375,49500,0,0,0,0,0,0,0,400,0,0,0,5476100
1026,Hairy Lady,NPC10.png,NPC10,14,2,106,114002001|114602001,0,5512375,463351,501751,15000,17935,17935,40960,53223,110,47025,51300,0,0,0,0,0,0,0,400,0,0,0,5676600
1027,Underworld Scout,NPC15.png,NPC15,14,2,107,110002001|111102001,0,5669125,478709,517109,15348,18448,18448,41920,54621,110,48675,53100,0,0,0,0,0,0,0,400,0,0,0,5877100
1028,Fathom Lurker,NPC7.png,NPC7,14,2,108,114002001|111102001,0,5825875,494069,532469,15697,18962,18962,42880,56019,110,50325,54900,0,0,0,0,0,0,0,400,0,0,0,6077600
1029,Asmodeus,NPC7.png,NPC7,14,2,109,114602001|111102001,0,5982625,509426,547826,16046,19476,19476,43840,57417,110,51975,56700,0,0,0,0,0,0,0,400,0,0,0,6278100
1030,Red-eye Troll,NPC12.png,NPC12,14,1,110,115702001|111102001,0,6811500,624194,668994,18138,20332,20332,45440,59747,110,59700,59700,0,0,0,0,0,0,0,400,0,0,0,6478600
1031,Skira,NPC1.png,NPC1,14,2,111,111102001|115202001,0,6296125,585172,626772,16808,20499,20499,45840,60166,120,60199,60199,0,0,0,0,0,0,0,400,0,0,0,6679100
1032,Skeleton Judge,NPC8.png,NPC8,14,2,112,111102001|100110001,0,6452875,601810,643410,17336,20825,20825,47280,61162,120,61394,61394,0,0,0,0,0,0,0,400,0,0,0,6879600
1033,Headless Knight,NPC1.png,NPC1,14,2,113,100110001|111102001,0,6609625,618449,660049,17864,21152,21152,48720,62158,120,62590,62590,0,0,0,0,0,0,0,400,0,0,0,7080100
1034,Garm,NPC7.png,NPC7,14,2,114,100110001|114602001,0,6766375,635086,676686,18392,21478,21478,50160,63154,120,63785,63785,0,0,0,0,0,0,0,400,0,0,0,7280600
1035,Wraith,NPC6.png,NPC6,14,2,115,114602001|100110001,0,6923125,814658,866658,18920,21804,21804,51600,64150,120,64980,64980,0,0,0,0,0,0,0,400,0,0,0,7481100
1036,Soul Ripper,NPC1.png,NPC1,14,2,116,114602001|115702001,0,7079875,668364,709964,19448,22131,22131,53040,65146,120,66175,66175,0,0,0,0,0,0,0,400,0,0,0,7681600
1037,Tomb Guard,NPC9.png,NPC9,14,2,117,115702001|114602001,0,7236625,685001,726601,19976,22457,22457,54480,66142,120,67370,67370,0,0,0,0,0,0,0,400,0,0,0,7882100
1038,Sand Wraith,NPC13.png,NPC13,14,2,118,111102001|111102001,0,7393375,701641,743241,20504,22784,22784,55920,67138,120,68566,68566,0,0,0,0,0,0,0,400,0,0,0,8082600
1039,Soul Seeker,NPC16.png,NPC16,14,2,119,100110001|115702001,0,7550125,718279,759879,21032,23110,23110,57360,68134,120,69761,69761,0,0,0,0,0,0,0,400,0,0,0,8283100
1040,Ghost Mouth,NPC2.png,NPC2,14,3,120,100110001|100110001,0,8521500,918165,969365,23904,23654,23654,59760,69794,120,71753,71753,0,0,0,0,0,0,0,400,0,0,0,8483600
1041,Shepard of Souls,NPC8.png,NPC8,14,1,121,111901001|110402001,0,7863625,866400,914400,22101,23800,23800,60280,70333,130,72300,72300,0,0,0,0,0,0,0,200,0,0,0,8684100
1042,Evil Knight,NPC2.png,NPC2,14,2,122,111901001|110402001,0,8020375,880800,928800,22714,24116,24116,61960,72331,130,74100,74100,0,0,0,0,0,0,0,200,0,0,0,8884600
1043,Frost Giant,NPC8.png,NPC8,14,2,123,111901001|110402001,0,8177125,895200,943200,23327,24433,24433,63640,74329,130,75900,75900,0,0,0,0,0,0,0,200,0,0,0,9085100
1044,Soul Ripper,NPC1.png,NPC1,14,2,124,111901001|110402001,0,8333875,909600,957600,23939,24750,24750,65320,76327,130,77700,77700,0,0,0,0,0,0,0,200,0,0,0,9285600
1045,Tomb Guard,NPC9.png,NPC9,14,2,125,111901001|110402001,0,8490625,1155000,1215000,24552,25067,25067,67000,78325,130,79500,79500,0,0,0,0,0,0,0,200,0,0,0,9486100
1046,Carrion Vulture,NPC6.png,NPC6,14,2,126,100209001|110402001,0,8647375,938400,986400,25164,25384,25384,68680,80323,130,81300,81300,0,0,0,0,0,0,0,200,0,0,0,9686600
1047,Jorogumo,NPC17.png,NPC17,14,2,127,100209001|110402001,0,8804125,952800,1000800,25776,25700,25700,70360,82321,130,83100,83100,0,0,0,0,0,0,0,200,0,0,0,9887100
1048,Hairy Lady,NPC10.png,NPC10,14,2,128,100209001|110402001,0,8960875,967200,1015200,26389,26017,26017,72040,84319,130,84900,84900,0,0,0,0,0,0,0,200,0,0,0,10087600
1049,Underworld Scout,NPC15.png,NPC15,14,2,129,100209001|110402001,0,9117625,981600,1029600,27002,26334,26334,73720,86317,130,86700,86700,0,0,0,0,0,0,0,200,0,0,0,10288100
1050,Skeleton Judge,NPC8.png,NPC8,14,3,130,111901001|112402001,0,11084125,1206720,1264320,33118,26862,26862,76520,89647,130,97175,89700,0,0,0,0,0,0,0,200,0,0,0,10488600
1051,Soul Blacksmith,NPC11.png,NPC11,14,2,131,113302001|110402001,0,10326499,1145120,1199520,30847,26987,26987,77120,90333,140,97608,90100,0,0,0,0,0,0,0,200,0,0,0,10689100
1052,Shepard of Souls,NPC8.png,NPC8,14,2,132,113302001|110402001,0,10725497,1161440,1215840,31613,27361,27361,79040,92331,140,98255,90697,0,0,0,0,0,0,0,200,0,0,0,10889600
1053,Evil Knight,NPC2.png,NPC2,14,2,133,113302001|110402001,0,11124494,1177760,1232160,32380,27736,27736,80960,94329,140,98903,91295,0,0,0,0,0,0,0,200,0,0,0,11090100
1054,Doombringer,NPC8.png,NPC8,14,2,134,113302001|110402001,0,11523492,1194080,1248480,33145,28110,28110,82880,96327,140,99550,91892,0,0,0,0,0,0,0,200,0,0,0,11290600
1055,Jinx Watcher,NPC11.png,NPC11,14,2,135,113302001|112402001,0,11922490,1513000,1581000,33912,28484,28484,84800,98325,140,100198,92490,0,0,0,0,0,0,0,200,0,0,0,11491100
1056,Primodial Dragon,NPC14.png,NPC14,14,2,136,112401001|110402001,0,12321487,1226720,1281120,34678,28859,28859,86720,100323,140,100845,93088,0,0,0,0,0,0,0,200,0,0,0,11691600
1057,Pale Lady,NPC4.png,NPC4,14,2,137,112401001|110402001,0,12720485,1243040,1297440,35443,29233,29233,88640,102321,140,101492,93685,0,0,0,0,0,0,0,200,0,0,0,11892100
1058,Kingslayer,NPC9.png,NPC9,14,2,138,112401001|110402001,0,13119484,1259360,1313760,36210,29608,29608,90560,104319,140,102140,94283,0,0,0,0,0,0,0,200,0,0,0,12092600
1059,Havenl,NPC15.png,NPC15,14,2,139,112401001|110402001,0,13518481,1275680,1330080,36976,29982,29982,92480,106317,140,102787,94880,0,0,0,0,0,0,0,200,0,0,0,12293100
1060,Hell Executioner,NPC11.png,NPC11,14,3,140,112401001|112402001,0,16547390,1609440,1676640,44628,30606,30606,95680,109647,140,103866,95876,0,0,0,0,0,0,0,200,0,0,0,12493600
1061,Vine of Withering,NPC9.png,NPC9,14,1,141,112102001|100000005,0,14287999,1540264,1604264,38558,30760,30760,96400,110500,150,104108,96100,0,0,0,0,0,0,0,400,0,0,0,12694100
1062,Abomination,NPC6.png,NPC6,14,2,142,112101001|100000005,0,14515997,1565862,1629862,39515,31130,31130,98800,113500,150,104755,96697,0,0,0,0,0,0,0,400,0,0,0,12894600
1063,Tomb Guard,NPC9.png,NPC9,14,2,143,112902001|100000005,0,14743994,1591460,1655460,40471,31500,31500,101200,116500,150,105403,97295,0,0,0,0,0,0,0,400,0,0,0,13095100
1064,Carrion Vulture,NPC6.png,NPC6,14,2,144,112701001|100000005,0,14971992,1617056,1681056,41428,31869,31869,103600,119500,150,106050,97892,0,0,0,0,0,0,0,400,0,0,0,13295600
1065,Jorogumo,NPC17.png,NPC17,14,2,145,114602001|100000005,0,15199990,2053320,2133320,42384,32239,32239,106000,122500,150,106698,98490,0,0,0,0,0,0,0,400,0,0,0,14754200
1066,Kitsunebi Ghost,NPC1.png,NPC1,14,2,146,100000005|112102001,0,15427987,1668252,1732252,43339,32608,32608,108400,125500,150,107345,99088,0,0,0,0,0,0,0,400,0,0,0,15212800
1067,Spirit of Sloth,NPC8.png,NPC8,14,2,147,100000005|112101001,0,15655985,1693848,1757848,44296,32978,32978,110800,128500,150,107992,99685,0,0,0,0,0,0,0,400,0,0,0,15671400
1068,Plague Lord,NPC11.png,NPC11,14,2,148,100000005|112902001,0,15883984,1719448,1783448,45252,33348,33348,113200,131500,150,108640,100283,0,0,0,0,0,0,0,400,0,0,0,16130000
1069,Cursed Cleric,NPC14.png,NPC14,14,2,149,100000005|112701001,0,16111981,1745044,1809044,46208,33717,33717,115600,134500,150,109287,100880,0,0,0,0,0,0,0,400,0,0,0,16588600
1070,Temple Destroyer,NPC14.png,NPC14,14,1,150,100000005|114602001,0,19240640,2145247,2222047,55769,34333,34333,119600,139500,150,118856,101876,0,0,0,0,0,0,0,400,0,0,0,17047200
1071,Shepard of Souls,NPC8.png,NPC8,14,2,151,112102001|100000006,0,16587000,2064480,2138080,48240,34492,34492,120600,140500,160,119116,102100,0,0,0,0,0,0,0,400,0,0,0,17505800
1072,Evil Knight,NPC2.png,NPC2,14,2,152,112101001|100000006,0,16929000,2086560,2160160,49680,35049,35049,124200,143500,160,119813,102697,0,0,0,0,0,0,0,400,0,0,0,17964400
1073,Doombringer,NPC8.png,NPC8,14,2,153,112902001|100000006,0,17271000,2108640,2182240,51120,35606,35606,127800,146500,160,120511,103295,0,0,0,0,0,0,0,400,0,0,0,18423000
1074,Famine Knight,NPC11.png,NPC11,14,2,154,114602001|100000006,0,17613000,2130720,2204320,52560,36163,36163,131400,149500,160,121208,103892,0,0,0,0,0,0,0,400,0,0,0,18881600
1075,Heel of Bewilderment,NPC5.png,NPC5,14,2,155,115001001|100000006,0,17955000,2691000,2783000,54000,36720,36720,135000,152500,160,121905,104490,0,0,0,0,0,0,0,400,0,0,0,19340200
1076,Ear of Stasis,NPC6.png,NPC6,14,1,156,123601001|100000006,0,18297000,2174880,2248480,55440,37276,37276,138600,155500,160,122602,105088,0,0,0,0,0,0,0,400,0,0,0,19798800
1077,Hashihime,NPC9.png,NPC9,14,2,157,115702001|100000006,0,18639000,2196960,2270560,56880,37833,37833,142200,158500,160,123299,105685,0,0,0,0,0,0,0,400,0,0,0,20257400
1078,Infernal hangman,NPC14.png,NPC14,14,2,158,125202001|100000006,0,18981000,2219040,2292640,58320,38390,38390,145800,161500,160,123997,106283,0,0,0,0,0,0,0,400,0,0,0,20716000
1079,Bone Giant,NPC2.png,NPC2,14,2,159,100000006|115602001,0,19323000,2241120,2314720,59760,38947,38947,149400,164500,160,124694,106880,0,0,0,0,0,0,0,400,0,0,0,21174600
1080,Scythe-wielding Demon,NPC9.png,NPC9,14,1,160,115602001|100000006,0,23208500,2674080,2760480,72520,39875,39875,155400,169500,160,125856,107876,0,0,0,0,0,0,0,400,0,0,0,21633200
1081,Fallen Angel,NPC4.png,NPC4,14,2,161,110001001|110001001,0,23374750,2584743,2667943,73172,40266,40266,156800,170500,170,126116,108100,0,0,0,0,0,0,0,800,0,0,0,21802900
1082,Man-faced Spider,NPC16.png,NPC16,14,2,162,110001001|110001001,0,23973250,2618021,2701221,75410,41864,41864,161600,173500,170,126813,108697,0,0,0,0,0,0,0,800,0,0,0,21972600
1083,Blackwing Angel,NPC9.png,NPC9,14,2,163,110001001|110001001,0,24571750,2651298,2734498,77648,43463,43463,166400,176500,170,127511,109295,0,0,0,0,0,0,0,800,0,0,0,22142300
1084,Soul Blacksmith,NPC11.png,NPC11,14,2,164,110001001|110001001,0,25170250,2684573,2767773,79885,45061,45061,171200,179500,170,128208,109892,0,0,0,0,0,0,0,800,0,0,0,22312000
1085,Dwarf Centurion,NPC5.png,NPC5,14,2,165,110001001|113402001,0,25768750,3397316,3501316,82124,46660,46660,176000,182500,170,128905,110490,0,0,0,0,0,0,0,800,0,0,0,22481700
1086,Soul Reaper,NPC4.png,NPC4,14,2,166,110102001|113402001,0,26367250,2751128,2834328,84361,48258,48258,180800,185500,170,129602,111088,0,0,0,0,0,0,0,800,0,0,0,22651400
1087,Minotaur,NPC4.png,NPC4,14,2,167,110102001|113402001,0,26965750,2784402,2867602,86598,49856,49856,185600,188500,170,130299,111685,0,0,0,0,0,0,0,800,0,0,0,22821100
1088,Dead Souls,NPC15.png,NPC15,14,2,168,110102001|113402001,0,27564250,2817682,2900882,88837,51455,51455,190400,191500,170,130997,112283,0,0,0,0,0,0,0,800,0,0,0,22990800
1089,Grave Wanderer,NPC6.png,NPC6,14,2,169,110102001|113402001,0,28162750,2850957,2934157,91074,53053,53053,195200,194500,170,131694,112880,0,0,0,0,0,0,0,800,0,0,0,23160500
1090,Tomb Guardian,NPC5.png,NPC5,14,3,170,113402001|113402001,0,33326000,3353559,3449559,108347,55717,55717,203200,199500,170,142346,113876,0,0,0,0,0,0,0,800,0,0,0,26500400
1091,Nether Wraith,NPC12.png,NPC12,14,1,171,112302001|110102001,0,29437332,3257280,3350080,95665,56266,56266,205000,200833,180,142625,114100,0,0,0,0,0,0,0,800,0,0,0,27400300
1092,Sand Eagle,NPC8.png,NPC8,14,2,172,112302001|110102001,0,30501330,3312960,3405760,98461,57864,57864,211000,205831,180,143372,114697,0,0,0,0,0,0,0,800,0,0,0,28300200
1093,Tamamo no Mae,NPC9.png,NPC9,14,2,173,112302001|110102001,0,31565327,3368640,3461440,101256,59463,59463,217000,210829,180,144119,115295,0,0,0,0,0,0,0,800,0,0,0,29200100
1094,Evil Governer,NPC13.png,NPC13,14,2,174,112302001|110102001,0,32629324,3424320,3517120,104052,61061,61061,223000,215827,180,144866,115892,0,0,0,0,0,0,0,800,0,0,0,30100000
1095,Corrupted Leviathan,NPC15.png,NPC15,14,2,175,112302001|114502001,0,33693321,4350000,4466000,106848,62660,62660,229000,220825,180,145613,116490,0,0,0,0,0,0,0,800,0,0,0,30999900
1096,Frost Giant,NPC8.png,NPC8,14,2,176,114502001|110001001,0,34757318,3535680,3628480,109642,64258,64258,235000,225823,180,146360,117088,0,0,0,0,0,0,0,800,0,0,0,31899800
1097,Soul Ripper,NPC1.png,NPC1,14,2,177,114502001|110001001,0,35821316,3591360,3684160,112438,65856,65856,241000,230821,180,147107,117685,0,0,0,0,0,0,0,800,0,0,0,32799700
1098,Tomb Guard,NPC9.png,NPC9,14,2,178,114502001|110102001,0,36885314,3647040,3739840,115234,67455,67455,247000,235819,180,147854,118283,0,0,0,0,0,0,0,800,0,0,0,33699600
1099,Carrion Vulture,NPC6.png,NPC6,14,2,179,114502001|112302001,0,37949311,3702720,3795520,118030,69053,69053,253000,240817,180,148601,118880,0,0,0,0,0,0,0,800,0,0,0,34599500
1100,Hairy Lady,NPC10.png,NPC10,14,3,180,114502001|113402001,0,51071965,4319040,4424640,157743,71717,71717,263000,249147,180,149846,119876,0,0,0,0,0,0,0,800,0,0,0,36370100
1101,Infernal hangman,NPC14.png,NPC14,14,2,181,100000001|110302001,0,45853331,4203520,4305920,141331,72266,72266,265000,250833,190,150125,120100,0,0,0,0,0,0,0,800,0,0,0,38140700
1102,Bone Giant,NPC2.png,NPC2,14,2,182,100000002|110302001,0,47373325,4234240,4336640,144526,73864,73864,271000,255831,190,150872,120697,0,0,0,0,0,0,0,800,0,0,0,39911300
1103,Witch Hunter,NPC7.png,NPC7,14,2,183,100000001|114502001,0,48893320,4264960,4367360,147722,75463,75463,277000,260829,190,151619,121295,0,0,0,0,0,0,0,800,0,0,0,41681900
1104,Bloodthirst Priest,NPC15.png,NPC15,14,2,184,100000002|114502001,0,50413314,4295680,4398080,150917,77061,77061,283000,265827,190,152366,121892,0,0,0,0,0,0,0,800,0,0,0,43452500
1105,Evil Governer,NPC13.png,NPC13,14,2,185,100000001|100000001,0,51933307,5408000,5536000,154112,78660,78660,289000,270825,190,153113,122490,0,0,0,0,0,0,0,800,0,0,0,45223100
1106,Nightmare Weaver,NPC7.png,NPC7,14,2,186,100000001|110302001,0,53453301,4357120,4459520,157306,80258,80258,295000,275823,190,153860,123088,0,0,0,0,0,0,0,800,0,0,0,46993700
1107,Plague Knight,NPC17.png,NPC17,14,2,187,100000002|110302001,0,54973294,4387840,4490240,160501,81856,81856,301000,280821,190,154607,123685,0,0,0,0,0,0,0,800,0,0,0,48764300
1108,Oblivion Guadian,NPC15.png,NPC15,14,2,188,100000001|114502001,0,56493290,4418560,4520960,163696,83455,83455,307000,285819,190,155354,124283,0,0,0,0,0,0,0,800,0,0,0,50534900
1109,Dragon Priest,NPC14.png,NPC14,14,2,189,100000002|114502001,0,58013283,4449280,4551680,166891,85053,85053,313000,290817,190,156101,124880,0,0,0,0,0,0,0,800,0,0,0,52305500
1110,Kingslayer,NPC9.png,NPC9,14,3,190,100000002|100000002,0,68114932,5063040,5178240,193743,87717,87717,323000,299147,190,167835,125876,0,0,0,0,0,0,0,800,0,0,0,54076100
1111,Soul Reaper,NPC4.png,NPC4,14,1,191,100000003|110302001,0,60926666,4931728,5043728,173331,88266,88266,325000,300833,195,168133,126100,0,0,0,0,0,0,0,800,0,0,0,55846700
1112,Eye of Samsara,NPC16.png,NPC16,14,2,192,100000004|110302001,0,62446659,4976510,5088510,179722,91463,91463,337000,310829,195,169726,127295,0,0,0,0,0,0,0,800,0,0,0,57617300
1113,Pandora,2013.png,PDL2,14,2,193,100000003|114502001,0,63966653,6276620,6416620,186112,94660,94660,349000,320825,195,171320,128490,0,0,0,0,0,0,0,800,0,0,0,59387900
1114,Minotaur,NPC4.png,NPC4,14,2,194,100000004|114502001,0,65486646,5066075,5178075,192501,97856,97856,361000,330821,195,172914,129685,0,0,0,0,0,0,0,800,0,0,0,61158500
1115,Mammoth Giant,NPC4.png,NPC4,14,2,195,100000003|100000003,0,67006642,5110858,5222858,198891,101053,101053,373000,340817,195,174507,130880,0,0,0,0,0,0,0,800,0,0,0,62929100
1116,Ear of Stasis,NPC16.png,NPC16,14,2,196,100000003|110302001,0,68780000,5159462,5271462,205651,104266,104266,385600,352500,200,177066,132799,0,0,0,0,0,0,0,800,0,0,0,64699700
1117,Wraith,NPC6.png,NPC6,14,2,197,100000004|110302001,0,73340000,5249055,5361055,215882,107463,107463,404800,382500,200,189853,142390,0,0,0,0,0,0,0,800,0,0,0,66470300
1118,Hades,2048.png,HDS2,14,2,198,100000003|114502001,0,77900000,6673310,6813310,226112,110660,110660,424000,412500,200,202640,151980,0,0,0,0,0,0,0,800,0,0,0,68240900
1119,Dark Elf,NPC6.png,NPC6,14,2,199,100000004|114502001,0,82460000,5428234,5540234,236341,113856,113856,443200,442500,200,215427,161570,0,0,0,0,0,0,0,800,0,0,0,73443000
1120,Witch Hunter,NPC7.png,NPC7,14,2,200,100000004|100000004,0,103336250,5833131,5951531,277393,117053,117053,462400,472500,200,228214,171161,0,0,0,0,0,0,0,800,0,0,0,83645100
1121,Hephaestus,2041.png,HFSTS2,14,3,200,111101001|111101001,0,92862500,7103952,7247952,262888,117320,117320,464000,475000,200,229280,171960,0,0,0,0,0,0,0,400,0,0,0,93847200
1122,Evil Knight,NPC2.png,NPC2,14,1,200,111101001|113101001,0,93266250,5690837,5806037,263792,117586,117586,465600,477500,200,230346,172759,0,0,0,0,0,0,0,400,0,0,0,104049300
1123,Nightmare Weaver,NPC7.png,NPC7,14,2,200,113101001|111101001,0,93670000,5698516,5813716,264699,117852,117852,467200,480000,200,231411,173558,0,0,0,0,0,0,0,400,0,0,0,114251400
1124,Ripper,NPC13.png,NPC13,14,3,200,113101001|113102001,0,94073750,5706198,5821398,265605,118119,118119,468800,482500,200,232477,174358,0,0,0,0,0,0,0,400,0,0,0,124453500
1125,Lady of Snow,NPC10.png,NPC10,14,1,200,113101001|113101001,0,94477500,5713877,5829077,266511,118385,118385,470400,485000,200,233542,175157,0,0,0,0,0,0,0,400,0,0,0,134655600
1126,Valkyrie,2016.png,WEJL2,14,2,200,113102001|113101001,0,94881250,7151947,7295947,267417,118652,118652,472000,487500,200,234608,175956,0,0,0,0,0,0,0,400,0,0,0,144857700
1127,Mist Walker,NPC10.png,NPC10,14,3,200,113102001|113102001,0,95285000,5729234,5844434,268321,118918,118918,473600,490000,200,235674,176755,0,0,0,0,0,0,0,400,0,0,0,155059800
1128,Mandrill,NPC12.png,NPC12,14,1,200,114801001|113102001,0,95688750,5736913,5852113,269227,119184,119184,475200,492500,200,236739,177554,0,0,0,0,0,0,0,400,0,0,0,165261900
1129,Plague Follower,NPC4.png,NPC4,14,2,200,114801001|112401001,0,96092500,5744592,5859792,270133,119451,119451,476800,495000,200,237805,178354,0,0,0,0,0,0,0,400,0,0,0,175464000
1130,Frost Dragon,NPC1.png,NPC1,14,1,201,114801001|114802001,0,118725000,7813750,7960039,335344,138000,138000,484500,518747,205,307506,184504,0,0,0,0,30,0,0,400,0,0,0,185666100
1131,Geb,2009.png,GB2,14,2,201,114801001|111101001,0,107325000,7631250,7773071,320994,140000,140000,485000,520830,205,308340,185004,0,0,0,0,50,0,0,400,0,0,0,195868200
1132,Famine Knight,NPC11.png,NPC11,14,3,201,114801001|114801001,0,107797500,7654375,7795578,324293,142000,142000,485500,522913,205,309174,185504,0,0,0,0,50,0,0,400,0,0,0,206070300
1133,Death Knight,NPC10.png,NPC10,14,1,201,111501001|114802001,0,108270000,7677500,7818085,327593,144000,144000,486000,524996,205,310008,186005,0,0,0,0,50,0,0,400,0,0,0,216272400
1134,Eye of Samsara,NPC16.png,NPC16,14,2,201,114801001|111501001,0,108742500,7700625,7840592,330892,146000,146000,486500,527079,205,310842,186505,0,0,0,0,50,0,0,400,0,0,0,226474500
1135,Kappa Virginis,NPC6.png,NPC6,14,1,201,111501001|111501001,0,109215000,7723750,7863099,334192,148000,148000,487000,529162,205,311676,187006,0,0,0,0,50,0,0,400,0,0,0,236676600
1136,Nuit,2011.png,NT2,14,3,201,111501001|124801001,0,109687500,7746875,7885607,337491,150000,150000,487500,531245,205,312510,187506,0,0,0,0,70,0,0,400,0,0,0,246878700
1137,Ear of Stasis,NPC16.png,NPC16,14,2,201,124801001|114801001,0,110160000,7770000,7908114,340790,152000,152000,488000,533328,205,313344,188006,0,0,0,0,70,0,0,400,0,0,0,257080800
1138,Mouth of Rebellion,NPC6.png,NPC6,14,3,201,124801001|112401001,0,110632500,7793125,7930621,344090,154000,154000,488500,535411,205,314178,188507,0,0,0,0,70,0,0,400,0,0,0,267282900
