npc_id,name,avatar_path,spine_name,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
11000011,Nyx,2033.png,NKS0,9,4,3,2,150,113201001|113202001,6843158,2380243,265245,328375,86287,78443,131047,131047,50689,12396,80576,80576,0,0,600,300,1500,2250,2250,450,0,0,450
11000012,Anubis,2034.png,ANBS0,9,4,3,1,150,113301001|113302001,6843158,2380243,265245,328375,86287,78443,131047,131047,50689,12396,80576,80576,0,0,600,300,1500,2250,2250,450,0,0,450
12000001,Medusa,2001.png,MDS0,9,5,4,1,200,110001001|110002001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000002,Poseidon,2002.png,BSD0,9,5,4,3,200,110102001|110101001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000003,Jeanne d'Arc,2003.png,LXF0,9,5,4,1,200,110201001|110202001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000004,Siren,2004.png,Y0,9,5,4,3,200,110301001|110302001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000005,Nuit,2011.png,NT0,9,5,4,3,200,111001001|111002001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000006,Nike,2014.png,NK0,9,5,4,1,200,111301001|111302001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000007,Idun,2015.png,YD0,9,5,4,2,200,111401001|111402001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000008,Nemesis,2019.png,NMXS0,9,5,4,2,200,111801001|111802001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000009,Phantasos,2036.png,FTSS0,9,5,4,2,200,113501001|113502001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000010,Pandora,2013.png,PDL0,9,5,4,3,200,111201001|111202001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000011,Lucifer,2024.png,LLS0,9,5,4,1,200,112301001|112302001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000012,Fuxi,2026.png,FX0,9,5,4,3,200,112501001|112502001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000013,Princess Bari,2028.png,BLGZ0,9,5,4,2,200,112701001|112702001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000014,Izu Dancer,2038.png,WN0,9,5,4,2,200,113701001|113702001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000015,Zhu Rong,2040.png,HSZR0,9,5,4,3,200,113901001|113902001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000016,Hephaestus,2041.png,HFSTS0,9,5,4,1,200,114001001|114002001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
12000017,Izanami,2046.png,YXNM0,9,5,4,2,200,114501001|114502001,13916572,28434890,288407,374700,86287,78443,174063,174063,81042,19014,123592,123592,0,0,600,300,1500,2250,2250,450,0,0,800
21000001,Medusa,2001.png,MDS0,9,5,4,1,200,110001001|110002001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000002,Poseidon,2002.png,BSD0,9,5,4,3,200,110102001|110101001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000003,Jeanne d'Arc,2003.png,LXF0,9,5,4,1,200,110201001|110202001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000004,Siren,2004.png,Y0,9,5,4,3,200,110301001|110302001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000005,Nuit,2011.png,NT0,9,5,4,3,200,111001001|111002001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000006,Nike,2014.png,NK0,9,5,4,1,200,111301001|111302001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000007,Idun,2015.png,YD0,9,5,4,2,200,111401001|111402001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000008,Nemesis,2019.png,NMXS0,9,5,4,2,200,111801001|111802001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000009,Phantasos,2036.png,FTSS0,9,5,4,2,200,113501001|113502001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000010,Pandora,2013.png,PDL0,9,5,4,3,200,111201001|111202001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000011,Lucifer,2024.png,LLS0,9,5,4,1,200,112301001|112302001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000012,Fuxi,2026.png,FX0,9,5,4,3,200,112501001|112502001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000013,Princess Bari,2028.png,BLGZ0,9,5,4,2,200,112701001|112702001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000014,Izu Dancer,2038.png,WN0,9,5,4,2,200,113701001|113702001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000015,Zhu Rong,2040.png,HSZR0,9,5,4,3,200,113901001|113902001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000016,Hephaestus,2041.png,HFSTS0,9,5,4,1,200,114001001|114002001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
21000017,Izanami,2046.png,YXNM0,9,5,4,2,200,114501001|114502001,11938292,2941489,293307,384500,86287,78443,183163,183163,85242,20414,132692,132692,0,0,600,300,1500,2250,2250,450,0,0,800
22000001,Gaia,2012.png,GY0,9,6,5,3,250,111101001|111102001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000002,Valkyrie,2016.png,WEJL0,9,6,5,1,250,111501001|111502001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000003,Nuwa,2025.png,LHFR0,9,6,5,3,250,112401001|112402001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000004,Erebus,2031.png,ERBS0,9,6,5,1,250,113001001|113002001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000005,Amaterasu,2032.png,TZDS0,9,6,5,2,250,113101001|113102001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000006,Odin,2035.png,AD0,9,6,5,2,250,113401001|113402001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000007,Xmas Angel,2042.png,SDNS0,9,6,5,2,250,114101001|114102001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000008,Hades,2048.png,HDS0,9,6,5,1,250,114701001|114702001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000009,Michael,2052.png,MJL0,9,6,5,3,250,115101001|115102001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000010,Enmusubi,2054.png,ZRNZ0,9,6,5,3,250,115301001|115302001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000011,Nekomata,2058.png,MY0,9,6,5,3,250,115701001|115702001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
22000012,Zodiac Ox,2059.png,CN0,9,6,5,1,250,115801001|115802001,27436412,42116390,356815,511515,86287,78443,301106,301106,153177,38559,250634,250634,0,0,600,300,1500,2250,2250,450,0,0,1125
31000001,Gaia,2012.png,GY0,9,6,5,3,250,111101001|111102001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000002,Valkyrie,2016.png,WEJL0,9,6,5,1,250,111501001|111502001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000003,Nuwa,2025.png,LHFR0,9,6,5,3,250,112401001|112402001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000004,Erebus,2031.png,ERBS0,9,6,5,1,250,113001001|113002001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000005,Amaterasu,2032.png,TZDS0,9,6,5,2,250,113101001|113102001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000006,Odin,2035.png,AD0,9,6,5,2,250,113401001|113402001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000007,Xmas Angel,2042.png,SDNS0,9,6,5,2,250,114101001|114102001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000008,Hades,2048.png,HDS0,9,6,5,1,250,114701001|114702001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000009,Michael,2052.png,MJL0,9,6,5,3,250,115101001|115102001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000010,Enmusubi,2054.png,ZRNZ0,9,6,5,3,250,115301001|115302001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000011,Nekomata,2058.png,MY0,9,6,5,3,250,115701001|115702001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000012,Zodiac Ox,2059.png,CN0,9,6,5,1,250,115801001|115802001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000013,Ra,2037.png,R0,9,6,5,3,250,113601001|113602001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000014,Hera,2039.png,HL0,9,6,5,3,250,113801001|113802001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000015,Cupid,2047.png,QBT0,9,6,5,2,250,114601001|114602001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000016,Icarus,2049.png,YKLS0,9,6,5,1,250,114801001|114802001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000017,Chaos,2050.png,KES0,9,6,5,2,250,114901001|114902001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000018,Heimdall,2051.png,HMDE0,9,6,5,1,250,115001001|115002001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000019,Himiko,2053.png,BMH0,9,6,5,1,250,115201001|115202001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000020,Frost Dragon,2055.png,LB0,9,6,5,3,250,115401001|115402001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000021,Ember Dragon,2056.png,LH0,9,6,5,1,250,115501001|115502001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000022,Storm Dragon,2057.png,LL0,9,6,5,2,250,115601001|115602001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
31000023,Freyja,2060.png,FLY0,9,6,5,3,250,115901001|115902001,18758097,3539639,323215,444315,86287,78443,238706,238706,124377,28959,188234,188234,0,0,600,300,1500,2250,2250,450,0,0,1125
32000001,Ra,2037.png,R0,9,6,5,3,300,113601001|113602001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000002,Hera,2039.png,HL0,9,6,5,3,300,113801001|113802001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000003,Cupid,2047.png,QBT0,9,6,5,2,300,114601001|114602001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000004,Icarus,2049.png,YKLS0,9,6,5,1,300,114801001|114802001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000005,Heimdall,2051.png,HMDE0,9,6,5,1,300,115001001|115002001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000006,Himiko,2053.png,BMH0,9,6,5,1,300,115201001|115202001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000007,Frost Dragon,2055.png,LB0,9,6,5,3,300,115401001|115402001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000008,Ember Dragon,2056.png,LH0,9,6,5,1,300,115501001|115502001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000009,Storm Dragon,2057.png,LL0,9,6,5,2,300,115601001|115602001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
32000010,Freyja,2060.png,FLY0,9,6,5,3,300,115901001|115902001,43137455,53444770,413456,624799,86287,78443,406298,406298,218227,54742,355826,355826,0,0,600,300,1500,2250,2250,450,0,0,1500
