name,value
GEM_TICKET_NOT_ENOUGH,寶石券不足
GEM_SLOT_OPEN_REQUEST,是否使用{cost}開啟寶石孔
BAG_ADD_CAPACITY,每次購買背包可以增加10個背包空間，需要花費100鑽石。
SELL_GOODS,回收1個道具可獲得金幣*{price}，也可以留作紀念。確定回收嗎？
GEM_PART,鑲嵌部位
WIN_RATE_NOT_ENOUGH,勝率不足
ALREADY_IN_TARGET_DUNGEON,已在目標副本中
ZHU_WU,Weapon
TOU_KUI,頭盔
FU_SHOU,Off-hand
XIONG_JIA,Armor
JIE_ZI,戒指
HU_TUI,護腿
HU_SHOU,護手
YAO_DAI,腰帶
XIANG_LIAN,項鍊
XIE_ZI,Shoes
SUMMON_REWARD_LEFT,{0}次召喚必得
WHITE,White
GREEN,綠色
BLUE,藍色
PURPLE,Purple
ORANGE,Orange
RED,紅色
SUMMON_FREE_COUNT,免費次數({0}/{1})
SUMMON_BUTTON_LABEL,召喚{0}次
NOT_ENOUGH,Insufficient
BATTLE_REPORT_ENEMY_APPEAR,發現敵人！Lv.{level}，{name}，HP：{hp}
BATTLE_REPORT_VICTORY,戰鬥勝利！
BATTLE_REPORT_DEFEAT,戰鬥失敗！
BATTLE_REPORT_AWARD,獲得{name}*{count}
BATTLE_REPORT_SEARCH_ENEMY,Exploring
BATTLE_REPORT_ROUND_BEGIN,第{count}回合開始
ARENA_TARGET_USER_ERROR,目標玩家資料錯誤
ARENA_REPORT_SUBTITLE_1,受到了{0}的挑戰，戰鬥{1}。{2}
ARENA_REPORT_SUBTITLE_2,挑戰了{0}，戰鬥{1}。{2}
ARENA_RANK,Ranking
CONFIRM_SIGN_UP_HONOR_ARENA,在積分賽階段無法更換陣容！確認以當前陣容參加積分賽？
NOT_CHANGE,不變
ARENA_SHOP_GOODS_DATA_ERROR,商品資料錯誤
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,購買數量超過限制
SUCCESS_BUY,購買成功
REACH_MAX_BAG_ARMOR_CAPACITY,包裹中的裝備數量已達上限，將無法獲取新裝備
STILL_FIGHT,仍要戰鬥
LEFT_TIME,剩餘
COST_TIME,耗時
HERO_STATE_FREE,空閒中
HERO_STATE_BATTLE,上陣
HERO_STATE_ADVENTURE,冒險中
ADVENTURE_QUEUE_FULL,你的可冒險女神達到上限，無法進行冒險哦~
DAILY_ADVENTURE_TIMES_EMPTY,你今日的探險次數已經用完了
ADVENTURE_SPEED_CONFIRM,要使用{cost}鑽石立即完成此冒險嗎?
ADVENTURE_CANCEL_CONFIRM,確定取消該次冒險嗎？取消後你將不能獲得該次探險的獎勵
ARENA_CHALLENGE_REFRESH_SUCC,列表刷新成功
WU_JIANG,戰士
MOU_SHI,法師
GONG_JIANG,Archer
WU_JIANG_DESC,戰士
MOU_SHI_DESC,法師
GONG_JIANG_DESC,Archer
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,今日挑戰次數已經用完啦
ARMOR_CAN_DEVOUR_EMPTY,沒有可吞噬的裝備
SKILL_CONTINER_UNSELECT,未選擇技能槽
HERO_UNSELECT,請選擇一位女神
SPECIAL_ADVENTURE_CHANGE,運氣爆棚！恭喜你在戰場獲得奇遇{star}星級{name}，限時{time}，趕快去冒險吧，過時則會消失哦
USER_INTRODUCTION_DEFAULT,這傢伙很懶...
USER_GUILD_NAME_DEFAULT,無公會
SIGN_IN_TITLE,天天簽到
SIGN_IN_BUBBLE_TIPS,每天簽到可以獲得大量獎勵，每天0點刷新
SIGN_IN_MAKE_UP_ALERT,消耗{cost}鑽石進行第{num}次補簽，可以領取錯過的獎勵
SIGN_IN_TODAY_IS_ENDING,新的一天就要來啦，請稍後再試
GODDESS_BLESS_TITLE,Angel Blessings
GODDESS_BLESS_SUBTITLE,Angel Bless
GODDESS_BLESS_DESC_TITLE_2025,創世女神的祝福
GODDESS_BLESS_DESC_TITLE_2023,豐收女神的祝福
GODDESS_BLESS_DESC_TITLE_2019,復仇女神的祝福
GODDESS_BLESS_DESC_TITLE_2014,勝利女神的祝福
GODDESS_BLESS_DESC_TITLE_2012,大地女神的祝福
GODDESS_BLESS_DESC_TITLE_2011,天空女神的祝福
GODDESS_BLESS_DESC_TITLE_2016,女武神的祝福
GODDESS_BLESS_DESC_TYPE_0,金幣獲得
GODDESS_BLESS_DESC_TYPE_1,經驗獲得
GODDESS_BLESS_DESC_TYPE_2,熔煉值
GODDESS_BLESS_DESC_TYPE_3,裝備掉率
GODDESS_BLESS_DESC_TYPE_4,快速掛機收益
GODDESS_BLESS_DESC_TYPE_5,快速掛機卷使用上限
ACTIVITY_NEWBIE_TITLE,新手活動
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,七日試煉
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,7 Days Trial
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,七日登錄
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Days Log In
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,新手禮包
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Beginner's Bundle
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,活動剩餘時間
ACTIVITY_NEWBIE_TIME_REMAIN,{day}天{hour}時{min}分
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,暫未開放
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Daily Gift
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,副本過關
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,提升等級
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,快速掛機
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,競技挑戰
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,裝備強化
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,World Boss
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,裝備熔煉
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,裝備打造
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,女神覺醒
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,女神召喚
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Sky-tower
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,女神培養
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,提升戰力
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,高階女神
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,打折搶購
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,活躍度不足
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,確認要購買嗎？
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,兌換次數已達上限
ACTIVITY_GOODS_NOT_ENOUGH,材料不足，無法兌換
TASK_BUTTON_RECEIVE,領 取
TASK_BUTTON_RECEIVED,已領取
TASK_BUTTON_GO,前 往
TASK_BUTTON_NOT_OPENING,未開放
TASK_BUTTON_IN_PROGRESS,進行中
TASK_PROGRESS_TEXT,完成：({cur}/{total})
TASK_SALES_ORIGINAL_PRICE_KEY,原價
WORLD_BOSS_KILLED_MAIL_TITLE,世界BOSS擊殺獎勵
WORLD_BOSS_RANK_MAIL_TITLE,世界BOSS排名獎勵
WORLD_BOSS_KILLED_MAIL_CONTENT,恭喜你在{0} 完成了對{1}的最後一擊！\n獲得獎勵：
WORLD_BOSS_RANK_MAIL_CONTENT,恭喜你在{0} {1}世界BOSS的挑戰中排名第{2}！\n獲得獎勵：
TIME_MORNING,早間
TIME_NOONING,午間
TIME_EVENING,晚間
CHAT_IN_CD,聊天發送過於頻繁，請稍後再試
CHAT_MESSAGE_ILLEGAL,聊天資訊不合法
CHAT_MESSAGE_EMPTY,不能發送空消息
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,已選擇高級自動戰鬥
WORLD_BOSS_OPEN_TIME,世界Boss將在{0}開放
WORLD_BOSS_DEAD,當前boss已被擊退，請下次再來！本次世界BOSS的獎勵將通過郵件發送，請注意查收~~
WORLD_BOSS__OUT_ACTIVITY_TIME,活動已經結束
WORLD_BOSS__DIED,當前boss已被擊退，請下次再來！本次世界BOSS的獎勵將通過郵件發送，請注意查收~~
WORLD_BOSS__KILLED,恭喜【{0}】完成最後一擊，成功擊殺【{1}】！本次世界BOSS的獎勵將通過郵件發送，請注意查收~~
WORLD_BOSS__USER_RESURRECT,隊伍正在復活中
PVP_ENTRANCE_WORLD_BOSS,World Boss
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,自動戰鬥設置
PVP_ENTRANCE_AREAN,競技場
PVP_ENTRANCE_PVE,冒險
PVP_ENTRANCE_HONOR_ARENA,榮耀競技場
LEVEL_OPEN__WORLD_BOSS,{0}級開放世界boss
LEVEL_OPEN__AREAN,{0}級開放
LEVEL_OPEN__PVE,{0}級開放冒險模式
LEVEL_OPEN__HONOR_ARENA,{0}級開放
LEVEL_OPEN_FORMAT,{0}級開放
ONLINE,線上
OFFLINE,離開
INPUT_EMPTY,請輸入內容
INPUT_ERROR,輸入錯誤
GUILD_NOT_EXIST,工會已經解散
GUILD_MEMBER_LEAVE,您不在公會中
GUILD_MEMBER_NOPOWER,沒有操作許可權
GUILD_CONTRIBUTION_SHORTAGE,公會貢獻不足
GUILD_MEMBER_IN,您已經在公會中
GUILD_24HOUR,退出或被踢出公會後24小時內不得加入公會
GUILD_24HOUR_NOT_CREATE,退出或被踢出公會後24小時內不得創建公會
GUILD_SEND_MAIL_6HOUR_LIMIT,每次發送公會信件最小間隔6小時
GUILD_MAIL_TITLE,公會信件
GUILD_MAIL_SEND_SUCCESS,公會信件發送成功
GUILD_MEMBER_LIMIT,公會人數已達上限
GUILD_FIGHT_VALUE_LIMIT,該公會要求戰力{0}以上才能加入！
GUILD_VICE_LEADER_COUNT_LIMIT,副會長人數已滿
GUILD_NAME_EXIST,公會名稱已經存在
GUILD_SIGNED_TODAY,今日已簽到
GUILD_MEMBER_BE_REMOVED,該成員不在公會中
GUILD_TITLE_MAIN,我的公會
GUILD_TITLE_SHOP,公會商城
GUILD_TITLE_SETTING,公會管理
GUILD_TITLE_MEMBER,公會會員
GUILD_TITLE_RANK,公會排行
GUILD_TITLE_JOIN,加入公會
GUILD_TITLE_CREATE,創建公會
GUILD_MEMBER_MORE,您的公會中還有其他成員
GUILD_IN_FIGHT,您的公會正在參與公會戰
GUILD_EXP,公會經驗
GUILD_NAME_CANNOT_EMPTY,請輸入公會名稱
GUILD_SIGNIN_TITLE,簽到
OFFLINE_DAYS_BEFORE,{0}天前
OFFLINE_HOURS_BEFORE,{0}小時前
OFFLINE_MINUTES_BEFORE,{0}分鐘前
FUNCTION_NOT_OPEN,該功能暫未開放
CONTRIBUTION,公會貢獻
REWARD_TITLE,獎勵
GUILD_MEMBER_UNIT,人
GUILD_RANK,第{0}名
GUILD_ANNOUNCEMENT_DEFAULT,No announcement yet.
INSERT_DB_FAILD,網路異常
CORE_GET_INFO_FAILD,網路異常
CORE_USER_HERO_HAVE,英雄已擁有
NEED_CREATE_USER,網路異常
DUNGEON_CD,副本還在冷卻中
HERO_NOT_IN_BATTLE,女神未上陣
MAIN_HERO_POSITION_FIRST,主將不可下陣
DB_ERROR,網路異常
HERO_UNHAVE,英雄未擁有
CONFIG_ERROR,網路異常
GEM_NOT_ENOUGH,寶石數量不足
ARMOR_UNHAVE,裝備不存在
GEM_ADD_WRONG_PART,寶石鑲嵌部位錯誤
SLOT_HAVE_GEM,寶石槽已有寶石
GEM_UNHAVE,寶石不存在
GEM_IS_FREE,寶石未鑲嵌
ARMOR_SPECIAL_ATTR_UNHAVE,裝備不是神器
ARMOR_SPECIAL_ATTR_HAVE,裝備已是神器
ARMOR_PART_DIFFRENT,裝備部位不同
ARMOR_CAPACITY_MAX,裝備容量已到最大值
ARMOR_SPECIAL_CAN_NOT_SELL,神器無法出售
GOODS_CAN_NOT_USE,道具無法使用
GOODS_NOT_ENOUGH,{0}數量不足
TASK_BEFORE_NOT_COMPLETE,上一個任務未完成
TASK_CONDITION_NOT_ENOUGH,任務條件未滿足
TASK_GET_REWARD,任務獎勵已被領取
TASK_ACTIVE_VALUE_NOT_ENOUGH,活躍度不夠
SUMMON_COUNT_ERROR,召喚次數錯誤
MONEY_NOT_ENOUGH,{0}不足
FAST_FIGHT_BUY_COUNT_MAX,快速掛機購買次數不足
BUY_BOSS_FIGHT_COUNT_MAX,BOSS戰鬥購買次數不足
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,競技場剩餘挑戰次數不足
ARENA_CHALLENGE_TARGET_INFO_INVAILD,競技場目標玩家資訊失效
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,挑戰玩家未在列表中
ARENA_SHOP_GOODS_NOT_EXIST,競技場商城物品不存在
HERO_STATE_NOT_FREE,女神不是空閒狀態
ALREADY_EXIST_USER,網路異常
SKILL_HAVE_SAME_ID,已經設置了重複技能
HERO_DEBRIS_NOT_ENOUGH,女神碎片數量不足
SUMMON_SCORE_NOT_ENOUGH,召喚積分不足
VIP_LEVEL_NOT_ENOUGH,達到VIP{lv}後開放
HERO_AWAKE_MAX,覺醒次數已到最大
REJECT_BECAUSE_OF_NEWBIE_GUIDE,新手引導期間無法進行下陣英雄
HONOR_ARENA_POMOTION_TIPS,八強
HONOR_ARENA_SHOP_UNLOCK,當屆榮耀競技場中取得{0}後解鎖
HONOR_ARENA_POINT_COUNT_DOWN,積分賽開啟倒計時
HONOR_ARENA_SIGN_UP_COUNT_DOWN,報名結束倒計時
HONOR_ARENA_SIGN_UP_CONDITION,本服競技場排名前100名才能參加榮耀競技場
HONOR_ARENA_SIGN_UP_SUCCESS,報名成功
HONOR_ARENA_RANK,我的排名：{0}
HONOR_ARENA_POINT,我的積分：{0}
HONOR_ARENA_SEASON,第{0}賽季
HONOR_ARENA_GROUP,第{0}組
HONOR_ARENA_ZONE,第{0}戰區
HONOR_ARENA_RANK_TIPS,挑戰一次對手方可進入排名
HONOR_ARENA_REFREASH_ENEMY_CHECK,確定花費{0}鑽石刷新對手列表嗎？
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,確定花費{0}鑽石購買1次挑戰次數嗎？本賽季已經購買{1}/{2}次。
HONOR_ARENA_NO_REPORT,戰報不存在
HONOR_ARENA_SEASON_WINNER,第{0}屆冠軍
HONOR_ARENA_TOP_TITLE_FIGHT2,分區8強賽
HONOR_ARENA_TOP_TITLE_FIGHT3,分區半決賽
HONOR_ARENA_TOP_TITLE_FIGHT4,分區決賽
HONOR_ARENA_TOP_TITLE_FIGHT5,決賽圈8強賽
HONOR_ARENA_TOP_TITLE_FIGHT6,決賽圈半決賽
HONOR_ARENA_TOP_TITLE_FIGHT7,總決賽
HONOR_ARENA_NEW_SEASON,新賽季
HONOR_ARENA_GUESS_SUCCESS,成功晉級{0}強
HONOR_ARENA_GUESS_FAIL,晉級{0}強失敗
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,榮耀競技場晉級賽賽程通知
HONOR_ARENA_STEP_CHANGING,榮耀競技場階段切換中
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,恭喜！您成功晉級{0}！您可以前往榮耀競技場查看下一輪比賽的對手。
HONOR_ARENA_SAME_HERO_GROUP,陣容未發生變化
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,很遺憾.. 您在晉級賽中遭到淘汰，止步於{0}。
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,榮耀競技場圓滿結束
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,榮耀競技場已圓滿結束，恭喜玩家{0}斬獲賽區冠軍！
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,今日免費次數已經用完了，是否購買戰鬥次數？
HONOR_ARENA_YOUR_PROMOTION_START,榮耀競技場{0}階段已經結束，是否前往榮耀競技場觀看自己的比賽？
HONOR_ARENA_WORSHIP_TIPS__MAX,本賽季膜拜次數耗盡
HONOR_ARENA_WORSHIP_TIPS__ZONE,僅支援膜拜相同賽區的新任冠軍
HONOR_ARENA_WORSHIP_COUNT,被膜拜次數：{0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,膜拜成功，獎勵將在24h內通過郵件發放
HONOR_ARENA_WORSHIP_MAIL_TITLE,榮耀競技場膜拜獎勵
HONOR_POINT_RANK_AWARD_MAIL_TITLE,榮耀競技場積分排名獎勵(第{0}賽季)
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,榮耀競技場積分賽階段已經結束，您在本階段取得了排名第{0}名的成績，為您發放了相應的獎勵。
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,榮耀競技場晉級賽獎勵(第{0}賽季)
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,榮耀競技場已經結束，您的成績是：{0}，為您發放了相應的獎勵。
HONOR_AREANA_GUESS_MAIL_TITLE,榮耀競技場競猜獎勵(第{0}賽季)
HONOR_AREANA_GUESS_MAIL_CONTENT,您成功預測一次榮耀競技場的比賽結果，為您發放獎勵。
HONOR_ARENA_IN_PROGRESS,現在正在進行中，請稍作等待
HONOR_ARENA_FINISH,比賽已結束
HONOR_ARENA_ACHIEVEMENT_64,64強
HONOR_ARENA_ACHIEVEMENT_32,32強
HONOR_ARENA_ACHIEVEMENT_16,16強
HONOR_ARENA_ACHIEVEMENT_8,8強
HONOR_ARENA_ACHIEVEMENT_4,4強
HONOR_ARENA_ACHIEVEMENT_2,亞軍
HONOR_ARENA_ACHIEVEMENT_1,冠軍
HONOR_ARENA_CONFIRM_GUESS,一旦下注，無法修改，您想好下注目標了嗎？
POINT,積分
FREE,免費
HONOR_ARENA_POINT_AWARD,積分賽排名獎勵
HONOR_ARENA_PROMOTION_AWARD,晉級賽獎勵
GUILD_BOSS_RANK_MAIL_TITLE,公會BOSS獎勵
GUILD_BOSS_RANK_MAIL_CONTENT,本次公會BOSS擊殺過程中，您對BOSS造成{0}%的傷害，傷害排行第{1}，獲得如下獎勵：{2}貢獻
GUILD_BOSS_KILLED_MAIL_TITLE,公會BOSS擊殺獎勵
GUILD_BOSS_KILLED_MAIL_CONTENT,本次公會BOSS擊殺過程中，您幸運地給BOSS最後一擊，獲得如下獎勵：{0}金幣
GUILD_BOSS_RANK_MAIL_CONTENT2,本次公會BOSS擊殺過程中，您對BOSS造成的傷害排行第{0}，獲得額外獎勵：{1}強化精華
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,BOSS開啟失敗
GUILD_BOSS_MAIL_CANT_OPEN_1,上次boss還未撤退，公會boss自動開啟失敗！
GUILD_BOSS_MAIL_CANT_OPEN_2,BOSS冷卻中，公會boss自動開啟失敗！
GUILD_BOSS_MAIL_CANT_OPEN_3,公會榮譽不足，公會boss自動開啟失敗！
GUILD_BOSS_MAIL_CANT_OPEN_4,今天開啟次數已打上限，公會boss自動開啟失敗！
GUILD_BOSS_USER_ENCOURAGE_ADD,鼓舞加成{0}%
GUILD_BOSS_KILLED,擊殺
GUILD_BOSS_NOT_KILL,未擊殺
GUILD_BOSS_GUILD_EXP_REWARD,公會獲取經驗({0})
GUILD_BOSS_NAME,墮落妖女
GUILD_BOSS_TODAY_OPEN_COUNT,今日剩餘挑戰次數 {0}/{1}
GUILD_BOSS_OPEN_NEED_INFO,需要會長或者副會長開啟，戰勝獲取{0}公會經驗
GUILD_BOSS_KILLED_TIPS,在大家的共同努力下，魔獸被成功擊殺！\n 公會經驗 +{0}\n本次挑戰的個人獎勵將通過郵件發送，請注意查收~
GUILD_BOSS_KILLED_TIPS_TITLE,擊殺成功
GUILD_BOSS_NOT_KILL_TIPS,很遺憾，本次魔獸入侵期間未能擊殺魔獸!\n 公會經驗 +{0}\n本次挑戰的個人獎勵將通過郵件發送，請注意查收~
GUILD_BOSS_OPEN_COUNT_LIMIT,每日挑戰次數不足
GUILD_BOSS_OPENGING,BOSS已經開啟
GUILD_BOSS_COOLDOWNING,boss冷卻中
GUILD_BOSS_HONOR_NOT_ENOUGH,榮譽值不足
GUILD_BOSS_OPEN_WEEK_FREE_INFO,每週兩次免費開啟，本次開啟免費，是否開啟？（剩餘免費次數{0}次）
GUILD_BOSS_OPEN_NEED_HONOR,本次開啟魔獸入侵需要消耗（{0}）點公會榮譽，是否開啟？
GUILD_BOSS_BUTTON_OPEN,開啟
GUILD_BOSS_USER_ENCOURAGE_LIMIT,鼓舞次數達到上限，每次魔獸入侵您只能鼓舞10次
GUILD_BOSS_USER_ENCOURAGE_COST,是否消耗20鑽石進行鼓舞，提高20%攻擊？
GUILD_BOSS_NOT_EXIST,Boss不存在
GUILD_BOSS_JOINED,您已經在挑戰中
GUILD_BOSS_USER_NOT_EXIST,找不到使用者資料
GUILD_BOSS_USER_POSITION_LIMIT,需要會長或者副會長開啟
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,BOSS入侵中，趕緊加入戰鬥吧
SYSTEM_MSG,系統消息
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,{0}對世界BOSS造成了慘絕人寰的致命一擊！成功擊殺boss！
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,魔獸不敵眾勇士的圍剿，只能落荒而逃！公會獲得經驗+{0}！
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,很遺憾！本次魔獸入侵未能成功擊殺魔獸，只能獲得一半公會經驗：+{0}
SUMMON_BUTTON_LABEL_FREE_ONCE,免費1次
CHARGE_MONTH_FIRST_LABEL,Gift
CHARGE_VIP_LV_TIPS,再購買<color=#FFBA00>{num}</color>鑽石升級為<color=#FFBA00>VIP {viplv} </color>
VIP_BUBBLE_TEXT,提升VIP等級，可以獲得更多特權
VIP_PRIVILEGE_TITLE,VIP {viplv} 等級特權
VIP_PRIVILEGE_CONTENT_1,累計購買<color=#FFBA00>{num}</color>鑽石，獲得<color=#FFBA00>VIP {viplv} </color>特權
VIP_PRIVILEGE_CONTENT,每日可以購買快速掛機次數:{0}|每日可以購買金幣次數:{0}|神秘商店高級欄位數量:{0}|女神冒險次數:{0}|挑戰boss跳過戰鬥:{0}|公會BOSS挑戰次數:{0}|天空匙購買次數:{0}|星辰試煉重置次數:{0}|高級商品欄位:{0}|世界Boss挑戰次數：{0}|每日可購買幻獸冒險能量次數：{0}
VIP_PRIVILEGE_UNIT,hero_train_type_open:0:普通培養:高級培養:白金培養:至尊培養:最高女神培養|skip_battle:無:開放
VIP_GIFT_TITLE,VIP{0}禮包
VIP_GIFT_TIPS,VIP{0}以上可購買
VIP_GIFT_TITLE_REWARD,VIP{0}獎勵
ARENA_RANK_REWARD,每日競技排名獎勵
ARENA_RANK_REWARD_MAIL_TITLE,每日競技排名獎勵
ARENA_RANK_REWARD_MAIL_CONTENT,恭喜你今日獲得競技排行第{0}名，獲得以下獎勵：鑽石{1}，武勳{3}
CHALLENGE,挑戰
VIEW,Check
IGNORE_BOSS_FIGHT_CONDITION,第三章通關或VIP2才能跳過戰鬥
