name,value
GONG_JIANG,Bogenschütze
WU_JIANG_DESC,Krieger
MOU_SHI_DESC,Magier
GONG_JIANG_DESC,Bogenschütze
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,Du hast heute alle Herausforderungsversuche genutzt
ARMOR_CAN_DEVOUR_EMPTY,Keine Ausrüstung zum Verbrauchen
SKILL_CONTINER_UNSELECT,Du hast keinen Fähigkeit-Slot ausgewählt
HERO_UNSELECT,Bitte wählen Sie eine Göttin aus
SPECIAL_ADVENTURE_CHANGE,"Knacke den Jackpot! Herzlichen Glückwunsch zum Erwerb eines {star} -Stars {name} auf dem Schlachtfeld. Geh jetzt ins Abenteuer, da es in {time} verschwinden wird"
USER_INTRODUCTION_DEFAULT,Dieser Typ ist faul ...
USER_GUILD_NAME_DEFAULT,Keine Gilde
SIGN_IN_TITLE,Täglich anmelden
SIGN_IN_BUBBLE_TIPS,"Melde dich jeden Tag an, um Belohnungen zu erhalten. Täglich um 00:00 Uhr aktualisiert"
SIGN_IN_MAKE_UP_ALERT,"Gib {cost} Diamanten aus, um deine verpasste Anmeldung zu korrigieren und die Belohnungen zu erhalten"
SIGN_IN_TODAY_IS_ENDING,"Es ist fast morgen, bitte versuch's später noch einmal"
GODDESS_BLESS_TITLE,Engelssegen
GODDESS_BLESS_SUBTITLE,Engel segnen
GODDESS_BLESS_DESC_TITLE_2025,Segen des Engels der Schöpfung
GODDESS_BLESS_DESC_TITLE_2023,Segen des Engels der Ernte
GODDESS_BLESS_DESC_TITLE_2019,Segen des Engels der Rache
GODDESS_BLESS_DESC_TITLE_2014,Segen des Engels des Sieges
GODDESS_BLESS_DESC_TITLE_2012,Segen des Engels der Erde
GODDESS_BLESS_DESC_TITLE_2011,Segen des Engels des Himmels
GODDESS_BLESS_DESC_TITLE_2016,Walküren Segen
GODDESS_BLESS_DESC_TYPE_0,Münze gewonnen
GODDESS_BLESS_DESC_TYPE_1,EXP Gewinn
GODDESS_BLESS_DESC_TYPE_2,Schmelz Pt.
GODDESS_BLESS_DESC_TYPE_3,Ausrüstung Drop-Rate
GODDESS_BLESS_DESC_TYPE_4,Schnellkampfbelohnungen
GODDESS_BLESS_DESC_TYPE_5,Schnellkampf Rolle Limit
ACTIVITY_NEWBIE_TITLE,Anfänger-Event
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,7-tägige Prüfung
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,7 Tage Prüfung
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,7 Tage Anmeldungen
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Tage Einloggen
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Anfängerpaket
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Neuling Event
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Verbleibend
ACTIVITY_NEWBIE_TIME_REMAIN,{day} T {hour} Std {min} Min.
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,Nicht verfügbar
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Tägliches Geschenk
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Instanz abgeschlossen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Aufleveln
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,Schnell-kampf
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,Herausforderung
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,Ausrüstungs verbesserung
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Weltboss
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,Ausrüstungsschmelzen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,Ausrüstung herstellen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,Engel erwachen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,Engel beschwören
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Himmelsturm
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,Engelstraining
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,CR erhöhen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,Höherer Engel
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,Im Angebot
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,Unzureichende Aktivität
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Bitte bestätige den Kauf
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,Austauschlimit erreicht
ACTIVITY_GOODS_NOT_ENOUGH,Unzureichende Materialien
TASK_BUTTON_RECEIVE,Holen
TASK_BUTTON_RECEIVED,Geholt
TASK_BUTTON_GO,Gehe
TASK_BUTTON_NOT_OPENING,Nicht verfügbar
TASK_BUTTON_IN_PROGRESS,Im Gange
TASK_PROGRESS_TEXT,fertig: ({cur} / {total})
TASK_SALES_ORIGINAL_PRICE_KEY,Originaler Preis
WORLD_BOSS_KILLED_MAIL_TITLE,Weltboss Tötungsbelohnung
WORLD_BOSS_RANK_MAIL_TITLE,Weltboss Rang-Belohnung
WORLD_BOSS_KILLED_MAIL_CONTENT,Herzlichen Glückwunsch zum letzten Schlag gegen {1} in {0}! \n Du hast folgende Belohnungen verdient:
WORLD_BOSS_RANK_MAIL_CONTENT,Herzlichen Glückwunsch zum Erreichen von Nr. {2} in {0} {1} Weltbossherausforderung \n Du hast folgende Belohnungen verdient:
TIME_MORNING,Morgen
TIME_NOONING,Mittag
TIME_EVENING,Abend
CHAT_IN_CD,Zu häufig Aktionen. Bitte versuche es später noch einmal.
CHAT_MESSAGE_ILLEGAL,Illegale Nachricht
CHAT_MESSAGE_EMPTY,Man kann keine leere Nachricht senden.
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,Fortge. Autokampf ausgewählt
WORLD_BOSS_OPEN_TIME,Der World Boss Fight beginnt um {0}
WORLD_BOSS_DEAD,"Der aktuelle Boss wurde besiegt, komm das nächste Mal wieder!"
WORLD_BOSS__OUT_ACTIVITY_TIME,Die Veranstaltung ist beendet
WORLD_BOSS__DIED,"Der aktuelle Boss wurde besiegt, komm das nächste Mal wieder!"
WORLD_BOSS__KILLED,"Herzlichen Glückwunsch 【{0}】 hat den letzten Schlag verpasst, Weltboss wurde erfolgreich getötet 【{1}】!"
WORLD_BOSS__USER_RESURRECT,Das Team wird wiederbelebt
PVP_ENTRANCE_WORLD_BOSS,Weltboss
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,Autokampf Einstellungen
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Abenteuer
PVP_ENTRANCE_HONOR_ARENA,Ruhm Arena
LEVEL_OPEN__WORLD_BOSS,Weltboss wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__AREAN,Arena wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__PVE,Der Abenteuermodus wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__HONOR_ARENA,Lv. {0} schaltet die Ruhm Arena frei
LEVEL_OPEN_FORMAT,Freischalten bei Stufe {0}
ONLINE,Online
OFFLINE,Verlassen
INPUT_EMPTY,Bitte eingeben
INPUT_ERROR,Ungültige Eingabe
GUILD_NOT_EXIST,Die Gilde wurde aufgelöst
GUILD_MEMBER_LEAVE,Du bist nicht in einer Gilde.
GUILD_MEMBER_NOPOWER,Du hast keine Erlaubnis
GUILD_CONTRIBUTION_SHORTAGE,Unzureichender Gildenbeitrag
GUILD_MEMBER_IN,Du bist bereits in einer Gilde
GUILD_24HOUR,"Du kannst innerhalb von 24 Stunden keiner Gilde beitreten, nachdem du sie verlassen hast oder von einer rausgeworfen wurdest"
GUILD_24HOUR_NOT_CREATE,"Du kannst innerhalb von 24 Stunden keine Gilde gründen, nachdem du sie verlassen hast oder von einer rausgeworfen wurdest"
GUILD_SEND_MAIL_6HOUR_LIMIT,Der mind. Zeitabstand zwischen den einzelnen Gildenposts beträgt 6 Stunden
GUILD_MAIL_TITLE,Gildenpost
GUILD_MAIL_SEND_SUCCESS,Gildenpost gesendet
GUILD_MEMBER_LIMIT,Gildenmitgliedslimit erreicht
GUILD_FIGHT_VALUE_LIMIT,"Diese Gilde benötigt CR über {0}, um Mitglied zu werden!"
GUILD_VICE_LEADER_COUNT_LIMIT,Maximale Anzahl von Assistant Gildenmeister erreicht
GUILD_NAME_EXIST,Gildenname bereits vergeben
GUILD_SIGNED_TODAY,Heute angemeldet
GUILD_MEMBER_BE_REMOVED,Dieses Mitglied ist nicht in der Gilde
GUILD_TITLE_MAIN,Meine Gilde
GUILD_TITLE_SHOP,Gildenladen
GUILD_TITLE_SETTING,Gildenmanagement
GUILD_TITLE_MEMBER,Gildenmitglied
GUILD_TITLE_RANK,Gildenrang
GUILD_TITLE_JOIN,Tritt der Gilde bei
GUILD_TITLE_CREATE,Gilde gründen
GUILD_MEMBER_MORE,Es gibt andere Mitglieder in deiner Gilde
GUILD_IN_FIGHT,Deine Gilde nimmt am Gildenkampf teil
GUILD_EXP,Gilde EXP
GUILD_NAME_CANNOT_EMPTY,Bitte gib den Namen der Gilde ein
GUILD_SIGNIN_TITLE,Einloggen
OFFLINE_DAYS_BEFORE,Vor {0} Tagen
OFFLINE_HOURS_BEFORE,Vor {0} Stunden
OFFLINE_MINUTES_BEFORE,Vor {0} Minuten
FUNCTION_NOT_OPEN,Diese Funktion ist derzeit nicht verfügbar
CONTRIBUTION,Gildenbeitrag
REWARD_TITLE,Belohnung
GUILD_MEMBER_UNIT,p
GUILD_RANK,Nr. {0}
GUILD_ANNOUNCEMENT_DEFAULT,Noch keine Ankündigung.
INSERT_DB_FAILD,Netzwerkfehler
CORE_GET_INFO_FAILD,Netzwerkfehler
CORE_USER_HERO_HAVE,Du hast diesen Engel schon
NEED_CREATE_USER,Netzwerkfehler
DUNGEON_CD,Instanz ist auf CD
HERO_NOT_IN_BATTLE,Der Engel ist nicht im Einsatz
MAIN_HERO_POSITION_FIRST,Du kannst den Teamleiter nicht ausruhen
DB_ERROR,Netzwerkfehler
HERO_UNHAVE,Du hast diesen Engel nicht
CONFIG_ERROR,Netzwerkfehler
GEM_NOT_ENOUGH,Unzureichende Juwelen
ARMOR_UNHAVE,Ausrüstung existiert nicht
GEM_ADD_WRONG_PART,Falsche Juwelbuchse
SLOT_HAVE_GEM,Ein Juwel ist bereits in der Buchse
GEM_UNHAVE,Das Juwel existiert nicht
GEM_IS_FREE,Das Juwel nicht eingesetzt
ARMOR_SPECIAL_ATTR_UNHAVE,Die Ausrüstung ist kein Artefakt
ARMOR_SPECIAL_ATTR_HAVE,Die Ausrüstung ist bereits ein Artefakt
ARMOR_PART_DIFFRENT,Ausrüstungsslot inkampatibel
ARMOR_CAPACITY_MAX,Ausrüstungslimit erreicht
ARMOR_SPECIAL_CAN_NOT_SELL,Du kannst keine Artefakte verkaufen
GOODS_CAN_NOT_USE,Gegenstand nicht verwendbar
GOODS_NOT_ENOUGH,{0} Unzureichend
TASK_BEFORE_NOT_COMPLETE,Du hast deine letzte Aufgabe noch nicht abgeschlossen
TASK_CONDITION_NOT_ENOUGH,Aufgabenanforderung nicht erfüllt
TASK_GET_REWARD,Die Aufgabenbelohnung wurde geholt
TASK_ACTIVE_VALUE_NOT_ENOUGH,Unzureichende Aktivität
SUMMON_COUNT_ERROR,Fehler der Beschwörungsanzahl
MONEY_NOT_ENOUGH,Unzureichende Ressourcen
FAST_FIGHT_BUY_COUNT_MAX,Unzureichende Schnellkampfkäufe
BUY_BOSS_FIGHT_COUNT_MAX,Unzureichende Bosskampf-Käufe
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,Unzureichende Arena-Herausforderungsversuche
ARENA_CHALLENGE_TARGET_INFO_INVAILD,Informationen zum Arena-Zielspieler ungültig
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,Der herausgeforderte Spieler ist nicht auf der Liste
ARENA_SHOP_GOODS_NOT_EXIST,Der Artikel existiert nicht im Arena-Laden
HERO_STATE_NOT_FREE,Der Engel ist beschäftigt
ALREADY_EXIST_USER,Netzwerkfehler
SKILL_HAVE_SAME_ID,Die gleiche Fähigkeit wurde eingestellt
HERO_DEBRIS_NOT_ENOUGH,Unzureichende Engelsscherben
SUMMON_SCORE_NOT_ENOUGH,Unzureichender Punkt
VIP_LEVEL_NOT_ENOUGH,Bei VIP {lv} freigeschaltet
HERO_AWAKE_MAX,Max. Erwachen erreicht
REJECT_BECAUSE_OF_NEWBIE_GUIDE,Engel können während der Anleitung nicht ausruhen
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,Freigeschaltet nach dem Erlangen von {0} im Kampfbahn des Ruhms
HONOR_ARENA_POINT_COUNT_DOWN,Qualifikation Start-Countdown
HONOR_ARENA_SIGN_UP_COUNT_DOWN,Anmeldungszeit Countdown
HONOR_ARENA_SIGN_UP_CONDITION,Nur die Top 100 Arena-Spieler auf dem Server haben Zugriff auf die Ruhm Arena
HONOR_ARENA_SIGN_UP_SUCCESS,Erfolgreich angemeldet
HONOR_ARENA_RANK,Mein Ranking: {0}
HONOR_ARENA_POINT,Mein Punkt: {0}
HONOR_ARENA_SEASON,Saison {0}
HONOR_ARENA_GROUP,Gruppe {0}
HONOR_ARENA_ZONE,Division {0}
HONOR_ARENA_RANK_TIPS,"Forder einen Gegner auf, um in die Rangliste einzutreten"
HONOR_ARENA_REFREASH_ENEMY_CHECK,"Sicher, dass du {0} Diamanten ausgibst, um die Gegnerliste zu aktualisieren?"
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,"Möchtest du{0} Diamanten ausgeben, um eine weitere Herausforderung zu kaufen? In dieser Saison bereits {1}/{2} Mal gekauft."
HONOR_ARENA_NO_REPORT,Kampf nicht gefunden
HONOR_ARENA_SEASON_WINNER,Der {0}-te Meister
HONOR_ARENA_TOP_TITLE_FIGHT2,Kampf um die Division Top 4
HONOR_ARENA_TOP_TITLE_FIGHT3,Kampf um die Top 2 der Division
HONOR_ARENA_TOP_TITLE_FIGHT4,Kampf um den Divisionssieger
HONOR_ARENA_TOP_TITLE_FIGHT5,Viertelfinale
HONOR_ARENA_TOP_TITLE_FIGHT6,Halbfinale
HONOR_ARENA_TOP_TITLE_FIGHT7,Finale
HONOR_ARENA_NEW_SEASON,Neue Saison
HONOR_ARENA_GUESS_SUCCESS,Fortschritt zu Top {0}
HONOR_ARENA_GUESS_FAIL,"Top {0} herausfordern, fehlgeschlagen"
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,Ruhm Arena Zeitplan Mitteilung
HONOR_ARENA_STEP_CHANGING,Ruhm Arena Bühnen beim Wechseln
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,"Herzliche Glückwünsche! Du bist Top {0}! Du kannst in die Ruhm  Arena gehen, um deinen Gegner in der nächsten Runde zu sehen."
HONOR_ARENA_SAME_HERO_GROUP,Gleiche Aufstellung
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,"Leider hast du in der Ruhm Arena verloren, bei Top {0} gesoppt."
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Die Ruhm Arena endet.
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,Die Ruhm Arena endet. Herzlichen Glückwunsch an {0} zum Gewinn der Meisterschaft!
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,Keine freien Herausforderungen mehr. Möchtest Du mehr kaufen?
HONOR_ARENA_YOUR_PROMOTION_START,{0} Stufe ist beendet. Spielplayback ansehen?
HONOR_ARENA_WORSHIP_TIPS__MAX,Die Anbetung in dieser Saison  ist erschöpft sein.
HONOR_ARENA_WORSHIP_TIPS__ZONE,Unterstützt nur die Anbetung des neuen Meisters in derselben Division
HONOR_ARENA_WORSHIP_COUNT,Die Zahn der Anbetung: {0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,Nach der erfolgreichen Anbetung wird die Belohnung innerhalb von 24 Stunden per Post zugestellt
HONOR_ARENA_WORSHIP_MAIL_TITLE,Die Belohnung der Anbetung  im Kampfbahn des Ruhms
HONOR_POINT_RANK_AWARD_MAIL_TITLE,Belohnungen für die Ruhm Arena-Rangliste
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,"Die Qualifikationsrunden für die Ruhm Arena enden, du hast den Rang {0} erreicht! Persönliche Belohnungen für das Abschließen der Herausforderung werden per Post gesendet. Überprüfe deine Mails ~"
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,Belohnungen für die Ruhm Arena-Rangliste
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,"Das Qualifikationsspiel für die Ruhm Arena endet, du hast Rang {0} erreicht. Persönliche Belohnungen für das Abschließen der Herausforderung werden per E-Mail gesendet."
HONOR_AREANA_GUESS_MAIL_TITLE,Belohnungen für das Ruhm Arena Quiz
HONOR_AREANA_GUESS_MAIL_CONTENT,Du hast das Ergebnis der Ruhm Arena erfolgreich erraten . Hier sind die Belohnungen.
HONOR_ARENA_IN_PROGRESS,"Spiele im Gange, bitte warten ..."
HONOR_ARENA_FINISH,Das Spiel in der Ruhm Arena endet
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,Sieger
HONOR_ARENA_CONFIRM_GUESS,"Sobald Du ausgewählt hast, kann es nicht mehr geändert werden. Sicher, dass Du erraten möchtest, ob er/sie gewinnt?"
POINT,Punkte
FREE,Kostenlos
HONOR_ARENA_POINT_AWARD,Qualifikationsbelohnungen
HONOR_ARENA_PROMOTION_AWARD,Division Serien Belohnungen
GUILD_BOSS_RANK_MAIL_TITLE,Belohnungen für Gildenbosse
GUILD_BOSS_RANK_MAIL_CONTENT,In diesem Gildenboss-Kampf hast du dem Boss {0}% DMG zugefügt und bist die Nr {1}. Du hast die folgende Belohnung erhalten: {2} Beitrag
GUILD_BOSS_KILLED_MAIL_TITLE,Gildenboss Tötungsbelohnung
GUILD_BOSS_KILLED_MAIL_CONTENT,In diesem Gildenboss-Kampf hattest du großes Glück und hast dem Boss den Todesstoß versetzt. Du hast folgende Belohnung erhalten: {0} Münzen
GUILD_BOSS_RANK_MAIL_CONTENT2,In diesem Gildenboss-Kampf liegt Deine an den Boss verteilte DMG auf Platz {0}. Du hast die folgende zusätzliche Belohnung erhalten: {1} Essenz verbessern
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Boss-Kampf kann nicht gestartet werden
GUILD_BOSS_MAIL_CANT_OPEN_1,"Der letzte Boss hat sich noch nicht zurückgezogen, Gildenboss auto. Start fehlgeschlagen!"
