name,value
MOU_SHI_DESC,Mago
GONG_JIANG_DESC,Arqueiro
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,
ARMOR_CAN_DEVOUR_EMPTY,Nenhum equipamento pode ser consumido
SKILL_CONTINER_UNSELECT,
HERO_UNSELECT,"Por favor, selecione uma deusa"
SPECIAL_ADVENTURE_CHANGE,
USER_INTRODUCTION_DEFAULT,
USER_GUILD_NAME_DEFAULT,Sem guilda
SIGN_IN_TITLE,Entrar todos os dias
SIGN_IN_BUBBLE_TIPS,
SIGN_IN_MAKE_UP_ALERT,Gaste {cost} diamantes para corrigir seu login perdido e reivindicar as recompensas
SIGN_IN_TODAY_IS_ENDING,
GODDESS_BLESS_TITLE,
GODDESS_BLESS_SUBTITLE,Anjo Bless
GODDESS_BLESS_DESC_TITLE_2025,
GODDESS_BLESS_DESC_TITLE_2023,
GODDESS_BLESS_DESC_TITLE_2019,
GODDESS_BLESS_DESC_TITLE_2014,
GODDESS_BLESS_DESC_TITLE_2012,
GODDESS_BLESS_DESC_TITLE_2011,
GODDESS_BLESS_DESC_TITLE_2016,
GODDESS_BLESS_DESC_TYPE_0,Moeda ganha
GODDESS_BLESS_DESC_TYPE_1,Ganho em EXP
GODDESS_BLESS_DESC_TYPE_2,Smelt Pt.
GODDESS_BLESS_DESC_TYPE_3,Taxa de queda de equipamentos
GODDESS_BLESS_DESC_TYPE_4,
GODDESS_BLESS_DESC_TYPE_5,
ACTIVITY_NEWBIE_TITLE,Evento Iniciante
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,Teste de 7 dias
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,Julgamento de 7 dias
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,Login de 7 dias
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Dias Entrar
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Pacote para iniciantes
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Evento para iniciantes
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Remanescente
ACTIVITY_NEWBIE_TIME_REMAIN,{dia} D {hora} H {min} M
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Dungeon Complete
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,Desafio
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,Melhoria do equipamento
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Chefe Mundial
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,Equipamento fundido
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,Equipamento de artesanato
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,Angel Acordado
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,Evocar Anjo
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,Angel de treinamneto
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,Aumentar CR
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,Anjo de Grau Superior
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,Atividade insuficiente
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Por favor confirme a compra
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,Limite de troca atingido
ACTIVITY_GOODS_NOT_ENOUGH,Materiais insuficientes para trocar
TASK_BUTTON_RECEIVE,
TASK_BUTTON_RECEIVED,Reivindicado
TASK_BUTTON_GO,Ir
TASK_BUTTON_NOT_OPENING,
TASK_BUTTON_IN_PROGRESS,Em progresso
TASK_PROGRESS_TEXT,
TASK_SALES_ORIGINAL_PRICE_KEY,
WORLD_BOSS_KILLED_MAIL_TITLE,
WORLD_BOSS_RANK_MAIL_TITLE,Recompensa no Ranking Mundial dos Chefes
WORLD_BOSS_KILLED_MAIL_CONTENT,
WORLD_BOSS_RANK_MAIL_CONTENT,
TIME_MORNING,
TIME_NOONING,Meio-dia
TIME_EVENING,Tarde
CHAT_IN_CD,
CHAT_MESSAGE_ILLEGAL,Mensagem ilegal
CHAT_MESSAGE_EMPTY,
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,
WORLD_BOSS_OPEN_TIME,
WORLD_BOSS_DEAD,
WORLD_BOSS__OUT_ACTIVITY_TIME,O evento terminou
WORLD_BOSS__DIED,
WORLD_BOSS__KILLED,
WORLD_BOSS__USER_RESURRECT,
PVP_ENTRANCE_WORLD_BOSS,Chefe Mundial
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Aventura
PVP_ENTRANCE_HONOR_ARENA,
LEVEL_OPEN__WORLD_BOSS,
LEVEL_OPEN__AREAN,
LEVEL_OPEN__PVE,
LEVEL_OPEN__HONOR_ARENA,Nv. {0} desbloqueia a Glory Arena
LEVEL_OPEN_FORMAT,
ONLINE,Conectados
OFFLINE,Sair
INPUT_EMPTY,"Por favor, insira"
INPUT_ERROR,
GUILD_NOT_EXIST,A guilda foi dissolvida
GUILD_MEMBER_LEAVE,
GUILD_MEMBER_NOPOWER,
GUILD_CONTRIBUTION_SHORTAGE,
GUILD_MEMBER_IN,
GUILD_24HOUR,
GUILD_24HOUR_NOT_CREATE,
GUILD_SEND_MAIL_6HOUR_LIMIT,
GUILD_MAIL_TITLE,Correio da Guilda
GUILD_MAIL_SEND_SUCCESS,Correio da guilda enviado
GUILD_MEMBER_LIMIT,Limite de membro da guilda atingido
GUILD_FIGHT_VALUE_LIMIT,Esta guilda requer CR acima de {0} para participar!
GUILD_VICE_LEADER_COUNT_LIMIT,
GUILD_NAME_EXIST,
GUILD_SIGNED_TODAY,Conectado hoje
GUILD_MEMBER_BE_REMOVED,
GUILD_TITLE_MAIN,Minha guilda
GUILD_TITLE_SHOP,Loja da Guilda
GUILD_TITLE_SETTING,Guild Management
GUILD_TITLE_MEMBER,Membro da guilda
GUILD_TITLE_RANK,
GUILD_TITLE_JOIN,Juntar Guild
GUILD_TITLE_CREATE,Criar guilda
GUILD_MEMBER_MORE,Existem outros membros em sua guilda
GUILD_IN_FIGHT,
GUILD_EXP,EXP da guilda
GUILD_NAME_CANNOT_EMPTY,Digite o nome da guilda
GUILD_SIGNIN_TITLE,Assinar em
OFFLINE_DAYS_BEFORE,
OFFLINE_HOURS_BEFORE,
OFFLINE_MINUTES_BEFORE,
FUNCTION_NOT_OPEN,
CONTRIBUTION,
REWARD_TITLE,Recompensa
GUILD_MEMBER_UNIT,p
GUILD_RANK,No. {0}
GUILD_ANNOUNCEMENT_DEFAULT,Nenhum aviso ainda.
INSERT_DB_FAILD,Erro de rede
CORE_GET_INFO_FAILD,Erro de rede
CORE_USER_HERO_HAVE,
NEED_CREATE_USER,Erro de rede
DUNGEON_CD,
HERO_NOT_IN_BATTLE,
MAIN_HERO_POSITION_FIRST,
DB_ERROR,Erro de rede
HERO_UNHAVE,
CONFIG_ERROR,Erro de rede
GEM_NOT_ENOUGH,Gemas insuficientes
ARMOR_UNHAVE,
GEM_ADD_WRONG_PART,Soquete de gema errado
SLOT_HAVE_GEM,
GEM_UNHAVE,
GEM_IS_FREE,
ARMOR_SPECIAL_ATTR_UNHAVE,
ARMOR_SPECIAL_ATTR_HAVE,
ARMOR_PART_DIFFRENT,
ARMOR_CAPACITY_MAX,Limite de equipamento atingido
ARMOR_SPECIAL_CAN_NOT_SELL,
GOODS_CAN_NOT_USE,
GOODS_NOT_ENOUGH,{0} Insuficiente
TASK_BEFORE_NOT_COMPLETE,
TASK_CONDITION_NOT_ENOUGH,
TASK_GET_REWARD,
TASK_ACTIVE_VALUE_NOT_ENOUGH,Atividade insuficiente
SUMMON_COUNT_ERROR,
MONEY_NOT_ENOUGH,Recursos insuficientes
FAST_FIGHT_BUY_COUNT_MAX,
BUY_BOSS_FIGHT_COUNT_MAX,Compras insuficientes de brigas de chefes
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,Tentativas insuficientes de desafio na arena
ARENA_CHALLENGE_TARGET_INFO_INVAILD,
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,
ARENA_SHOP_GOODS_NOT_EXIST,
HERO_STATE_NOT_FREE,
ALREADY_EXIST_USER,Erro de rede
SKILL_HAVE_SAME_ID,A mesma habilidade foi definida
HERO_DEBRIS_NOT_ENOUGH,
SUMMON_SCORE_NOT_ENOUGH,Ponto insuficiente
VIP_LEVEL_NOT_ENOUGH,Desbloqueado no VIP {lv}
HERO_AWAKE_MAX,
REJECT_BECAUSE_OF_NEWBIE_GUIDE,
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,
HONOR_ARENA_POINT_COUNT_DOWN,Contagem decrescente inicial
HONOR_ARENA_SIGN_UP_COUNT_DOWN,Participar contagem regressiva do tempo
HONOR_ARENA_SIGN_UP_CONDITION,
HONOR_ARENA_SIGN_UP_SUCCESS,Participe do sucesso
HONOR_ARENA_RANK,
HONOR_ARENA_POINT,Meu ponto: {0}
HONOR_ARENA_SEASON,Temporada {0}
HONOR_ARENA_GROUP,Grupo {0}
HONOR_ARENA_ZONE,
HONOR_ARENA_RANK_TIPS,Desafie um oponente a entrar no ranking
HONOR_ARENA_REFREASH_ENEMY_CHECK,
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,
HONOR_ARENA_NO_REPORT,
HONOR_ARENA_SEASON_WINNER,
HONOR_ARENA_TOP_TITLE_FIGHT2,
HONOR_ARENA_TOP_TITLE_FIGHT3,
HONOR_ARENA_TOP_TITLE_FIGHT4,
HONOR_ARENA_TOP_TITLE_FIGHT5,Quartos-de-final
HONOR_ARENA_TOP_TITLE_FIGHT6,Semifinal
HONOR_ARENA_TOP_TITLE_FIGHT7,Final
HONOR_ARENA_NEW_SEASON,Nova temporada
HONOR_ARENA_GUESS_SUCCESS,Avance para o topo {0}
HONOR_ARENA_GUESS_FAIL,Falha ao desafiar o principal {0}
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,
HONOR_ARENA_STEP_CHANGING,Troca de palco Glory Arena
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_SAME_HERO_GROUP,
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Glory Arena termina.
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,Glory Arena termina. Parabeniza a {0} por vencer o campeonato!
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,
HONOR_ARENA_YOUR_PROMOTION_START,
HONOR_ARENA_WORSHIP_TIPS__MAX,
HONOR_ARENA_WORSHIP_TIPS__ZONE,
HONOR_ARENA_WORSHIP_COUNT,Quantidade de ficar adorada: {0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,
HONOR_ARENA_WORSHIP_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,
HONOR_AREANA_GUESS_MAIL_TITLE,
HONOR_AREANA_GUESS_MAIL_CONTENT,
HONOR_ARENA_IN_PROGRESS,
HONOR_ARENA_FINISH,
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,
HONOR_ARENA_CONFIRM_GUESS,
POINT,Pontos
FREE,
HONOR_ARENA_POINT_AWARD,
HONOR_ARENA_PROMOTION_AWARD,
GUILD_BOSS_RANK_MAIL_TITLE,Recompensas do Chefe da Guilda
GUILD_BOSS_RANK_MAIL_CONTENT,
GUILD_BOSS_KILLED_MAIL_TITLE,Recompensa de Morte do Chefe da Guilda
GUILD_BOSS_KILLED_MAIL_CONTENT,
GUILD_BOSS_RANK_MAIL_CONTENT2,
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Falha ao iniciar a Luta contra o Chefe
GUILD_BOSS_MAIL_CANT_OPEN_1,
GUILD_BOSS_MAIL_CANT_OPEN_2,
GUILD_BOSS_MAIL_CANT_OPEN_3,
GUILD_BOSS_MAIL_CANT_OPEN_4,
GUILD_BOSS_USER_ENCOURAGE_ADD,
GUILD_BOSS_KILLED,Arrasar
GUILD_BOSS_NOT_KILL,
GUILD_BOSS_GUILD_EXP_REWARD,A guilda recebe EXP ({0})
GUILD_BOSS_NAME,
GUILD_BOSS_TODAY_OPEN_COUNT,Tempos restantes hoje {0} / {1}
GUILD_BOSS_OPEN_NEED_INFO,
GUILD_BOSS_KILLED_TIPS,
GUILD_BOSS_KILLED_TIPS_TITLE,Slain
GUILD_BOSS_NOT_KILL_TIPS,
GUILD_BOSS_OPEN_COUNT_LIMIT,
GUILD_BOSS_OPENGING,Boss Fight foi iniciado
GUILD_BOSS_COOLDOWNING,
GUILD_BOSS_HONOR_NOT_ENOUGH,Honra insuficiente
GUILD_BOSS_OPEN_WEEK_FREE_INFO,
GUILD_BOSS_OPEN_NEED_HONOR,
GUILD_BOSS_BUTTON_OPEN,Iniciar
GUILD_BOSS_USER_ENCOURAGE_LIMIT,
GUILD_BOSS_USER_ENCOURAGE_COST,Deseja gastar 20 diamantes para incentivar e aumentar o ATK em 20%?
GUILD_BOSS_NOT_EXIST,
GUILD_BOSS_JOINED,
GUILD_BOSS_USER_NOT_EXIST,
GUILD_BOSS_USER_POSITION_LIMIT,Iniciado apenas pelo Guild Master ou Assistant Guild Master
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,
SYSTEM_MSG,Mensagem do sistema
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,{0} deu o golpe final devastador para o Chefe Mundial e matou o Chefe com sucesso!
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,
SUMMON_BUTTON_LABEL_FREE_ONCE,
CHARGE_MONTH_FIRST_LABEL,Primeiro
CHARGE_VIP_LV_TIPS,Compre outro {num} diamantes para fazer upgrade para o VIP {viplv}
VIP_BUBBLE_TEXT,
VIP_PRIVILEGE_TITLE,
VIP_PRIVILEGE_CONTENT_1,
VIP_PRIVILEGE_CONTENT,
VIP_PRIVILEGE_UNIT,
VIP_GIFT_TITLE,
VIP_GIFT_TIPS,
VIP_GIFT_TITLE_REWARD,
ARENA_RANK_REWARD,
ARENA_RANK_REWARD_MAIL_TITLE,
ARENA_RANK_REWARD_MAIL_CONTENT,
CHALLENGE,Desafio
VIEW,
IGNORE_BOSS_FIGHT_CONDITION,
ARENA_CHALLENGE_COUNT,Tentativas: {0}
LOST_LANDS_MINE_NAME_1,Mina pequena de ferro fino
LOST_LANDS_MINE_NAME_2,Pequena mina de ouro
LOST_LANDS_MINE_NAME_3,Small Gem Mine
LOST_LANDS_MINE_NAME_4,
LOST_LANDS_MINE_NAME_5,
LOST_LANDS_MINE_NAME_6,
LOST_LANDS_MINE_NAME_7,
LOST_LANDS_MINE_NAME_8,
LOST_LANDS_MINE_NAME_9,Mina Grande de Ferro Fino
LOST_LANDS_MINE_NAME_10,Grande mina de ouro
LOST_LANDS_MINE_NAME_11,Large Gem Mine
LOST_LANDS_MINE_NAME_12,
LOST_LANDS_DEFENSE_INVITATION_MSG,Acabei de descobrir <color=#E88E05> {mine_name} </color>! Toque aqui para juntar tudo e obter {num} {nome_da_ recompensa} a cada {tempo_de_unidade}!
GUIDE_NEWBIE_BACK_STORY,
GUIDE_NEWBIE_UNKNOWN_BOSS_NAME,Chefe desconhecido
GUIDE_NEWBIE_USER_NAME,Jogador
SHOP_BUY_MAX,Limite de compra excedido
VERSION_UPDATE_FINISH,
VERSION_CHECK_WEB_DATA_ERROR,
VERSION_NEED_DOWNLOAD_APP,
VERSION_NOT_FOUND_PATCH,
VERSION_NEED_DOWNLOAD_PATCH,
VERSION_UNZIP_ERROR,
ALERT,Gorjeta
GOODS_FUNCTION_NOT_IMPLEMENT,
PASSPORT_INVALID_TOKEN,
PASSPORT_TOKEN_VERIFY_FAIL,
PASSPORT_TOKEN_EXPIRE,
PASSPORT_TIME_OUT,
PASSPORT_USER_BIND,
PASSPORT_USER_NOT_BIND,
PASSPORT_HAS_LOGIN,
PASSPORT_BIND,Limite
PASSPORT_NOT_BIND,
MAIL_NOREADED,Nenhum e-mail lido
SKILL_ASSISTANT_OPEN_LEVEL,Despertar {0}
MAIL_NO_READEDANDGAINED,
MAIL_NO_REWARD,Nenhuma recompensa pode ser reivindicada
MAIL_HAVE_REWARD,
NO_ANNOUNCEMENT,Nenhum aviso por enquanto
EMPTY_GUILD_NAME,
WORLD_BOSS_ACTIVITY_OPEN,
HERO_AWAKE_COIN_NOT_ENOUGH,"Moedas insuficientes, incapazes de despertar"
SHEN_HE_NOT_ENOUGH,
ARMOR_SELL_REQUEST,Deseja mesmo vender este equipamento?
HERO_AWAKE_FEELING_MAX,Limite de afinidade atingido. Desperte para continuar aumentando a afinidade
ARMOR_FUSION_UNSELECT,
ARMOR_FUSION_ARMOR_BETTER,
ARMOR_FUSION_LEVEL_BETTER,
ARMOR_SELL_QUALITY_ALL,Deseja vender todos os {0}?
ARMOR,Equipamento
ADVENTURE_REFRESH_CONFIRM,Certifique-se de gastar {cost} diamantes para atualizar?
ARMOR_XILIAN_SECONDARY_ATTR_LESS,
MONEY_NOT_ENOUTH__GO_SHOP,
ARENA_CHALLENGE_COUNT_LIMIT_GOBUY,Tentativas insuficientes de desafio na arena. Deseja comprar tentativas de desafio?
VIP_GOBUY,
IGNORE_MAIN_NEWBIE_GUIDE,Deseja pular o guia para iniciantes?
COIN_BUY_TIMES_LIMIT,Compras insuficientes de moedas
WORLD_BOSS_AUTO_FIHGT_INFO_1,
WORLD_BOSS_AUTO_FIHGT_INFO_2,
WORLD_BOSS_BUY_RAND_ATTACK_GOODS,Gastar: {0} diamantes
WORLD_BOSS_FREE_ATTACK_COUNT,
ARMOR_NOT_FREE,
HERO_TRAIN_MAX,Limite de treinamento de anjo atingido
NONE,Nenhum
IS_LOCK,Bloqueado
ARMOR_SPECIAL_NAME,Artefato Estrela
STRENGTHEN_LEVEL,Aprimorar Lv.
ARMOR_FILTER_EMPTY,Nenhum equipamento se encaixa no filtro atual
ARMOR_INHERIT_NEED_SPECIAL,
ARMOR_COMBINE_NEED_SPECIAL,
SHORT_HOUR,h
SHORT_HOUR_MINUTE,{0} h {1} m
AVG_TIME_BATTLE,{0} s por rodada
AVG_COUNT_BATTLE,{0} rodadas por hora
VERSION_UPDATING_TIP,Atualizando recursos: {0} M / {1} M
VERSION_UNZIP_TIP,Descompactando recursos: {0} M
GUILD_BOSS_TIME_HOUR_INVALID,O valor do tempo deve estar entre 0 e 23
GUILD_BOSS_TIME_MINUTE_INVALID,O valor do tempo deve estar entre 0 e 59
HERO_AWAKE_STAR_NOT_ENOUGH,"Estrela insuficiente Nv., Incapaz de despertar"
TAP_SCREEN_TO_CONTINUE,Toque em qualquer lugar para continuar
MYSTICAL_SHOP_REFRESH,
MYSTICAL_SHOP_REFRESH_FREE,
MYSTICAL_SHOP_BUY_CONFIRM,Tem certeza de que deseja custar {0} diamantes para comprar {1}?
GUILD_INPUT_GUILD_NAME,Digite o nome da guilda
SHOP_SCENE_BUBBLE_MYSTICAL,
SHOP_SCENE_BUBBLE_COIN,
SHOP_SCENE_BUBBLE_GEM,
SHOP_SCENE_BUBBLE_RUBY,
SHOP_SCENE_BUBBLE_SUMMON,
PRODUCT_CANNOT_BE_PURCHASED_NOW,
WORLD_BOSS_ACTIVITY_TIME_END,
WORLD_BOSS__USER_NOT_DIE,Seu anjo foi revivido
BATTLE_LIST_EMPTY,Erro nos dados da batalha
FAST_FIGHT_BAG_FULL,
NET_DISCONNECT_TIPS,
GAME_RESTART,Reiniciar.
NET_ERROR,
ARMOR_HAVE_SAME_GEM,
EXTRA_PACK_UPDATEING,Atualizando recursos adicionais. Por favor aguarde um momento.
EXTRA_DOWNLOAD_TIPS,
EXTRA_VERSION_NOT_FOUND_PATCH,
FRIEND_REQUEST_HAS_SEND,
FRIEND_MY,Amigos
FRIEND_RECOMMEND,Recomendar
FRIEND_REQUEST,
BLACKLIST,Lista negra
FRIEND_COUNT_MAX,
FRIEND_OTHER_COUNT_MAX,
FRIEND_CURRENT_COUNT,Amigos atuais {0}
FRIEND_REFUSE_TIPS,
FRIEND_NOT_TIPS,
TODAY_COUNT_LIMIT,Tempo restante:% s:
TODAY_BUY_COUNT,{0} compras restantes hoje
UNLOCK_LEVEL_WITH_PARAM,Desbloqueio Nv. {0}
OPEN_FOREVER,Sempre aberto
WEEKLY_1,Segunda-feira
WEEKLY_2,
WEEKLY_3,Quarta-feira
WEEKLY_4,Quinta
WEEKLY_5,Sexta-feira
WEEKLY_6,
WEEKLY_0,Domingo
DAILY_DUNGEON_OPEN,Abrir
DAILY_DUNGEON_TIME_NOT_OPEN,
