name,value
STRENGTHEN_LEVEL_MAX,
CONFIRM_INHERIT_AND_REPLACE_ARMOR,"Willst du erben und durch <color=#00ff00>{name}</color> ersetzen? (Verbesserte Lv., ArteFakt Attribute und Juwelen bleiben gleich nach Erben)"
ARMOR_FULL,
HERO_FULL_IN_BATTLE,Du hast die maximale Anzahl der eingesetzten Engeln erreicht
HERO_IN_ADVENTURE,
XILIAN_ATRRIBUTE_ONLY_ONE,
GEM_TICKET_NOT_ENOUGH,Unzureichende Jewelrollen
GEM_SLOT_OPEN_REQUEST,
BAG_ADD_CAPACITY,
SELL_GOODS,
GEM_PART,Einsetzungsslot
WIN_RATE_NOT_ENOUGH,Gewinnrate zu niedrig
ALREADY_IN_TARGET_DUNGEON,Bereits in Zielinstanz
ZHU_WU,Mainhand
TOU_KUI,Helm
FU_SHOU,Offhand
XIONG_JIA,
JIE_ZI,Ring
HU_TUI,Gamaschen
HU_SHOU,
YAO_DAI,
XIANG_LIAN,Halskette
XIE_ZI,Schuhe
SUMMON_REWARD_LEFT,
WHITE,
GREEN,
BLUE,Blau
PURPLE,Lila
ORANGE,Orange
RED,Rot
SUMMON_FREE_COUNT,Kostenlose Chancen ({0}/{1})
SUMMON_BUTTON_LABEL,
NOT_ENOUGH,Unzureichend
BATTLE_REPORT_ENEMY_APPEAR,"Feind entdeckt! Lv. {Level}, {name}, HP: {hp}"
BATTLE_REPORT_VICTORY,Sieg!
BATTLE_REPORT_DEFEAT,Niederlage!
BATTLE_REPORT_AWARD,Hol dir {Name} * {Anzahl}
BATTLE_REPORT_SEARCH_ENEMY,Erkunden
BATTLE_REPORT_ROUND_BEGIN,Runde {count} Start
ARENA_TARGET_USER_ERROR,Datenfehler des Zielspielers
ARENA_REPORT_SUBTITLE_1,Herausgefordert von <color=#ffd43e>{0}</color> und {1}. {2}
ARENA_REPORT_SUBTITLE_2,<color=#ffd43e>{0}</color> und {1}. {2} herausgefordert
ARENA_RANK,Rangfolge
CONFIRM_SIGN_UP_HONOR_ARENA,
NOT_CHANGE,
ARENA_SHOP_GOODS_DATA_ERROR,Artikeldatenfehler
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,
SUCCESS_BUY,Gekauft
REACH_MAX_BAG_ARMOR_CAPACITY,
STILL_FIGHT,
LEFT_TIME,Verbleibend
COST_TIME,Verwendete Zeit
HERO_STATE_FREE,Idle-Zeit
HERO_STATE_BATTLE,Bereitstellen
HERO_STATE_ADVENTURE,Abenteuer
ADVENTURE_QUEUE_FULL,
DAILY_ADVENTURE_TIMES_EMPTY,Du hast heute alle Abenteuerchancen aufgebraucht
ADVENTURE_SPEED_CONFIRM,
ADVENTURE_CANCEL_CONFIRM,
ARENA_CHALLENGE_REFRESH_SUCC,Liste aktualisiert
WU_JIANG,Krieger
MOU_SHI,Magier
GONG_JIANG,
WU_JIANG_DESC,Krieger
MOU_SHI_DESC,Magier
GONG_JIANG_DESC,
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,Du hast heute alle Herausforderungsversuche genutzt
ARMOR_CAN_DEVOUR_EMPTY,
SKILL_CONTINER_UNSELECT,
HERO_UNSELECT,
SPECIAL_ADVENTURE_CHANGE,
USER_INTRODUCTION_DEFAULT,Dieser Typ ist faul ...
USER_GUILD_NAME_DEFAULT,Keine Gilde
SIGN_IN_TITLE,
SIGN_IN_BUBBLE_TIPS,
SIGN_IN_MAKE_UP_ALERT,"Gib {cost} Diamanten aus, um deine verpasste Anmeldung zu korrigieren und die Belohnungen zu erhalten"
SIGN_IN_TODAY_IS_ENDING,
GODDESS_BLESS_TITLE,Engelssegen
GODDESS_BLESS_SUBTITLE,Engel segnen
GODDESS_BLESS_DESC_TITLE_2025,
GODDESS_BLESS_DESC_TITLE_2023,Segen des Engels der Ernte
GODDESS_BLESS_DESC_TITLE_2019,Segen des Engels der Rache
GODDESS_BLESS_DESC_TITLE_2014,Segen des Engels des Sieges
GODDESS_BLESS_DESC_TITLE_2012,Segen des Engels der Erde
GODDESS_BLESS_DESC_TITLE_2011,Segen des Engels des Himmels
GODDESS_BLESS_DESC_TITLE_2016,
GODDESS_BLESS_DESC_TYPE_0,
GODDESS_BLESS_DESC_TYPE_1,EXP Gewinn
GODDESS_BLESS_DESC_TYPE_2,Schmelz Pt.
GODDESS_BLESS_DESC_TYPE_3,
GODDESS_BLESS_DESC_TYPE_4,Schnellkampfbelohnungen
GODDESS_BLESS_DESC_TYPE_5,Schnellkampf Rolle Limit
ACTIVITY_NEWBIE_TITLE,
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,7 Tage Anmeldungen
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Tage Einloggen
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Neuling Event
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Verbleibend
ACTIVITY_NEWBIE_TIME_REMAIN,{day} T {hour} Std {min} Min.
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Instanz abgeschlossen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Aufleveln
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,Schnell-kampf
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,Herausforderung
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Weltboss
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,Engel erwachen
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Himmelsturm
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,Engelstraining
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,Im Angebot
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,Austauschlimit erreicht
ACTIVITY_GOODS_NOT_ENOUGH,Unzureichende Materialien
TASK_BUTTON_RECEIVE,Holen
TASK_BUTTON_RECEIVED,Geholt
TASK_BUTTON_GO,Gehe
TASK_BUTTON_NOT_OPENING,
TASK_BUTTON_IN_PROGRESS,Im Gange
TASK_PROGRESS_TEXT,fertig: ({cur} / {total})
TASK_SALES_ORIGINAL_PRICE_KEY,Originaler Preis
WORLD_BOSS_KILLED_MAIL_TITLE,
WORLD_BOSS_RANK_MAIL_TITLE,Weltboss Rang-Belohnung
WORLD_BOSS_KILLED_MAIL_CONTENT,
WORLD_BOSS_RANK_MAIL_CONTENT,
TIME_MORNING,Morgen
TIME_NOONING,Mittag
TIME_EVENING,Abend
CHAT_IN_CD,
CHAT_MESSAGE_ILLEGAL,Illegale Nachricht
CHAT_MESSAGE_EMPTY,Man kann keine leere Nachricht senden.
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,
WORLD_BOSS_OPEN_TIME,Der World Boss Fight beginnt um {0}
WORLD_BOSS_DEAD,
WORLD_BOSS__OUT_ACTIVITY_TIME,Die Veranstaltung ist beendet
WORLD_BOSS__DIED,
WORLD_BOSS__KILLED,
WORLD_BOSS__USER_RESURRECT,Das Team wird wiederbelebt
PVP_ENTRANCE_WORLD_BOSS,Weltboss
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,Autokampf Einstellungen
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Abenteuer
PVP_ENTRANCE_HONOR_ARENA,Ruhm Arena
LEVEL_OPEN__WORLD_BOSS,Weltboss wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__AREAN,Arena wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__PVE,Der Abenteuermodus wird bei Lv freigeschaltet. {0}
LEVEL_OPEN__HONOR_ARENA,Lv. {0} schaltet die Ruhm Arena frei
LEVEL_OPEN_FORMAT,Freischalten bei Stufe {0}
ONLINE,Online
OFFLINE,Verlassen
INPUT_EMPTY,Bitte eingeben
INPUT_ERROR,
GUILD_NOT_EXIST,
GUILD_MEMBER_LEAVE,Du bist nicht in einer Gilde.
GUILD_MEMBER_NOPOWER,Du hast keine Erlaubnis
GUILD_CONTRIBUTION_SHORTAGE,Unzureichender Gildenbeitrag
GUILD_MEMBER_IN,Du bist bereits in einer Gilde
GUILD_24HOUR,"Du kannst innerhalb von 24 Stunden keiner Gilde beitreten, nachdem du sie verlassen hast oder von einer rausgeworfen wurdest"
GUILD_24HOUR_NOT_CREATE,
GUILD_SEND_MAIL_6HOUR_LIMIT,
GUILD_MAIL_TITLE,Gildenpost
GUILD_MAIL_SEND_SUCCESS,Gildenpost gesendet
GUILD_MEMBER_LIMIT,Gildenmitgliedslimit erreicht
GUILD_FIGHT_VALUE_LIMIT,
GUILD_VICE_LEADER_COUNT_LIMIT,Maximale Anzahl von Assistant Gildenmeister erreicht
GUILD_NAME_EXIST,Gildenname bereits vergeben
GUILD_SIGNED_TODAY,Heute angemeldet
GUILD_MEMBER_BE_REMOVED,Dieses Mitglied ist nicht in der Gilde
GUILD_TITLE_MAIN,Meine Gilde
GUILD_TITLE_SHOP,Gildenladen
GUILD_TITLE_SETTING,Gildenmanagement
GUILD_TITLE_MEMBER,Gildenmitglied
GUILD_TITLE_RANK,Gildenrang
GUILD_TITLE_JOIN,Tritt der Gilde bei
GUILD_TITLE_CREATE,
GUILD_MEMBER_MORE,Es gibt andere Mitglieder in deiner Gilde
GUILD_IN_FIGHT,Deine Gilde nimmt am Gildenkampf teil
GUILD_EXP,Gilde EXP
GUILD_NAME_CANNOT_EMPTY,Bitte gib den Namen der Gilde ein
GUILD_SIGNIN_TITLE,Einloggen
OFFLINE_DAYS_BEFORE,Vor {0} Tagen
OFFLINE_HOURS_BEFORE,Vor {0} Stunden
OFFLINE_MINUTES_BEFORE,Vor {0} Minuten
FUNCTION_NOT_OPEN,
CONTRIBUTION,Gildenbeitrag
REWARD_TITLE,Belohnung
GUILD_MEMBER_UNIT,p
GUILD_RANK,Nr. {0}
GUILD_ANNOUNCEMENT_DEFAULT,
INSERT_DB_FAILD,Netzwerkfehler
CORE_GET_INFO_FAILD,Netzwerkfehler
CORE_USER_HERO_HAVE,Du hast diesen Engel schon
NEED_CREATE_USER,Netzwerkfehler
DUNGEON_CD,Instanz ist auf CD
HERO_NOT_IN_BATTLE,Der Engel ist nicht im Einsatz
MAIN_HERO_POSITION_FIRST,Du kannst den Teamleiter nicht ausruhen
DB_ERROR,Netzwerkfehler
HERO_UNHAVE,Du hast diesen Engel nicht
CONFIG_ERROR,Netzwerkfehler
GEM_NOT_ENOUGH,Unzureichende Juwelen
ARMOR_UNHAVE,
GEM_ADD_WRONG_PART,Falsche Juwelbuchse
SLOT_HAVE_GEM,Ein Juwel ist bereits in der Buchse
GEM_UNHAVE,Das Juwel existiert nicht
GEM_IS_FREE,Das Juwel nicht eingesetzt
ARMOR_SPECIAL_ATTR_UNHAVE,
ARMOR_SPECIAL_ATTR_HAVE,
ARMOR_PART_DIFFRENT,
ARMOR_CAPACITY_MAX,
ARMOR_SPECIAL_CAN_NOT_SELL,Du kannst keine Artefakte verkaufen
GOODS_CAN_NOT_USE,Gegenstand nicht verwendbar
GOODS_NOT_ENOUGH,{0} Unzureichend
TASK_BEFORE_NOT_COMPLETE,Du hast deine letzte Aufgabe noch nicht abgeschlossen
TASK_CONDITION_NOT_ENOUGH,
TASK_GET_REWARD,Die Aufgabenbelohnung wurde geholt
TASK_ACTIVE_VALUE_NOT_ENOUGH,
SUMMON_COUNT_ERROR,
MONEY_NOT_ENOUGH,Unzureichende Ressourcen
FAST_FIGHT_BUY_COUNT_MAX,
BUY_BOSS_FIGHT_COUNT_MAX,
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,Unzureichende Arena-Herausforderungsversuche
ARENA_CHALLENGE_TARGET_INFO_INVAILD,
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,Der herausgeforderte Spieler ist nicht auf der Liste
ARENA_SHOP_GOODS_NOT_EXIST,Der Artikel existiert nicht im Arena-Laden
HERO_STATE_NOT_FREE,
ALREADY_EXIST_USER,Netzwerkfehler
SKILL_HAVE_SAME_ID,
HERO_DEBRIS_NOT_ENOUGH,Unzureichende Engelsscherben
SUMMON_SCORE_NOT_ENOUGH,Unzureichender Punkt
VIP_LEVEL_NOT_ENOUGH,Bei VIP {lv} freigeschaltet
HERO_AWAKE_MAX,Max. Erwachen erreicht
REJECT_BECAUSE_OF_NEWBIE_GUIDE,
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,Freigeschaltet nach dem Erlangen von {0} im Kampfbahn des Ruhms
HONOR_ARENA_POINT_COUNT_DOWN,Qualifikation Start-Countdown
HONOR_ARENA_SIGN_UP_COUNT_DOWN,Anmeldungszeit Countdown
HONOR_ARENA_SIGN_UP_CONDITION,Nur die Top 100 Arena-Spieler auf dem Server haben Zugriff auf die Ruhm Arena
HONOR_ARENA_SIGN_UP_SUCCESS,Erfolgreich angemeldet
HONOR_ARENA_RANK,Mein Ranking: {0}
HONOR_ARENA_POINT,Mein Punkt: {0}
HONOR_ARENA_SEASON,Saison {0}
HONOR_ARENA_GROUP,Gruppe {0}
HONOR_ARENA_ZONE,Division {0}
HONOR_ARENA_RANK_TIPS,"Forder einen Gegner auf, um in die Rangliste einzutreten"
HONOR_ARENA_REFREASH_ENEMY_CHECK,"Sicher, dass du {0} Diamanten ausgibst, um die Gegnerliste zu aktualisieren?"
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,
HONOR_ARENA_NO_REPORT,Kampf nicht gefunden
HONOR_ARENA_SEASON_WINNER,Der {0}-te Meister
HONOR_ARENA_TOP_TITLE_FIGHT2,Kampf um die Division Top 4
HONOR_ARENA_TOP_TITLE_FIGHT3,Kampf um die Top 2 der Division
HONOR_ARENA_TOP_TITLE_FIGHT4,Kampf um den Divisionssieger
HONOR_ARENA_TOP_TITLE_FIGHT5,Viertelfinale
HONOR_ARENA_TOP_TITLE_FIGHT6,Halbfinale
HONOR_ARENA_TOP_TITLE_FIGHT7,Finale
HONOR_ARENA_NEW_SEASON,Neue Saison
HONOR_ARENA_GUESS_SUCCESS,Fortschritt zu Top {0}
HONOR_ARENA_GUESS_FAIL,"Top {0} herausfordern, fehlgeschlagen"
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,Ruhm Arena Zeitplan Mitteilung
HONOR_ARENA_STEP_CHANGING,
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_SAME_HERO_GROUP,Gleiche Aufstellung
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,"Leider hast du in der Ruhm Arena verloren, bei Top {0} gesoppt."
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Die Ruhm Arena endet.
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,
HONOR_ARENA_YOUR_PROMOTION_START,{0} Stufe ist beendet. Spielplayback ansehen?
HONOR_ARENA_WORSHIP_TIPS__MAX,
HONOR_ARENA_WORSHIP_TIPS__ZONE,
HONOR_ARENA_WORSHIP_COUNT,Die Zahn der Anbetung: {0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,Nach der erfolgreichen Anbetung wird die Belohnung innerhalb von 24 Stunden per Post zugestellt
HONOR_ARENA_WORSHIP_MAIL_TITLE,Die Belohnung der Anbetung  im Kampfbahn des Ruhms
HONOR_POINT_RANK_AWARD_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,
HONOR_AREANA_GUESS_MAIL_TITLE,
HONOR_AREANA_GUESS_MAIL_CONTENT,Du hast das Ergebnis der Ruhm Arena erfolgreich erraten . Hier sind die Belohnungen.
HONOR_ARENA_IN_PROGRESS,"Spiele im Gange, bitte warten ..."
HONOR_ARENA_FINISH,Das Spiel in der Ruhm Arena endet
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,Sieger
HONOR_ARENA_CONFIRM_GUESS,
POINT,Punkte
FREE,Kostenlos
HONOR_ARENA_POINT_AWARD,Qualifikationsbelohnungen
HONOR_ARENA_PROMOTION_AWARD,Division Serien Belohnungen
GUILD_BOSS_RANK_MAIL_TITLE,
GUILD_BOSS_RANK_MAIL_CONTENT,
GUILD_BOSS_KILLED_MAIL_TITLE,
GUILD_BOSS_KILLED_MAIL_CONTENT,
GUILD_BOSS_RANK_MAIL_CONTENT2,
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Boss-Kampf kann nicht gestartet werden
GUILD_BOSS_MAIL_CANT_OPEN_1,
GUILD_BOSS_MAIL_CANT_OPEN_2,"Boss-Kampf ist auf CD, Gildenboss.Kampf auto. Initiation fehlgeschlagen!"
GUILD_BOSS_MAIL_CANT_OPEN_3,"Unzureichende Gildenehre, Gildenboss-kampf auto. Initiation fehlgeschlagen!"
GUILD_BOSS_MAIL_CANT_OPEN_4,"Maximales Initiationslimit erreicht, Gildenboss Kampf Auto-Initiation fehlgeschlagen!"
GUILD_BOSS_USER_ENCOURAGE_ADD,Ermutigungsbonus {0}%
GUILD_BOSS_KILLED,Erschlagen
GUILD_BOSS_NOT_KILL,
GUILD_BOSS_GUILD_EXP_REWARD,
GUILD_BOSS_NAME,Gefallene Todesfee
GUILD_BOSS_TODAY_OPEN_COUNT,Verbleibende Zeiten heute {0} / {1}
GUILD_BOSS_OPEN_NEED_INFO,
GUILD_BOSS_KILLED_TIPS,
GUILD_BOSS_KILLED_TIPS_TITLE,Erschlagen
GUILD_BOSS_NOT_KILL_TIPS,
GUILD_BOSS_OPEN_COUNT_LIMIT,
GUILD_BOSS_OPENGING,Boss-Kampf wurde initiiert
GUILD_BOSS_COOLDOWNING,Boss-Kampf ist auf CD
GUILD_BOSS_HONOR_NOT_ENOUGH,Unzureichende Ehre
GUILD_BOSS_OPEN_WEEK_FREE_INFO,Du kannst es zweimal pro Woche kostenlos initieren. Dieses Mal ist kostenlos. Initiieren? (Kostenlose Chancen verbleiben{0} )
GUILD_BOSS_OPEN_NEED_HONOR,Die Initiierung einer Biestinvasion kostet diesmal ({0}) Gildenehre. Bist du sicher?
GUILD_BOSS_BUTTON_OPEN,Initiieren
GUILD_BOSS_USER_ENCOURAGE_LIMIT,Ermutigungslimit erreicht. Du kannst bei jeder Biestinvasion nur 10 Mal ermutigen
GUILD_BOSS_USER_ENCOURAGE_COST,
GUILD_BOSS_NOT_EXIST,Boss existiert nicht
GUILD_BOSS_JOINED,Du bist bereits in einer Herausforderung
GUILD_BOSS_USER_NOT_EXIST,Benutzerdaten nicht gefunden
GUILD_BOSS_USER_POSITION_LIMIT,Nur vom Gildenmeister oder vom stellvertretenden Gildenmeister initiiert
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,"Boss dringt ein, mach jetzt mit!"
SYSTEM_MSG,Systemnachricht
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,Das Biest war den tapferen Kriegern nicht gewachsen und floh! Die Gilde hat {0} EXP erhalten!
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,
SUMMON_BUTTON_LABEL_FREE_ONCE,Kostenlos
CHARGE_MONTH_FIRST_LABEL,Zuerst
CHARGE_VIP_LV_TIPS,
VIP_BUBBLE_TEXT,
VIP_PRIVILEGE_TITLE,VIP {viplv} Privileg
VIP_PRIVILEGE_CONTENT_1,Kauf insgesamt <color=#FFBA00> {num} </color> Diamanten und erhalte <color=#FFBA00> VIP {viplv} </color> -Privilegien
VIP_PRIVILEGE_CONTENT,
VIP_PRIVILEGE_UNIT,
VIP_GIFT_TITLE,
VIP_GIFT_TIPS,
VIP_GIFT_TITLE_REWARD,
ARENA_RANK_REWARD,
ARENA_RANK_REWARD_MAIL_TITLE,
ARENA_RANK_REWARD_MAIL_CONTENT,
CHALLENGE,Herausforderung
VIEW,ansehen
IGNORE_BOSS_FIGHT_CONDITION,
ARENA_CHALLENGE_COUNT,Versuche: {0}
LOST_LANDS_MINE_NAME_1,Kleine feine Eisenmine
LOST_LANDS_MINE_NAME_2,Kleine Goldmine
LOST_LANDS_MINE_NAME_3,Kleine Juwelenmine
LOST_LANDS_MINE_NAME_4,Kleine Ruine
LOST_LANDS_MINE_NAME_5,Mittlere feine Eisenmine
LOST_LANDS_MINE_NAME_6,Mittlere Goldmine
LOST_LANDS_MINE_NAME_7,Mittlere Juwelenmine
LOST_LANDS_MINE_NAME_8,Mittlere Ruine
LOST_LANDS_MINE_NAME_9,
LOST_LANDS_MINE_NAME_10,
LOST_LANDS_MINE_NAME_11,
LOST_LANDS_MINE_NAME_12,
LOST_LANDS_DEFENSE_INVITATION_MSG,"Ich habe gerade <color=#E88E05> {mine_name} </color> entdeckt! Tippe hier, um es zusammen abzubauen und bekomme {num} {reward_name} alle {unit_time}!"
GUIDE_NEWBIE_BACK_STORY,
GUIDE_NEWBIE_UNKNOWN_BOSS_NAME,Unbekannter Boss
GUIDE_NEWBIE_USER_NAME,Spieler
SHOP_BUY_MAX,
VERSION_UPDATE_FINISH,
VERSION_CHECK_WEB_DATA_ERROR,
VERSION_NEED_DOWNLOAD_APP,"Neue Version erkannt, ein Update ist erforderlich."
VERSION_NOT_FOUND_PATCH,
VERSION_NEED_DOWNLOAD_PATCH,"Neue Version erkannt: {0}, erforderlicher Download: {1} M."
VERSION_UNZIP_ERROR,
ALERT,Hinweis
GOODS_FUNCTION_NOT_IMPLEMENT,Dieser Artikel kann nicht direkt verwendet werden
PASSPORT_INVALID_TOKEN,
PASSPORT_TOKEN_VERIFY_FAIL,Token-Authentifizierung fehlgeschlagen
PASSPORT_TOKEN_EXPIRE,
PASSPORT_TIME_OUT,
PASSPORT_USER_BIND,
PASSPORT_USER_NOT_BIND,
PASSPORT_HAS_LOGIN,Du hast dich beim aktuellen Konto angemeldet
PASSPORT_BIND,
PASSPORT_NOT_BIND,
MAIL_NOREADED,Keine gelesenen E-Mails
SKILL_ASSISTANT_OPEN_LEVEL,Erwachen {0}
MAIL_NO_READEDANDGAINED,
MAIL_NO_REWARD,Keine Belohnungen zum Holen
MAIL_HAVE_REWARD,
NO_ANNOUNCEMENT,
EMPTY_GUILD_NAME,Nicht teilgenommen
WORLD_BOSS_ACTIVITY_OPEN,
