name,value
ATTACK_ADD,ATQ +
HP_ADD,HP +
HIT_ADD,VIS +
DEFEND_ADD,DEF +
DECRIT_ADD,DUR +
DEHIT_ADD,EVIT +
CRIT_ADD,Crit +
CRIT_DAMAGE_ADD,Crit DGA +
DRAIN_HP,Ecorche
DEFEND_IGNORE,PEN DEF
PHYSC_DEF_IGNORE,PEN P
MAGIC_DEF_IGNORE,PEN MAG
PHYSC_DEF_ADD,TEN. P +
MAGIC_DEF_ADD,MAG TEN +
DEBUFF_RESIST,Debuff RES
HP_RECOVER,Restaurer HP
BOUNCE_RATE,
EXP_ADD,Gain d'EXP
EXP,EXP
VIP_EXP,EXP VIP
COIN_ADD,
COIN,
GOLD,Diamant
MEDAL,Exploiter
FUSION,Pt de fonte
ESSENCE,
GEM_TICKET,Parchemins de Gemme
PRESTIGE,Prestige
DEBRIS,
SUMMON_SCORE,point
HONOR,Pt d'honneur
STAR_STONE,Saphir
HIGH_QUALITY_RATE,
ARMOR_ATTR_PART1,<size=30><color=#FFFF00>Attributs de base:</color></size>
ARMOR_ATTR_PART1_ITEM,<size=25><color=#FFFFFF>{text}</color></size>
ARMOR_ATTR_PART2,<size=30><color=#FFFF00>Autres attributs:</color></size>
ARMOR_ATTR_PART2_ITEM,<size=25><color=#FFBF72>{text}</color></size>>couleur
ARMOR_ATTR_PART3,
ARMOR_ATTR_PART3_ITEM,<size=25><color=#FF0000>{text}</color></size>
TIME_SECOND,s
TIME_MINUTE,m
TIME_HOUR,h
STRENGTHEN_LEVEL_MAX,Augmenter le Niv. ne peut pas aller plus haut que le Niv. Ange
CONFIRM_INHERIT_AND_REPLACE_ARMOR,
ARMOR_FULL,
HERO_FULL_IN_BATTLE,
HERO_IN_ADVENTURE,"L'Ange est dans une Aventure, incapable de se battre"
XILIAN_ATRRIBUTE_ONLY_ONE,
GEM_TICKET_NOT_ENOUGH,Manuscrits de gemmes insuffisants
GEM_SLOT_OPEN_REQUEST,
BAG_ADD_CAPACITY,
SELL_GOODS,
GEM_PART,Emplacement de prise
WIN_RATE_NOT_ENOUGH,Le taux de gain est trop bas
ALREADY_IN_TARGET_DUNGEON,
ZHU_WU,Main courante
TOU_KUI,Casque
FU_SHOU,Rude
XIONG_JIA,Armure
JIE_ZI,Bague
HU_TUI,Leggings
HU_SHOU,
YAO_DAI,Ceinture
XIANG_LIAN,Collier
XIE_ZI,Chaussures
SUMMON_REWARD_LEFT,
WHITE,Blanc
GREEN,Vert
BLUE,Bleu
PURPLE,Pourpre
ORANGE,Orange
RED,Rouge
SUMMON_FREE_COUNT,Chances gratuites ({0}/{1})
SUMMON_BUTTON_LABEL,Invocation {0} Fois
NOT_ENOUGH,Insuffisant
BATTLE_REPORT_ENEMY_APPEAR,
BATTLE_REPORT_VICTORY,Victoire !
BATTLE_REPORT_DEFEAT,
BATTLE_REPORT_AWARD,Obtenir {name}*{count}
BATTLE_REPORT_SEARCH_ENEMY,Exploration
BATTLE_REPORT_ROUND_BEGIN,
ARENA_TARGET_USER_ERROR,
ARENA_REPORT_SUBTITLE_1,
ARENA_REPORT_SUBTITLE_2,
ARENA_RANK,Classement
CONFIRM_SIGN_UP_HONOR_ARENA,
NOT_CHANGE,
ARENA_SHOP_GOODS_DATA_ERROR,
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,
SUCCESS_BUY,
REACH_MAX_BAG_ARMOR_CAPACITY,
STILL_FIGHT,
LEFT_TIME,Restant
COST_TIME,
HERO_STATE_FREE,En repos
HERO_STATE_BATTLE,
HERO_STATE_ADVENTURE,Aventure
ADVENTURE_QUEUE_FULL,Vous avez atteint le nombre maximum d'Anges disponibles. Impossible de se lancer dans une aventure maintenant.
DAILY_ADVENTURE_TIMES_EMPTY,
ADVENTURE_SPEED_CONFIRM,
ADVENTURE_CANCEL_CONFIRM,
ARENA_CHALLENGE_REFRESH_SUCC,
WU_JIANG,Guerrier
MOU_SHI,Mage
GONG_JIANG,Archer
WU_JIANG_DESC,Guerrier
MOU_SHI_DESC,Mage
GONG_JIANG_DESC,Archer
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,
ARMOR_CAN_DEVOUR_EMPTY,
SKILL_CONTINER_UNSELECT,
HERO_UNSELECT,
SPECIAL_ADVENTURE_CHANGE,
USER_INTRODUCTION_DEFAULT,Ce type est paresseux....
USER_GUILD_NAME_DEFAULT,Aucune guilde
SIGN_IN_TITLE,Connexion tous les jours
SIGN_IN_BUBBLE_TIPS,
SIGN_IN_MAKE_UP_ALERT,
SIGN_IN_TODAY_IS_ENDING,
GODDESS_BLESS_TITLE,
GODDESS_BLESS_SUBTITLE,
GODDESS_BLESS_DESC_TITLE_2025,
GODDESS_BLESS_DESC_TITLE_2023,
GODDESS_BLESS_DESC_TITLE_2019,
GODDESS_BLESS_DESC_TITLE_2014,
GODDESS_BLESS_DESC_TITLE_2012,
GODDESS_BLESS_DESC_TITLE_2011,
GODDESS_BLESS_DESC_TITLE_2016,
GODDESS_BLESS_DESC_TYPE_0,
GODDESS_BLESS_DESC_TYPE_1,Gain d'EXP
GODDESS_BLESS_DESC_TYPE_2,Pt de fonte
GODDESS_BLESS_DESC_TYPE_3,
GODDESS_BLESS_DESC_TYPE_4,
GODDESS_BLESS_DESC_TYPE_5,
ACTIVITY_NEWBIE_TITLE,
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,Essai de 7 jours
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,Essai de 7 jours
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,Connexion 7 jours
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Jours Connexion
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Pack Novice
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Temps restant
ACTIVITY_NEWBIE_TIME_REMAIN,{day}J {hour}H {min}M
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,Indisponible
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Cadeau quotidien
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Augmenter le niveau
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,Combat rapide
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,Boss du monde
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,Ange d'Invocation
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Tour du ciel
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,Augmenter la RC
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,En vente
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Veuillez confirmer l'achat
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,
ACTIVITY_GOODS_NOT_ENOUGH,
TASK_BUTTON_RECEIVE,Empocher
TASK_BUTTON_RECEIVED,
TASK_BUTTON_GO,Aller
TASK_BUTTON_NOT_OPENING,Indisponible
TASK_BUTTON_IN_PROGRESS,En cours
TASK_PROGRESS_TEXT,
TASK_SALES_ORIGINAL_PRICE_KEY,Prix original
WORLD_BOSS_KILLED_MAIL_TITLE,
WORLD_BOSS_RANK_MAIL_TITLE,
WORLD_BOSS_KILLED_MAIL_CONTENT,
WORLD_BOSS_RANK_MAIL_CONTENT,
TIME_MORNING,Le matin
TIME_NOONING,Midi
TIME_EVENING,Soir
CHAT_IN_CD,
CHAT_MESSAGE_ILLEGAL,
CHAT_MESSAGE_EMPTY,Impossible d'envoyer un message vide
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,
WORLD_BOSS_OPEN_TIME,
WORLD_BOSS_DEAD,
WORLD_BOSS__OUT_ACTIVITY_TIME,
WORLD_BOSS__DIED,
WORLD_BOSS__KILLED,
WORLD_BOSS__USER_RESURRECT,
PVP_ENTRANCE_WORLD_BOSS,Boss du monde
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,
PVP_ENTRANCE_AREAN,
PVP_ENTRANCE_PVE,Aventure
PVP_ENTRANCE_HONOR_ARENA,
LEVEL_OPEN__WORLD_BOSS,
LEVEL_OPEN__AREAN,
LEVEL_OPEN__PVE,
LEVEL_OPEN__HONOR_ARENA,
LEVEL_OPEN_FORMAT,
ONLINE,En ligne
OFFLINE,Partir
INPUT_EMPTY,Veuillez entrer
INPUT_ERROR,
GUILD_NOT_EXIST,
GUILD_MEMBER_LEAVE,
GUILD_MEMBER_NOPOWER,Vous n'avez pas la permission
GUILD_CONTRIBUTION_SHORTAGE,Contribution de Guilde insuffisante
GUILD_MEMBER_IN,
GUILD_24HOUR,
GUILD_24HOUR_NOT_CREATE,
GUILD_SEND_MAIL_6HOUR_LIMIT,L'intervalle minimum entre chaque message de la Guilde est de 6 heures.
GUILD_MAIL_TITLE,Message de guilde
GUILD_MAIL_SEND_SUCCESS,
GUILD_MEMBER_LIMIT,Limite de membre de guilde atteinte
GUILD_FIGHT_VALUE_LIMIT,Cette guilde exige que CR ci-dessus {0} s'inscrive !
GUILD_VICE_LEADER_COUNT_LIMIT,
GUILD_NAME_EXIST,Ce nom de guilde est pris
GUILD_SIGNED_TODAY,
GUILD_MEMBER_BE_REMOVED,Ce membre n'est pas dans la Guilde
GUILD_TITLE_MAIN,Ma guilde
GUILD_TITLE_SHOP,Magasin de guilde
GUILD_TITLE_SETTING,Gestion de guilde
GUILD_TITLE_MEMBER,Membre de la guilde
GUILD_TITLE_RANK,Rang de la guilde
GUILD_TITLE_JOIN,Rejoindre la Guilde
GUILD_TITLE_CREATE,
GUILD_MEMBER_MORE,Il y a d'autres membres dans votre guilde
GUILD_IN_FIGHT,Votre guilde participe au Combat de Guilde
GUILD_EXP,EXP de Guilde
GUILD_NAME_CANNOT_EMPTY,Veuillez entrer le nom de la guilde
GUILD_SIGNIN_TITLE,Ouverture de session
OFFLINE_DAYS_BEFORE,{0} il y a quelques jours
OFFLINE_HOURS_BEFORE,{0} il y a quelques heures
OFFLINE_MINUTES_BEFORE,{0} il y a quelques minutes
FUNCTION_NOT_OPEN,Cette fonction n'est pas disponible pour le moment
CONTRIBUTION,Contribution de la Guilde
REWARD_TITLE,
GUILD_MEMBER_UNIT,p
GUILD_RANK,No. {0}
GUILD_ANNOUNCEMENT_DEFAULT,Pas encore d'avis.
INSERT_DB_FAILD,
CORE_GET_INFO_FAILD,
CORE_USER_HERO_HAVE,
NEED_CREATE_USER,
DUNGEON_CD,Le Donjon est en DC
HERO_NOT_IN_BATTLE,
MAIN_HERO_POSITION_FIRST,
DB_ERROR,
HERO_UNHAVE,Tu n'as pas cet Ange
CONFIG_ERROR,
GEM_NOT_ENOUGH,Gemmes Insuffisantes
ARMOR_UNHAVE,
GEM_ADD_WRONG_PART,Mauvais emplacement de gemme
SLOT_HAVE_GEM,
GEM_UNHAVE,La gemme n'existe pas
GEM_IS_FREE,
ARMOR_SPECIAL_ATTR_UNHAVE,
ARMOR_SPECIAL_ATTR_HAVE,
ARMOR_PART_DIFFRENT,
ARMOR_CAPACITY_MAX,
ARMOR_SPECIAL_CAN_NOT_SELL,
GOODS_CAN_NOT_USE,Impossible d'utiliser l'article
GOODS_NOT_ENOUGH,{0} Insuffisant
TASK_BEFORE_NOT_COMPLETE,
TASK_CONDITION_NOT_ENOUGH,
TASK_GET_REWARD,
TASK_ACTIVE_VALUE_NOT_ENOUGH,
SUMMON_COUNT_ERROR,Erreur du nombre d'invocations
MONEY_NOT_ENOUGH,Ressources insuffisantes
FAST_FIGHT_BUY_COUNT_MAX,Achats insuffisants en combats rapides
BUY_BOSS_FIGHT_COUNT_MAX,Achats de Combat de Boss Insuffisants
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,
ARENA_CHALLENGE_TARGET_INFO_INVAILD,
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,
ARENA_SHOP_GOODS_NOT_EXIST,
HERO_STATE_NOT_FREE,
ALREADY_EXIST_USER,
SKILL_HAVE_SAME_ID,
HERO_DEBRIS_NOT_ENOUGH,Fragments d'Anges insuffisants
SUMMON_SCORE_NOT_ENOUGH,Point insuffisant
VIP_LEVEL_NOT_ENOUGH,
HERO_AWAKE_MAX,
REJECT_BECAUSE_OF_NEWBIE_GUIDE,Impossible de reposer les Anges quand la guide est en marche
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,
HONOR_ARENA_POINT_COUNT_DOWN,
HONOR_ARENA_SIGN_UP_COUNT_DOWN,
HONOR_ARENA_SIGN_UP_CONDITION,
HONOR_ARENA_SIGN_UP_SUCCESS,
HONOR_ARENA_RANK,
HONOR_ARENA_POINT,
HONOR_ARENA_SEASON,Saison {0}
HONOR_ARENA_GROUP,Groupe {0}
HONOR_ARENA_ZONE,Division {0}
HONOR_ARENA_RANK_TIPS,
HONOR_ARENA_REFREASH_ENEMY_CHECK,
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,
HONOR_ARENA_NO_REPORT,
HONOR_ARENA_SEASON_WINNER,Champion de {0}e session
HONOR_ARENA_TOP_TITLE_FIGHT2,Bataille pour le top 4 de la Division
HONOR_ARENA_TOP_TITLE_FIGHT3,Demi-finale de la Division
HONOR_ARENA_TOP_TITLE_FIGHT4,Finale de la Division
HONOR_ARENA_TOP_TITLE_FIGHT5,Quarts de finale
HONOR_ARENA_TOP_TITLE_FIGHT6,Demi-finale
HONOR_ARENA_TOP_TITLE_FIGHT7,Finale
HONOR_ARENA_NEW_SEASON,Nouvelle saison
HONOR_ARENA_GUESS_SUCCESS,Avancer vers le top {0}
HONOR_ARENA_GUESS_FAIL,
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,
HONOR_ARENA_STEP_CHANGING,
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_SAME_HERO_GROUP,
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,
HONOR_ARENA_YOUR_PROMOTION_START,
HONOR_ARENA_WORSHIP_TIPS__MAX,
HONOR_ARENA_WORSHIP_TIPS__ZONE,
HONOR_ARENA_WORSHIP_COUNT,
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,
HONOR_ARENA_WORSHIP_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_TITLE,
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,
HONOR_AREANA_GUESS_MAIL_TITLE,
HONOR_AREANA_GUESS_MAIL_CONTENT,
HONOR_ARENA_IN_PROGRESS,
HONOR_ARENA_FINISH,
HONOR_ARENA_ACHIEVEMENT_128,Top 128
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,1er
HONOR_ARENA_CONFIRM_GUESS,
POINT,Points
FREE,Gratuit
HONOR_ARENA_POINT_AWARD,
HONOR_ARENA_PROMOTION_AWARD,
GUILD_BOSS_RANK_MAIL_TITLE,
GUILD_BOSS_RANK_MAIL_CONTENT,
GUILD_BOSS_KILLED_MAIL_TITLE,
GUILD_BOSS_KILLED_MAIL_CONTENT,
GUILD_BOSS_RANK_MAIL_CONTENT2,
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Echec de lancement du Combat de Boss
GUILD_BOSS_MAIL_CANT_OPEN_1,
GUILD_BOSS_MAIL_CANT_OPEN_2,
GUILD_BOSS_MAIL_CANT_OPEN_3,
GUILD_BOSS_MAIL_CANT_OPEN_4,
GUILD_BOSS_USER_ENCOURAGE_ADD,Bonus d'encouragement de{0}%.
GUILD_BOSS_KILLED,Tuer
GUILD_BOSS_NOT_KILL,
GUILD_BOSS_GUILD_EXP_REWARD,EXP de Guilde obtenue ({0})
GUILD_BOSS_NAME,
GUILD_BOSS_TODAY_OPEN_COUNT,Tentatives restantes aujourd'hui {0}/{1}
GUILD_BOSS_OPEN_NEED_INFO,
GUILD_BOSS_KILLED_TIPS,
GUILD_BOSS_KILLED_TIPS_TITLE,
GUILD_BOSS_NOT_KILL_TIPS,
GUILD_BOSS_OPEN_COUNT_LIMIT,
GUILD_BOSS_OPENGING,
GUILD_BOSS_COOLDOWNING,Combat de Boss est en DC
GUILD_BOSS_HONOR_NOT_ENOUGH,Honneur insuffisant
GUILD_BOSS_OPEN_WEEK_FREE_INFO,Vous pouvez l'ouvrir gratuitement deux fois par semaine. Celui-ci est gratuit. L'ouvrir ? ({0} Chances libres restantes)
GUILD_BOSS_OPEN_NEED_HONOR,
GUILD_BOSS_BUTTON_OPEN,Initier
GUILD_BOSS_USER_ENCOURAGE_LIMIT,
GUILD_BOSS_USER_ENCOURAGE_COST,
GUILD_BOSS_NOT_EXIST,Le Boss n'existe pas
GUILD_BOSS_JOINED,
GUILD_BOSS_USER_NOT_EXIST,
GUILD_BOSS_USER_POSITION_LIMIT,
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,Le Boss envahit. Rejoignez le combat maintenant !
SYSTEM_MSG,
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,
SUMMON_BUTTON_LABEL_FREE_ONCE,Gratuit
CHARGE_MONTH_FIRST_LABEL,D'abord
CHARGE_VIP_LV_TIPS,
VIP_BUBBLE_TEXT,
VIP_PRIVILEGE_TITLE,
VIP_PRIVILEGE_CONTENT_1,
VIP_PRIVILEGE_CONTENT,
VIP_PRIVILEGE_UNIT,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest Angel|skip_battle:None:Available
VIP_GIFT_TITLE,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest Angel|skip_battle:None:Available|world_guild_boss_auto_join:None:Available
VIP_GIFT_TIPS,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest Angel|skip_battle:None:Available|world_guild_boss_auto_join:None:Available
VIP_GIFT_TITLE_REWARD,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest Angel|skip_battle:None:Available|world_guild_boss_auto_join:None:Available
ARENA_RANK_REWARD,
ARENA_RANK_REWARD_MAIL_TITLE,
ARENA_RANK_REWARD_MAIL_CONTENT,
CHALLENGE,
VIEW,Afficher
IGNORE_BOSS_FIGHT_CONDITION,
ARENA_CHALLENGE_COUNT,Tentatives : {0}
LOST_LANDS_MINE_NAME_1,Petite mine de fer fin
LOST_LANDS_MINE_NAME_2,Petite mine d'or
LOST_LANDS_MINE_NAME_3,Petite mine de gemmes
LOST_LANDS_MINE_NAME_4,Petite Ruine
LOST_LANDS_MINE_NAME_5,Mine de fer fine moyenne
LOST_LANDS_MINE_NAME_6,Mine d'or moyenne
LOST_LANDS_MINE_NAME_7,Mine de gemmes moyenne
LOST_LANDS_MINE_NAME_8,Ruine moyenne
LOST_LANDS_MINE_NAME_9,Grande mine de fer fin
LOST_LANDS_MINE_NAME_10,Grande mine d'or
LOST_LANDS_MINE_NAME_11,Grande mine de gemmes
LOST_LANDS_MINE_NAME_12,Grande Ruine
LOST_LANDS_DEFENSE_INVITATION_MSG,
GUIDE_NEWBIE_BACK_STORY,
GUIDE_NEWBIE_UNKNOWN_BOSS_NAME,Boss inconnu
GUIDE_NEWBIE_USER_NAME,Joueur
SHOP_BUY_MAX,
VERSION_UPDATE_FINISH,
VERSION_CHECK_WEB_DATA_ERROR,
VERSION_NEED_DOWNLOAD_APP,
VERSION_NOT_FOUND_PATCH,
VERSION_NEED_DOWNLOAD_PATCH,
VERSION_UNZIP_ERROR,
ALERT,Astuce
GOODS_FUNCTION_NOT_IMPLEMENT,
PASSPORT_INVALID_TOKEN,Jeton non valable
PASSPORT_TOKEN_VERIFY_FAIL,
PASSPORT_TOKEN_EXPIRE,Jeton non valable
PASSPORT_TIME_OUT,
PASSPORT_USER_BIND,
PASSPORT_USER_NOT_BIND,
PASSPORT_HAS_LOGIN,
PASSPORT_BIND,
PASSPORT_NOT_BIND,
MAIL_NOREADED,Courriel non-lu
SKILL_ASSISTANT_OPEN_LEVEL,
MAIL_NO_READEDANDGAINED,
MAIL_NO_REWARD,
MAIL_HAVE_REWARD,
NO_ANNOUNCEMENT,Pas d'avis pour l'instant
EMPTY_GUILD_NAME,Non-participant
WORLD_BOSS_ACTIVITY_OPEN,
HERO_AWAKE_COIN_NOT_ENOUGH,
SHEN_HE_NOT_ENOUGH,
ARMOR_SELL_REQUEST,
HERO_AWAKE_FEELING_MAX,
ARMOR_FUSION_UNSELECT,
ARMOR_FUSION_ARMOR_BETTER,
ARMOR_FUSION_LEVEL_BETTER,
ARMOR_SELL_QUALITY_ALL,Voulez-vous tout vendre {0} ?
ARMOR,
ADVENTURE_REFRESH_CONFIRM,
ARMOR_XILIAN_SECONDARY_ATTR_LESS,Vous ne pouvez affiner qu'avec au moins deux attributs secondaires
MONEY_NOT_ENOUTH__GO_SHOP,"{0} sont insuffisantes, veuillez l'acheter dans la Boutique"
ARENA_CHALLENGE_COUNT_LIMIT_GOBUY,
VIP_GOBUY,
IGNORE_MAIN_NEWBIE_GUIDE,Voulez-vous sauter le guide novice ?
COIN_BUY_TIMES_LIMIT,
WORLD_BOSS_AUTO_FIHGT_INFO_1,"1. Les Joueurs avec la carte mensuelle peuvent l'utiliser \n2. En combat automatique normal, choisissez au hasard l'objet de torture."
WORLD_BOSS_AUTO_FIHGT_INFO_2,
WORLD_BOSS_BUY_RAND_ATTACK_GOODS,
WORLD_BOSS_FREE_ATTACK_COUNT,Gratuit : {0}
ARMOR_NOT_FREE,
HERO_TRAIN_MAX,
NONE,Aucun
IS_LOCK,
ARMOR_SPECIAL_NAME,
STRENGTHEN_LEVEL,
ARMOR_FILTER_EMPTY,
ARMOR_INHERIT_NEED_SPECIAL,
ARMOR_COMBINE_NEED_SPECIAL,
SHORT_HOUR,h
SHORT_HOUR_MINUTE,{0}h {1}m
AVG_TIME_BATTLE,{0}s par tour
AVG_COUNT_BATTLE,{0} tours par heure
VERSION_UPDATING_TIP,
VERSION_UNZIP_TIP,
GUILD_BOSS_TIME_HOUR_INVALID,
GUILD_BOSS_TIME_MINUTE_INVALID,
HERO_AWAKE_STAR_NOT_ENOUGH,
TAP_SCREEN_TO_CONTINUE,
MYSTICAL_SHOP_REFRESH,
MYSTICAL_SHOP_REFRESH_FREE,Cette actualisation est gratuite. Actualiser ?
MYSTICAL_SHOP_BUY_CONFIRM,
GUILD_INPUT_GUILD_NAME,Veuillez entrer le nom de la guilde
SHOP_SCENE_BUBBLE_MYSTICAL,
SHOP_SCENE_BUBBLE_COIN,Augmentez votre niveau VIP pour augmenter les limites d'achat quotidiennes Appuyez sur [Acheter tout] pour effectuer tous vos achats.
SHOP_SCENE_BUBBLE_GEM,
SHOP_SCENE_BUBBLE_RUBY,
SHOP_SCENE_BUBBLE_SUMMON,
PRODUCT_CANNOT_BE_PURCHASED_NOW,
WORLD_BOSS_ACTIVITY_TIME_END,
WORLD_BOSS__USER_NOT_DIE,
BATTLE_LIST_EMPTY,
FAST_FIGHT_BAG_FULL,
NET_DISCONNECT_TIPS,
GAME_RESTART,
NET_ERROR,
ARMOR_HAVE_SAME_GEM,
EXTRA_PACK_UPDATEING,
EXTRA_DOWNLOAD_TIPS,
EXTRA_VERSION_NOT_FOUND_PATCH,
FRIEND_REQUEST_HAS_SEND,
FRIEND_MY,Amis
FRIEND_RECOMMEND,Recommandations
FRIEND_REQUEST,Demandes
BLACKLIST,Liste noire
FRIEND_COUNT_MAX,Vous ne pouvez avoir que jusque 100 amis max.
FRIEND_OTHER_COUNT_MAX,Le nombre d'amis de ce joueur a atteint la limite.
FRIEND_CURRENT_COUNT,Amis actuels {0}
FRIEND_REFUSE_TIPS,
FRIEND_NOT_TIPS,
TODAY_COUNT_LIMIT,
TODAY_BUY_COUNT,{0} achats restants aujourd'hui
UNLOCK_LEVEL_WITH_PARAM,
OPEN_FOREVER,Toujours ouvert
WEEKLY_1,lundi
WEEKLY_2,mardi
WEEKLY_3,mercredi
WEEKLY_4,Jeudi
WEEKLY_5,vendredi
WEEKLY_6,samedi
WEEKLY_0,dimanche
DAILY_DUNGEON_OPEN,Ouvrir
DAILY_DUNGEON_TIME_NOT_OPEN,Pas de temps ouvert
DAILY_DUNGEON_TEAM_UP_TIPS,
DAILY_DUNGEON_BUY_COUNT_LIMIT,
DAILY_DUNGEON_BATTLE_COUNT_LIMIT,
