npc_id,name,avatar_path,spine_name,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
4017,Minotaur,2018.png,MNTLS0,4,3,2,1,64,111701001|111702001,191302,185000,19000,29000,2850,2850,11750,11750,7250,2625,16200,10400,0,0,0,0,0,0,0,0,0,0,0
4018,Raphael,2017.png,LFE0,4,3,2,3,64,111601001|111602001,191302,185000,19000,29000,2850,2850,11750,11750,7250,2625,16200,10400,0,0,0,0,0,0,0,0,0,0,0
4019,Sif,2023.png,XF0,4,3,2,1,65,112201001|112202001,200611,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4020,Gabriel,2030.png,WL0,4,3,2,2,65,112901001|112902001,200611,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4021,Siren,2004.png,Y0,4,4,3,3,65,110301001|110302001,267482,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4022,Nephthys,2005.png,NFDS0,4,4,3,2,65,110401001|110402001,267482,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4023,Geb,2009.png,GB0,4,4,3,1,65,110801001|110802001,267482,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4024,Lilith,2010.png,NBLS0,4,4,3,3,65,110901001|110902001,277794,190000,20000,30000,3000,3000,12500,12500,7500,2750,17000,11000,0,0,0,0,0,0,0,0,0,0,0
4025,Nike,2014.png,NK0,4,4,3,1,66,111301001|111302001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4026,Idun,2015.png,YD0,4,4,3,2,66,111401001|111402001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4027,Iris,2021.png,YXS0,4,4,3,2,66,112001001|112002001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4028,Belldandy,2022.png,BLDD0,4,4,3,3,66,112101001|112102001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4029,Xiwangmu,2027.png,XWM0,4,4,3,2,66,112601001|112602001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4030,Apep,2029.png,APP0,4,4,3,3,66,112801001|112802001,290714,195000,21000,31000,3150,3150,13250,13250,7750,2875,17800,11600,0,0,0,0,0,0,0,0,0,0,0
4031,Nyx,2033.png,NKS0,4,4,3,2,67,113201001|113202001,331238,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4032,Anubis,2034.png,ANBS0,4,4,3,1,67,113301001|113302001,331238,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4033,Phantasos,2036.png,FTSS0,4,5,4,2,67,113501001|113502001,414048,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4034,Lucifer,2024.png,LLS0,4,5,4,1,67,112301001|112302001,414048,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4035,Pandora,2013.png,PDL0,4,5,4,3,67,111201001|111202001,414048,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4036,Siren,2004.png,Y0,4,4,3,3,67,110301001|110302001,331238,200000,22000,32000,3300,3300,14000,14000,8000,3000,18600,12200,0,0,0,0,0,0,0,0,0,0,0
4037,Nephthys,2005.png,NFDS0,4,4,3,2,68,110401001|110402001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4038,Geb,2009.png,GB0,4,4,3,1,68,110801001|110802001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4039,Lilith,2010.png,NBLS0,4,4,3,3,68,110901001|110902001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4040,Nike,2014.png,NK0,4,4,3,1,68,111301001|111302001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4041,Idun,2015.png,YD0,4,4,3,2,68,111401001|111402001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4042,Iris,2021.png,YXS0,4,4,3,2,68,112001001|112002001,345333,205000,23000,33000,3450,3450,14750,14750,8250,3125,19400,12800,0,0,0,0,0,0,0,0,0,0,0
4043,Belldandy,2022.png,BLDD0,4,4,3,3,69,112101001|112102001,372900,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4044,Xiwangmu,2027.png,XWM0,4,4,3,2,69,112601001|112602001,372900,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4045,Apep,2029.png,APP0,4,4,3,3,69,112801001|112802001,372900,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4046,Nyx,2033.png,NKS0,4,4,3,2,69,113201001|113202001,372900,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4047,Anubis,2034.png,ANBS0,4,4,3,1,69,113301001|113302001,372900,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4048,Medusa,2001.png,MDS0,4,5,4,1,69,110001001|110002001,466124,210000,24000,34000,3600,3600,15500,15500,8500,3250,20200,13400,0,0,0,0,0,0,0,0,0,0,0
4049,Poseidon,2002.png,BSD0,4,5,4,3,70,110102001|110101001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4050,Jeanne d'Arc,2003.png,LXF0,4,5,4,1,70,110201001|110202001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4051,Nuit,2011.png,NT0,4,5,4,3,70,111001001|111002001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4052,Pandora,2013.png,PDL1,4,5,4,3,70,111201001|111202001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4053,Nemesis,2019.png,NMXS0,4,5,4,2,70,111801001|111802001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4054,Lucifer,2024.png,LLS1,4,5,4,1,70,112301001|112302001,484436,215000,25000,35000,3750,3750,16250,16250,8750,3375,21000,14000,0,0,0,0,0,0,0,0,0,0,0
4055,Fuxi,2026.png,FX0,4,5,4,3,71,112501001|112502001,520974,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4056,Princess Bari,2028.png,BLGZ0,4,5,4,2,71,112701001|112702001,520974,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4057,Phantasos,2036.png,FTSS1,4,5,4,2,71,113501001|113502001,520974,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4058,Erebus,2031.png,ERBS0,4,6,5,1,71,113001001|113002001,625168,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4059,Medusa,2001.png,MDS1,4,5,4,1,71,110001001|110002001,520974,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4060,Poseidon,2002.png,BSD1,4,5,4,3,71,110102001|110101001,520974,220000,26000,36000,3900,3900,17000,17000,9000,3500,21800,14600,0,0,0,0,0,0,0,0,0,0,0
4061,Jeanne d'Arc,2003.png,LXF1,4,5,4,1,72,110201001|110202001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4062,Nuit,2011.png,NT1,4,5,4,3,72,111001001|111002001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4063,Pandora,2013.png,PDL2,4,5,4,3,72,111201001|111202001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4064,Nemesis,2019.png,NMXS1,4,5,4,2,72,111801001|111802001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4065,Lucifer,2024.png,LLS2,4,5,4,1,72,112301001|112302001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4066,Fuxi,2026.png,FX1,4,5,4,3,72,112501001|112502001,539978,225000,27000,37000,4050,4050,17750,17750,9250,3625,22600,15200,0,0,0,0,0,0,0,0,0,0,0
4067,Princess Bari,2028.png,BLGZ1,4,5,4,2,73,112701001|112702001,558986,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4068,Phantasos,2036.png,FTSS2,4,5,4,2,73,113501001|113502001,558986,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4069,Medusa,2001.png,MDS1,4,5,4,1,73,110001001|110002001,558986,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4070,Hephaestus,2041.png,HFSTS2,4,6,5,1,73,114001001|114002001,670784,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4071,Izanami,2046.png,YXNM2,4,6,5,2,73,114501001|114502001,670784,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4072,Izu Dancer,2038.png,WN2,4,6,5,2,73,113701001|113702001,670784,230000,28000,38000,4200,4200,18500,18500,9500,3750,23400,15800,0,0,0,0,0,0,0,0,0,0,0
4073,Zhu Rong,2040.png,HSZR2,4,6,5,3,74,113901001|113902001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4074,Gaia,2012.png,GY0,4,6,5,3,74,111101001|111102001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4075,Valkyrie,2016.png,WEJL0,4,6,5,1,74,111501001|111502001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4076,Nuwa,2025.png,LHFR0,4,6,5,3,74,112401001|112402001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4077,Erebus,2031.png,ERBS0,4,6,5,1,74,113001001|113002001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4078,Amaterasu,2032.png,TZDS0,4,6,5,2,74,113101001|113102001,717958,235000,29000,39000,4350,4350,19250,19250,9750,3875,24200,16400,0,0,0,0,0,0,0,0,0,0,0
4079,Odin,2035.png,AD0,4,6,5,2,75,113401001|113402001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
4080,Hera,2039.png,HL3,4,6,5,3,75,113801001|113802001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
4081,Ra,2037.png,R4,4,6,5,3,75,113601001|113602001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
4082,Cupid,2047.png,QBT2,4,6,5,2,75,114601001|114602001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
4083,Hades,2048.png,HDS2,4,6,5,1,75,114701001|114702001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
4084,Xmas Angel,2042.png,SDNS2,4,6,5,2,75,114101001|114102001,741600,240000,30000,40000,4500,4500,20000,20000,10000,4000,25000,17000,0,0,0,0,0,0,0,0,0,0,0
5001,Nike,2014.png,NK0,4,4,3,1,77,111301001|111302001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5002,Idun,2015.png,YD0,4,4,3,2,77,111401001|111402001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5003,Iris,2021.png,YXS0,4,4,3,2,77,112001001|112002001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5004,Belldandy,2022.png,BLDD0,4,4,3,3,77,112101001|112102001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5005,Xiwangmu,2027.png,XWM0,4,4,3,2,77,112601001|112602001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5006,Apep,2029.png,APP0,4,4,3,3,77,112801001|112802001,568906,255000,32000,52000,4900,4900,20250,20250,10200,4060,25200,17100,0,0,0,0,0,0,0,0,0,0,0
5007,Nyx,2033.png,NKS0,4,4,3,2,78,113201001|113202001,584339,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5008,Anubis,2034.png,ANBS0,4,4,3,1,78,113301001|113302001,584339,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5009,Phantasos,2036.png,FTSS0,4,5,4,2,78,113501001|113502001,730424,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5010,Lucifer,2024.png,LLS0,4,5,4,1,78,112301001|112302001,730424,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5011,Pandora,2013.png,PDL0,4,5,4,3,78,111201001|111202001,730424,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5012,Siren,2004.png,Y0,4,4,3,3,78,110301001|110302001,584339,260000,33000,53000,5100,5100,21000,21000,10400,4140,26000,17400,0,0,0,0,0,0,0,0,0,0,0
5013,Nephthys,2005.png,NFDS0,4,4,3,2,79,110401001|110402001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5014,Geb,2009.png,GB0,4,4,3,1,79,110801001|110802001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5015,Lilith,2010.png,NBLS0,4,4,3,3,79,110901001|110902001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5016,Nike,2014.png,NK0,4,4,3,1,79,111301001|111302001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5017,Idun,2015.png,YD0,4,4,3,2,79,111401001|111402001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5018,Iris,2021.png,YXS0,4,4,3,2,79,112001001|112002001,599775,265000,34000,54000,5300,5300,21750,21750,10600,4220,26800,17700,0,0,0,0,0,0,0,0,0,0,0
5019,Belldandy,2022.png,BLDD0,4,4,3,3,80,112101001|112102001,615212,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5020,Xiwangmu,2027.png,XWM0,4,4,3,2,80,112601001|112602001,615212,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5021,Apep,2029.png,APP0,4,4,3,3,80,112801001|112802001,615212,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5022,Nyx,2033.png,NKS0,4,4,3,2,80,113201001|113202001,615212,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5023,Anubis,2034.png,ANBS0,4,4,3,1,80,113301001|113302001,615212,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5024,Medusa,2001.png,MDS0,4,5,4,1,80,110001001|110002001,769015,270000,35000,55000,5500,5500,22500,22500,10800,4300,27600,18000,0,0,0,0,0,0,0,0,0,0,0
5025,Poseidon,2002.png,BSD0,4,5,4,3,81,110102001|110101001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5026,Jeanne d'Arc,2003.png,LXF0,4,5,4,1,81,110201001|110202001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5027,Nuit,2011.png,NT0,4,5,4,3,81,111001001|111002001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5028,Pandora,2013.png,PDL1,4,5,4,3,81,111201001|111202001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5029,Nemesis,2019.png,NMXS0,4,5,4,2,81,111801001|111802001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5030,Lucifer,2024.png,LLS1,4,5,4,1,81,112301001|112302001,848946,275000,36000,56000,5700,5700,23250,23250,11000,4380,28400,18300,0,0,0,0,0,0,0,0,0,0,0
5031,Fuxi,2026.png,FX0,4,5,4,3,82,112501001|112502001,869724,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5032,Princess Bari,2028.png,BLGZ0,4,5,4,2,82,112701001|112702001,869724,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5033,Phantasos,2036.png,FTSS1,4,5,4,2,82,113501001|113502001,869724,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5034,Erebus,2031.png,ERBS0,4,6,5,1,82,113001001|113002001,1043670,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5035,Medusa,2001.png,MDS1,4,5,4,1,82,110001001|110002001,869724,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5036,Poseidon,2002.png,BSD1,4,5,4,3,82,110102001|110101001,869724,280000,37000,57000,5900,5900,24000,24000,11200,4460,29200,18600,0,0,0,0,0,0,0,0,0,0,0
5037,Jeanne d'Arc,2003.png,LXF1,4,5,4,1,83,110201001|110202001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5038,Nuit,2011.png,NT1,4,5,4,3,83,111001001|111002001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5039,Pandora,2013.png,PDL2,4,5,4,3,83,111201001|111202001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5040,Nemesis,2019.png,NMXS1,4,5,4,2,83,111801001|111802001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5041,Lucifer,2024.png,LLS2,4,5,4,1,83,112301001|112302001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5042,Fuxi,2026.png,FX1,4,5,4,3,83,112501001|112502001,904953,285000,38000,58000,6100,6100,24750,24750,11400,4540,30000,18900,0,0,0,0,0,0,0,0,0,0,0
5043,Princess Bari,2028.png,BLGZ1,4,5,4,2,84,112701001|112702001,926067,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5044,Phantasos,2036.png,FTSS2,4,5,4,2,84,113501001|113502001,926067,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5045,Medusa,2001.png,MDS1,4,5,4,1,84,110001001|110002001,926067,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5046,Hephaestus,2041.png,HFSTS2,4,6,5,1,84,114001001|114002001,1111282,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5047,Izanami,2046.png,YXNM2,4,6,5,2,84,114501001|114502001,1111282,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5048,Izu Dancer,2038.png,WN2,4,6,5,2,84,113701001|113702001,1111282,290000,39000,59000,6300,6300,25500,25500,11600,4620,30800,19200,0,0,0,0,0,0,0,0,0,0,0
5049,Zhu Rong,2040.png,HSZR2,4,6,5,3,85,113901001|113902001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5050,Gaia,2012.png,GY0,4,6,5,3,85,111101001|111102001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5051,Valkyrie,2016.png,WEJL0,4,6,5,1,85,111501001|111502001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5052,Nuwa,2025.png,LHFR0,4,6,5,3,85,112401001|112402001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5053,Erebus,2031.png,ERBS0,4,6,5,1,85,113001001|113002001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5054,Amaterasu,2032.png,TZDS0,4,6,5,2,85,113101001|113102001,1136620,295000,40000,60000,6500,6500,26250,26250,11800,4700,31600,19500,0,0,0,0,0,0,0,0,0,0,0
5055,Odin,2035.png,AD0,4,6,5,2,86,113401001|113402001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
5056,Hera,2039.png,HL3,4,6,5,3,86,113801001|113802001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
5057,Ra,2037.png,R4,4,6,5,3,86,113601001|113602001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
5058,Cupid,2047.png,QBT2,4,6,5,2,86,114601001|114602001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
5059,Hades,2048.png,HDS2,4,6,5,1,86,114701001|114702001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
5060,Xmas Angel,2042.png,SDNS2,4,6,5,2,86,114101001|114102001,1161959,300000,41000,61000,6700,6700,27000,27000,12000,4780,32400,19800,0,0,0,0,0,0,0,0,0,0,0
