name,value
REACH_USE_MAX_COUNT_TODAY,You have reached the daily use limit
IS_FIGHING_BOSS,In Challenge
ALREADY_IN_DUNGEON,Back
DO_CHANGE_DUNGEON,Auto-battle
STRENGTH,STR
AGILITY,AGI
INTELLIGENCE,INT
STAMINA,EDR
MAX_HP,Max HP
MAX_MP,Max MP
MIN_ATTACK,Min ATK
MAX_ATTACK,Max ATK
DEFEND,DEF
PHYSC_DEF,P.RES
MAGIC_DEF,M.RES
HIT,ACC
DEHIT,EVA
CRIT,CRIT
DECRIT,FOR
MP_RECOVER,MP Recovery
CUR_HP,Current HP
CUR_MP,Current MP
ATTACK_ADD,ATK UP
HP_ADD,HP UP
HIT_ADD,ACC UP
DEFEND_ADD,DEF UP
DECRIT_ADD,FOR UP
DEHIT_ADD,EVA UP
CRIT_ADD,CRIT UP
CRIT_DAMAGE_ADD,Crit DMG UP
DRAIN_HP,Leech
DEFEND_IGNORE,DEF PEN
PHYSC_DEF_IGNORE,P.PEN
MAGIC_DEF_IGNORE,M.PEN
PHYSC_DEF_ADD,P.RES UP
MAGIC_DEF_ADD,M.RES UP
DEBUFF_RESIST,Debuff RES
HP_RECOVER,Restore HP
BOUNCE_RATE,DMG Reflection
EXP_ADD,EXP Gain
EXP,EXP
VIP_EXP,VIP EXP
COIN_ADD,Coin Drop
COIN,Coins
GOLD,Diamond
MEDAL,Exploit
FUSION,Smelt Pt.
ESSENCE,Enhancement Essence
GEM_TICKET,Gem Scroll
PRESTIGE,Prestige
DEBRIS,Holy Soul Shard
SUMMON_SCORE,Point
HONOR,Honor
STAR_STONE,Sapphire
HIGH_QUALITY_RATE,Gears Drop
ARMOR_ATTR_PART1,<size=30><color=#FFFF00>Basic Attributes:</color></size>
ARMOR_ATTR_PART1_ITEM,<size=25><color=#FFFFFF>{text}</color></size>
ARMOR_ATTR_PART2,<size=30><color=#FFFF00>Additional attributes:</color></size>
ARMOR_ATTR_PART2_ITEM,<size=25><color=#FF882C>{text}</color></size>
ARMOR_ATTR_PART3,<size=30><color=#FF0000>Artifact Attribute:</color></size>
ARMOR_ATTR_PART3_ITEM,<size=25><color=#FF0000>{text}</color></size>
TIME_SECOND,s
TIME_MINUTE,m
TIME_HOUR,h
STRENGTHEN_LEVEL_MAX,Enhance Lv. cannot go higher than Player's Lv.
CONFIRM_INHERIT_AND_REPLACE_ARMOR,"Do you want to inherit and replace it with <color=#00ff00>{name}</color>? (Enhance Lv., Artifact Attributes and Gems will be retained after inheritance)"
ARMOR_FULL,Gear is Full
HERO_FULL_IN_BATTLE,You have reached the max number of deployed Angels
HERO_IN_ADVENTURE,"The Angel is in an Adventure, unable to fight"
XILIAN_ATRRIBUTE_ONLY_ONE,Gears with lower than blue quality cannot be refined
GEM_TICKET_NOT_ENOUGH,Insufficient Gem Scrolls
GEM_SLOT_OPEN_REQUEST,Spend {cost} to unlock the gem socket？
BAG_ADD_CAPACITY,Spend 100 Diamonds on each bag purchase to expand your bag by 10 slots
SELL_GOODS,Recycle 1 item will get you Coin*{price}. You can also keep the item as a memento. Are you sure you want to recycle?
GEM_PART,Socket Slot
WIN_RATE_NOT_ENOUGH,Win Rate is too low
ALREADY_IN_TARGET_DUNGEON,Already in target dungeon
ZHU_WU,Weapon
TOU_KUI,Helmet
FU_SHOU,Off-hand
XIONG_JIA,Armor
JIE_ZI,Ring
HU_TUI,Leggings
HU_SHOU,Handguards
YAO_DAI,Belt
XIANG_LIAN,Necklace
XIE_ZI,Shoes
SUMMON_REWARD_LEFT,Guaranteed after {0} Summons
WHITE,White
GREEN,Green
BLUE,Blue
PURPLE,Purple
ORANGE,Orange
RED,Red
SUMMON_FREE_COUNT,Free Chances ({0}/{1})
SUMMON_BUTTON_LABEL,Summon {0} Times
NOT_ENOUGH,Insufficient
BATTLE_REPORT_ENEMY_APPEAR,"Enemy spotted! Lv.{level}, {name}, HP: {hp}"
BATTLE_REPORT_VICTORY,Victory!
BATTLE_REPORT_DEFEAT,Defeat!
BATTLE_REPORT_AWARD,Get {name}*{count}
BATTLE_REPORT_SEARCH_ENEMY,Exploring
BATTLE_REPORT_ROUND_BEGIN,Round {count} start
ARENA_TARGET_USER_ERROR,Target player data error
ARENA_REPORT_SUBTITLE_1,"Challenged by {0}, and {1}. {2}"
ARENA_REPORT_SUBTITLE_2,"Challenged {0}, and {1}. {2}"
ARENA_RANK,Ranking
CONFIRM_SIGN_UP_HONOR_ARENA,Are you sure you want to participate qualifying with current Line-up? You can't reset your Line-up in qualifying stage
NOT_CHANGE,Unchanged
ARENA_SHOP_GOODS_DATA_ERROR,Item data error
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,Purchase limit exceeded
SUCCESS_BUY,Purchased
REACH_MAX_BAG_ARMOR_CAPACITY,Your bag is full so that you won't get any new gear.
STILL_FIGHT,Keep Fighting
LEFT_TIME,Remaining
COST_TIME,Time used
HERO_STATE_FREE,Idle
HERO_STATE_BATTLE,Deploy
HERO_STATE_ADVENTURE,Adventure
ADVENTURE_QUEUE_FULL,Your Angels avaliable have reached the limit and cannot perform any more Adventures~
DAILY_ADVENTURE_TIMES_EMPTY,You have used up all Adventure Chances today
ADVENTURE_SPEED_CONFIRM,Spend {cost} Diamonds to complete this adventure instantly?
ADVENTURE_CANCEL_CONFIRM,Are you sure you want to abort the Adventure? You will not get the rewards if you abort the Adventure
ARENA_CHALLENGE_REFRESH_SUCC,List Refreshed
WU_JIANG,Warrior
MOU_SHI,Mage
GONG_JIANG,Archer
WU_JIANG_DESC,Warrior
MOU_SHI_DESC,Mage
GONG_JIANG_DESC,Archer
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,You have used all challenge attempts today
ARMOR_CAN_DEVOUR_EMPTY,No gear can be consumed
SKILL_CONTINER_UNSELECT,You didn't select a skill slot
HERO_UNSELECT,Please select an angel
SPECIAL_ADVENTURE_CHANGE,You hit the jackpot! Congrats on acquiring a {star}-Star encounter {name} on the Battleground. Go on an adventure now! Expires in  {time}.
USER_INTRODUCTION_DEFAULT,This guy's lazy...
USER_GUILD_NAME_DEFAULT,No Guild
SIGN_IN_TITLE,Sign-in Everyday
SIGN_IN_BUBBLE_TIPS,Sign in everyday to get rewards. Refresh at 00:00 everyday
SIGN_IN_MAKE_UP_ALERT,Spend {cost} Diamonds to patch your missed sign-in and claim the rewards
SIGN_IN_TODAY_IS_ENDING,"It's almost tomorrow, please try again later"
GODDESS_BLESS_TITLE,Angel Blessings
GODDESS_BLESS_SUBTITLE,Angel Bless
GODDESS_BLESS_DESC_TITLE_2025,Blessings from Nuwa
GODDESS_BLESS_DESC_TITLE_2023,Blessings from Sif
GODDESS_BLESS_DESC_TITLE_2019,Blessings from Nemesis
GODDESS_BLESS_DESC_TITLE_2014,Blessings from Nike
GODDESS_BLESS_DESC_TITLE_2012,Blessings from Gaia
GODDESS_BLESS_DESC_TITLE_2011,Blessings from Nuit
GODDESS_BLESS_DESC_TITLE_2016,Valkyrie's Blessing
GODDESS_BLESS_DESC_TYPE_0,Coin Gained
GODDESS_BLESS_DESC_TYPE_1,EXP Gain
GODDESS_BLESS_DESC_TYPE_2,Smelt Pt.
GODDESS_BLESS_DESC_TYPE_3,Gears Drop Rate
GODDESS_BLESS_DESC_TYPE_4,Quick Combat Rewards
GODDESS_BLESS_DESC_TYPE_5,Using limit of Quick Combat Scroll
ACTIVITY_NEWBIE_TITLE,Novice Event
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,7-day Trial
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,7 Days Trial
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,7-day Login
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,7 Days Log In
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,Novice Pack
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,Newbie Pack
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,Remaining
ACTIVITY_NEWBIE_TIME_REMAIN,{day}D {hour}H {min}M
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,Unavailable
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,Daily Gift
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,Dungeon Complete
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,Level Up
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,Quick Combat
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,Challenge
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,Enhance
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,World Boss
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,Gear Smelt
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,Craft
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,Angel Awaken
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,Summon Angel
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,Sky Tower
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,Angel Training
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,Increase CR
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,Senior Angel
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,On sale
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,Insufficient Activity
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,Are you sure you want to use diamonds to purchase?
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,Exchanges has reached the limit
ACTIVITY_GOODS_NOT_ENOUGH,Insufficient holiday drops
TASK_BUTTON_RECEIVE,Claim
TASK_BUTTON_RECEIVED,Claimed
TASK_BUTTON_GO,Go
TASK_BUTTON_NOT_OPENING,Unavailable
TASK_BUTTON_IN_PROGRESS,In progress
TASK_PROGRESS_TEXT,Progress：({cur}/{total})
TASK_SALES_ORIGINAL_PRICE_KEY,Original Price
WORLD_BOSS_KILLED_MAIL_TITLE,World Boss Kill Reward
WORLD_BOSS_RANK_MAIL_TITLE,World Boss Ranking Reward
WORLD_BOSS_KILLED_MAIL_CONTENT,Congrats on delivering the final blow to {1} in {0}! \n You have earned the following rewards:
WORLD_BOSS_RANK_MAIL_CONTENT,Congrats on reaching No.{2} in {0} {1} World Boss Challenge! \n You have earned the following rewards:
TIME_MORNING,Morning
TIME_NOONING,Noon
TIME_EVENING,Evening
CHAT_IN_CD,Chat sending is too frequent. Please try again later.
CHAT_MESSAGE_ILLEGAL,Illegal Message
CHAT_MESSAGE_EMPTY,Unable to send blank message
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,Adv. Auto-Combat Selected
WORLD_BOSS_OPEN_TIME,World Boss Fight will begin at {0}
WORLD_BOSS_DEAD,"Current Boss has been defeated, come again next time!"
WORLD_BOSS__OUT_ACTIVITY_TIME,The event has ended
WORLD_BOSS__DIED,"Current Boss has been defeated, come again next time!"
WORLD_BOSS__KILLED,"Congratulate [{0}] made the final attack, World Boss has been killed successfully [{1}]!"
WORLD_BOSS__USER_RESURRECT,The team is being revived
PVP_ENTRANCE_WORLD_BOSS,World Boss
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,Auto-Combat Settings
PVP_ENTRANCE_AREAN,Arena
PVP_ENTRANCE_PVE,Adventure
PVP_ENTRANCE_HONOR_ARENA,Glory Arena
LEVEL_OPEN__WORLD_BOSS,World Boss unlocks at Lv.{0}
LEVEL_OPEN__AREAN,Unlock at Lv.{0}
LEVEL_OPEN__PVE,Adventure Mode unlocks at Lv.{0}
LEVEL_OPEN__HONOR_ARENA,Unlock at Lv.{0}
LEVEL_OPEN_FORMAT,Unlock at Lv.{0}
ONLINE,Online
OFFLINE,Leave
INPUT_EMPTY,Please enter
INPUT_ERROR,Invalid Input
GUILD_NOT_EXIST,The guild has been disbanded
GUILD_MEMBER_LEAVE,You are not in a Guild.
GUILD_MEMBER_NOPOWER,You don't have the permission
GUILD_CONTRIBUTION_SHORTAGE,Insufficient Guild Contribution
GUILD_MEMBER_IN,You are already in a Guild
GUILD_24HOUR,You cannot join a guild within 24 hours after leaving or being kicked from one
GUILD_24HOUR_NOT_CREATE,You cannot create a new guild within 24 hours after leaving or being kicked from one
GUILD_SEND_MAIL_6HOUR_LIMIT,The minimum interval between each Guild Mail is 6 hours
GUILD_MAIL_TITLE,Guild Mail
GUILD_MAIL_SEND_SUCCESS,Guild Mail sent
GUILD_MEMBER_LIMIT,Guild Member limit reached
GUILD_FIGHT_VALUE_LIMIT,This Guild requires CR above {0} to join!
GUILD_VICE_LEADER_COUNT_LIMIT,Max number of Assistant Guild Masters reached
GUILD_NAME_EXIST,Guild Name is taken
GUILD_SIGNED_TODAY,Signed-in today
GUILD_MEMBER_BE_REMOVED,This member is not in the Guild
GUILD_TITLE_MAIN,My Guild
GUILD_TITLE_SHOP,Guild
GUILD_TITLE_SETTING,Guild Management
GUILD_TITLE_MEMBER,Guild Member
GUILD_TITLE_RANK,Guild Rank
GUILD_TITLE_JOIN,Join Guild
GUILD_TITLE_CREATE,Create Guild
GUILD_MEMBER_MORE,There are other members in your Guild
GUILD_IN_FIGHT,Your guild is participating in Clash of Guild
GUILD_EXP,Guild EXP
GUILD_NAME_CANNOT_EMPTY,Please enter Guild Name
GUILD_SIGNIN_TITLE,Sign-in
OFFLINE_DAYS_BEFORE,{0} days ago
OFFLINE_HOURS_BEFORE,{0} hours ago
OFFLINE_MINUTES_BEFORE,{0} minutes ago
FUNCTION_NOT_OPEN,This feature is unavailable for now
CONTRIBUTION,Guild Contribution
REWARD_TITLE,Reward
GUILD_MEMBER_UNIT,p
GUILD_RANK,No. {0}
GUILD_ANNOUNCEMENT_DEFAULT,No announcement yet.
INSERT_DB_FAILD,Network Error
CORE_GET_INFO_FAILD,Network Error
CORE_USER_HERO_HAVE,You already have this Angel
NEED_CREATE_USER,Network Error
DUNGEON_CD,Dungeon is on CD
HERO_NOT_IN_BATTLE,The Angel is not deployed
MAIN_HERO_POSITION_FIRST,Main Angel cannot be replaced
DB_ERROR,Network Error
HERO_UNHAVE,You don't have this Angel
CONFIG_ERROR,Network Error
GEM_NOT_ENOUGH,Insufficient Gems
ARMOR_UNHAVE,Gear does not exist
GEM_ADD_WRONG_PART,Wrong gem socket
SLOT_HAVE_GEM,A gem is already in the socket
GEM_UNHAVE,The gem does not exist
GEM_IS_FREE,The gem is not socketed
ARMOR_SPECIAL_ATTR_UNHAVE,The gear is not an artifact
ARMOR_SPECIAL_ATTR_HAVE,The gear is already an Artifact
ARMOR_PART_DIFFRENT,Gear slot incompatible
ARMOR_CAPACITY_MAX,Gear Limit Reached
ARMOR_SPECIAL_CAN_NOT_SELL,You can't sell artifacts
GOODS_CAN_NOT_USE,Unable to use the item
GOODS_NOT_ENOUGH,{0} Insufficient
TASK_BEFORE_NOT_COMPLETE,Your have not completed your last quest
TASK_CONDITION_NOT_ENOUGH,Quest requirement is not met
TASK_GET_REWARD,The quest reward has been claimed
TASK_ACTIVE_VALUE_NOT_ENOUGH,Insufficient Activity
SUMMON_COUNT_ERROR,Number of Summons Error
MONEY_NOT_ENOUGH,Insufficient {0}
FAST_FIGHT_BUY_COUNT_MAX,Insufficient Quick Combat Purchase Times
BUY_BOSS_FIGHT_COUNT_MAX,Insufficient Boss Fight Purchases
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,Insufficient Arena Challenge attempts
ARENA_CHALLENGE_TARGET_INFO_INVAILD,Arena target player info invalid
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,The Challenged Player is not on the list
ARENA_SHOP_GOODS_NOT_EXIST,The item does not exist in Arena Store
HERO_STATE_NOT_FREE,The Angel is busy
ALREADY_EXIST_USER,Network Error
SKILL_HAVE_SAME_ID,The same skill has been set
HERO_DEBRIS_NOT_ENOUGH,Insufficient Angel Shards
SUMMON_SCORE_NOT_ENOUGH,Insufficient point
VIP_LEVEL_NOT_ENOUGH,Unlocked at VIP{lv}
HERO_AWAKE_MAX,Max Awakening reached
REJECT_BECAUSE_OF_NEWBIE_GUIDE,Can't rest angels when guide is in progress
HONOR_ARENA_POMOTION_TIPS,Top 8
HONOR_ARENA_SHOP_UNLOCK,Unlock when players reached {0} in Glory Arena
HONOR_ARENA_POINT_COUNT_DOWN,Qualifiers starting in
HONOR_ARENA_SIGN_UP_COUNT_DOWN,Participate time countdown
HONOR_ARENA_SIGN_UP_CONDITION,Only the top 100 arena players in each server have access to the Glory Arena
HONOR_ARENA_SIGN_UP_SUCCESS,Participate success
HONOR_ARENA_RANK,My ranking：{0}
HONOR_ARENA_POINT,My point：{0}
HONOR_ARENA_SEASON,Season {0}
HONOR_ARENA_GROUP,Group {0}
HONOR_ARENA_ZONE,Zone {0}
HONOR_ARENA_RANK_TIPS,Challenge an opponent to enter the ranking
HONOR_ARENA_REFREASH_ENEMY_CHECK,Are you sure you want to spend {0} diamonds to refresh opponent list?
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,Do you want to spend {0} diamonds to purchase one more challenge time? Already bought {1}/{2} times this season.
HONOR_ARENA_NO_REPORT,Battle not found
HONOR_ARENA_SEASON_WINNER,{0}season champion
HONOR_ARENA_TOP_TITLE_FIGHT2,Battle for Division top 4
HONOR_ARENA_TOP_TITLE_FIGHT3,Battle for Division top 2
HONOR_ARENA_TOP_TITLE_FIGHT4,Battle for Division winner
HONOR_ARENA_TOP_TITLE_FIGHT5,Quarter-final
HONOR_ARENA_TOP_TITLE_FIGHT6,Semi-final
HONOR_ARENA_TOP_TITLE_FIGHT7,Final
HONOR_ARENA_NEW_SEASON,New Season
HONOR_ARENA_GUESS_SUCCESS,Advance to top {0}
HONOR_ARENA_GUESS_FAIL,Failed to challenge top {0}
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,Glory Arena schedule notice
HONOR_ARENA_STEP_CHANGING,Glory Arena stage switching
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,Congratulations! You advance to top {0}! You can go to Glory Arena to view your opponent in next round.
HONOR_ARENA_SAME_HERO_GROUP,Same Line-up
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,"Unfortunately, you lost the match in Glory Arena, stopped at top {0}."
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,Glory Arena ends.
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,Glory Arena ends. Congratulates to {0} for win the championship!
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,No free challenges left. Do you want to purchase more?
HONOR_ARENA_YOUR_PROMOTION_START,{0} stage has ended. Go to watch match playback?
HONOR_ARENA_WORSHIP_TIPS__MAX,Insufficient number of worships in this season
HONOR_ARENA_WORSHIP_TIPS__ZONE,Please worship in your zone
HONOR_ARENA_WORSHIP_COUNT,Number of Worships: {0}
HONOR_ARENA_WORSHIP_TIPS__SUCCESS,"If the worship is successful, the reward will be issued by mail in 24 hours"
HONOR_ARENA_WORSHIP_MAIL_TITLE,Glory Arena Worship Reward
HONOR_POINT_RANK_AWARD_MAIL_TITLE,Glory Arena ranking rewards
HONOR_POINT_RANK_AWARD_MAIL_CONTENT,"Glory Arena qualifying ends, you ranked {0}! Rewards for completing the challenge will be sent through mail."
HONOR_ACHIEVEMENT_AWARD_MAIL_TITLE,Glory Arena ranking rewards
HONOR_ACHIEVEMENT_AWARD_MAIL_CONTENT,Glory Arena qualifying ends，you ranked {0}! Rewards for completing the challenge will be sent through mail.
HONOR_AREANA_GUESS_MAIL_TITLE,Glory Arena quiz rewards
HONOR_AREANA_GUESS_MAIL_CONTENT,You successfully guessed the result of the Glory Arena. Here are the rewards.
HONOR_ARENA_IN_PROGRESS,"Matches in progress, please wait..."
HONOR_ARENA_FINISH,Glory Arena match ends
HONOR_ARENA_ACHIEVEMENT_64,Top 64
HONOR_ARENA_ACHIEVEMENT_32,Top 32
HONOR_ARENA_ACHIEVEMENT_16,Top 16
HONOR_ARENA_ACHIEVEMENT_8,Top 8
HONOR_ARENA_ACHIEVEMENT_4,Top 4
HONOR_ARENA_ACHIEVEMENT_2,Top 2
HONOR_ARENA_ACHIEVEMENT_1,1st
HONOR_ARENA_CONFIRM_GUESS,"Once you have chosen, it cannot be changed. Are you sure you want to guess him/her wins?"
POINT,Points
FREE,Free
HONOR_ARENA_POINT_AWARD,Qualifying rewards
HONOR_ARENA_PROMOTION_AWARD,Division Series rewars
GUILD_BOSS_RANK_MAIL_TITLE,Guild Boss Rewards
GUILD_BOSS_RANK_MAIL_CONTENT,"In this Guild Boss Fight, you have dealt {0}% DMG to the Boss and are ranked No.{1}. You have received the following reward: {2} Contribution"
GUILD_BOSS_KILLED_MAIL_TITLE,Guild Boss Kill Reward
GUILD_BOSS_KILLED_MAIL_CONTENT,"In this Guild Boss Fight, you were very lucky and delivered the killing blow to the Boss. You have received the following reward: {0} Coins"
GUILD_BOSS_RANK_MAIL_CONTENT2,"In this Guild Boss Fight, your DMG dealt to the Boss is ranked No.{0}. You have received the following extra reward: {1} Enhance Essence"
GUILD_BOSS_MAIL_CANT_OPEN_TITLE,Fail to initiate Boss Fight
GUILD_BOSS_MAIL_CANT_OPEN_1,"The last Boss has not retreated yet, Guild Boss Fight Auto-initiate failed!"
GUILD_BOSS_MAIL_CANT_OPEN_2,"Boss Fight is on CD, Guild Boss Fight Auto-initiate failed!"
GUILD_BOSS_MAIL_CANT_OPEN_3,"Insufficient Guild Honor, Guild Boss Fight Auto-initiate failed!"
GUILD_BOSS_MAIL_CANT_OPEN_4,"Max Initiation limit reached, Guild Boss Fight Auto-initiation failed!"
GUILD_BOSS_USER_ENCOURAGE_ADD,Encourage Bonus {0}%
GUILD_BOSS_KILLED,Slay
GUILD_BOSS_NOT_KILL,Not Killed
GUILD_BOSS_GUILD_EXP_REWARD,Guild get EXP ({0})
GUILD_BOSS_NAME,Fallen Banshee
GUILD_BOSS_TODAY_OPEN_COUNT,Remaining times today {0}/{1}
GUILD_BOSS_OPEN_NEED_INFO,"Initiated by Guild Master or Assistant Guild Master only, claim victory to get {0} Guild EXP"
GUILD_BOSS_KILLED_TIPS,The Beast has been slain! \n Guild EXP + {0} \n Personal rewards will be sent through mail. Check your mail~
GUILD_BOSS_KILLED_TIPS_TITLE,Slain
GUILD_BOSS_NOT_KILL_TIPS,"Sorry, the beast has not been slain in this Beast Invasion. \n Guild EXP + {0} \n Personal rewards for the challenge will be sent through mail. Check your mail~"
GUILD_BOSS_OPEN_COUNT_LIMIT,Insufficient Daily Challenge Attempts
GUILD_BOSS_OPENGING,Boss Fight has been initiated
GUILD_BOSS_COOLDOWNING,Boss Fight is on CD
GUILD_BOSS_HONOR_NOT_ENOUGH,Insufficient Honor
GUILD_BOSS_OPEN_WEEK_FREE_INFO,You can open it for free twice per week. This one is free. Open it? ({0} Free Chances Remaining)
GUILD_BOSS_OPEN_NEED_HONOR,Initiate Beast Invasion will cost ({0}) Guild Honor this time. Are you sure?
GUILD_BOSS_BUTTON_OPEN,Initiate
GUILD_BOSS_USER_ENCOURAGE_LIMIT,Encourage limit reached. You can only encourage 10 times in every Beast Invasion
GUILD_BOSS_USER_ENCOURAGE_COST,Do you want to spend 20 Diamonds to encourage and increase ATK by 20%?
GUILD_BOSS_NOT_EXIST,Boss does not exist
GUILD_BOSS_JOINED,You are already in a Challenge
GUILD_BOSS_USER_NOT_EXIST,User data not found
GUILD_BOSS_USER_POSITION_LIMIT,Initiated by Guild Master or Assistant Guild Master only
GUILD_BOSS_CHAT_MSG_BOSS_OPEN,"Boss is invading, join the fight now!"
SYSTEM_MSG,System Message
GUILD_BOSS_CHAT_MSG_BOSS_KILLED,{0} delivered the devastating final blow to the World Boss and killed the Boss successfully!
GUILD_BOSS_CHAT_MSG_BOSS_KILLED_EXP,The beast was no match for the brave warriors and fled! The Guild has received {0} EXP!
GUILD_BOSS_CHAT_MSG_BOSS_NOT_KILL_EXP,Sorry! The Beast has not been slain in this Beast Invasion. Only half of the Guild EXP is granted: +{0}
SUMMON_BUTTON_LABEL_FREE_ONCE,Free
CHARGE_MONTH_FIRST_LABEL,First
CHARGE_VIP_LV_TIPS,Purchase another {num} Diamonds to upgrade to VIP{viplv}
VIP_BUBBLE_TEXT,Upgrade your VIP Level to get more privileges
VIP_PRIVILEGE_TITLE,VIP {viplv} Privilege
VIP_PRIVILEGE_CONTENT_1,Purchase a total of <color=#FFBA00>{num}</color> Diamonds and get <color=#FFBA00>VIP {viplv} </color> Privileges
VIP_PRIVILEGE_CONTENT,Daily Purchases of Quick Combat: {0}|Daily Purchases of Coins: {0}|High-level Shelves in the Mystery Store: {0}|Angels' Adventures: {0}|Boss Battles Skips: {0}|Guild Boss Challenges: {0}|Purchases of Sky Tower Keys: {0}|Star Trial Resets: {0}|Shelves for Quality Goods: {0}|World Boss Challenges：{0}|Daily Purchases of Eudemon Adventure Energy:{0}
VIP_PRIVILEGE_UNIT,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest|skip_battle:Unavailable:Available
VIP_GIFT_TITLE,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest|skip_battle:Unavailable:Available|world_guild_boss_auto_join:Unavailable:Available
VIP_GIFT_TIPS,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest|skip_battle:Unavailable:Available|world_guild_boss_auto_join:Unavailable:Available
VIP_GIFT_TITLE_REWARD,hero_train_type_open:0:Standard:Advanced:Platinum:Supreme:Highest|skip_battle:Unavailable:Available|world_guild_boss_auto_join:Unavailable:Available
ARENA_RANK_REWARD,Daily Arena Ranking Rewards
